,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA LAKERS_ACTION,MEMPHIS_SCORE,LA LAKERS_SCORE
388,4,1:07.0,,Offensive rebound by L. Nance,97,99
389,4,1:07.0,,L. Nance makes 2-pt layup at rim,97,101
390,4,0:59.0,Personal foul by L. Nance (drawn by M. Conley),,97,101
391,4,0:58.0,Turnover by J. Ennis (bad pass; steal by L. Nance),,97,101
392,4,0:56.0,Loose ball foul by B. Wright (drawn by D. Russell),,97,101
393,4,0:56.0,,D. Russell makes free throw 1 of 2,97,102
394,4,0:56.0,,D. Russell makes free throw 2 of 2,97,103
395,4,0:56.0,Memphis full timeout,,97,103
396,4,0:49.0,M. Conley makes 3-pt jump shot from 25 ft,,100,103
397,4,0:30.0,,D. Russell misses 2-pt layup from 2 ft,100,103
398,4,0:29.0,,Offensive rebound by J. Randle,100,103
399,4,0:29.0,,Shooting foul by B. Wright (drawn by J. Randle),100,103
400,4,0:29.0,,J. Randle makes free throw 1 of 2,100,104
401,4,0:29.0,,J. Randle misses free throw 2 of 2,100,104
402,4,0:29.0,Defensive rebound by J. Ennis,,100,104
403,4,0:29.0,Memphis full timeout,,100,104
404,4,0:29.0,T. Allen enters the game for B. Wright,,100,104
405,4,0:16.0,M. Conley makes 3-pt jump shot from 26 ft,,103,104
406,4,0:12.0,,Personal block foul by M. Conley (drawn by T. Ennis),103,104
407,4,0:12.0,,T. Ennis makes free throw 1 of 2,103,105
408,4,0:12.0,B. Wright enters the game for T. Daniels,,103,105
409,4,0:12.0,T. Daniels enters the game for B. Wright,,103,106
410,4,0:12.0,,T. Ennis makes free throw 2 of 2,103,106
411,4,0:12.0,Memphis full timeout,,103,106
412,4,0:06.0,M. Conley misses 3-pt jump shot from 26 ft,,103,106
413,4,0:06.0,,Defensive rebound by Team,103,106
414,4,0:05.0,,Personal take foul by M. Conley (drawn by J. Randle),103,106
415,4,0:05.0,,J. Randle makes free throw 1 of 2,103,107
416,4,0:05.0,B. Wright enters the game for T. Allen,,103,107
417,4,0:05.0,,J. Randle makes free throw 2 of 2,103,108
418,4,0:01.0,M. Conley misses 3-pt jump shot from 26 ft,,103,108
419,4,0:01.0,Offensive rebound by B. Wright,,103,108
420,4,0:01.0,B. Wright misses 2-pt layup from 1 ft,,103,108
421,4,0:00.0,Offensive rebound by Team,,103,108
