,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,UTAH_ACTION,BROOKLYN_SCORE,UTAH_SCORE
386,4,7:22.0,Personal foul by D. Exum (drawn by J. Lin),,80,94
387,4,7:22.0,,G. Hill enters the game for D. Exum,80,94
388,4,7:22.0,,D. Favors enters the game for T. Lyles,80,94
389,4,7:06.0,I. Whitehead misses 2-pt layup from 1 ft,,80,94
390,4,7:06.0,,Defensive rebound by D. Favors,80,94
391,4,6:55.0,,Personal foul by J. Lin (drawn by R. Gobert),80,94
392,4,6:55.0,,R. Gobert misses free throw 1 of 2,80,94
393,4,6:55.0,,Offensive rebound by Team,80,94
394,4,6:55.0,,R. Gobert misses free throw 2 of 2,80,94
395,4,6:55.0,C. LeVert enters the game for K. McDaniels,,80,94
396,4,6:54.0,Defensive rebound by B. Lopez,,80,94
397,4,6:37.0,T. Booker misses 2-pt dunk from 2 ft,,80,94
398,4,6:37.0,,Defensive rebound by D. Favors,80,94
399,4,6:26.0,,G. Hill makes 2-pt layup from 3 ft,80,96
400,4,6:09.0,J. Lin misses 2-pt layup from 1 ft,,80,96
401,4,6:08.0,Offensive rebound by T. Booker,,80,96
402,4,6:07.0,Shooting foul by D. Favors (drawn by T. Booker),,80,96
403,4,6:07.0,T. Booker makes free throw 1 of 2,,81,96
404,4,6:07.0,A. Nicholson enters the game for B. Lopez,,81,96
405,4,6:07.0,S. Dinwiddie enters the game for J. Lin,,81,96
406,4,6:07.0,T. Booker makes free throw 2 of 2,,82,96
407,4,5:55.0,,G. Hayward misses 3-pt jump shot from 25 ft,82,96
408,4,5:55.0,Defensive rebound by I. Whitehead,,82,96
409,4,5:47.0,I. Whitehead misses 2-pt jump shot from 13 ft,,82,96
410,4,5:46.0,,Defensive rebound by J. Ingles,82,96
411,4,5:35.0,,Shooting foul by C. LeVert (drawn by G. Hill),82,96
412,4,5:35.0,,Utah full timeout,82,96
413,4,5:35.0,,G. Hill makes free throw 1 of 3,82,97
414,4,5:35.0,,G. Hill makes free throw 2 of 3,82,98
415,4,5:35.0,Q. Acy enters the game for T. Booker,,82,96
416,4,5:35.0,S. Kilpatrick enters the game for I. Whitehead,,82,96
417,4,5:35.0,,G. Hill makes free throw 3 of 3,82,99
418,4,5:21.0,S. Kilpatrick makes 2-pt layup from 2 ft,,84,99
419,4,5:21.0,Shooting foul by D. Favors (drawn by S. Kilpatrick),,84,99
420,4,5:21.0,S. Kilpatrick makes free throw 1 of 1,,85,99
421,4,5:02.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by G. Hayward),85,102
422,4,4:45.0,A. Nicholson misses 3-pt jump shot from 24 ft,,85,102
423,4,4:44.0,,Defensive rebound by R. Gobert,85,102
424,4,4:29.0,,G. Hayward misses 3-pt jump shot from 25 ft,85,102
425,4,4:29.0,Defensive rebound by S. Dinwiddie,,85,102
426,4,4:25.0,Brooklyn full timeout,,85,102
427,4,4:25.0,I. Whitehead enters the game for C. LeVert,,85,102
428,4,4:25.0,K. McDaniels enters the game for S. Dinwiddie,,85,102
429,4,4:14.0,Q. Acy makes 2-pt jump shot from 22 ft,,87,102
430,4,3:58.0,,G. Hill makes 3-pt jump shot from 25 ft,87,105
431,4,3:29.0,I. Whitehead misses 3-pt jump shot from 25 ft,,87,105
432,4,3:29.0,,Defensive rebound by G. Hayward,87,105
433,4,3:16.0,,G. Hayward makes 2-pt layup from 2 ft (assist by G. Hill),87,107
434,4,3:00.0,S. Kilpatrick makes 2-pt jump shot from 21 ft,,89,107
435,4,2:38.0,,D. Favors makes 3-pt jump shot from 24 ft (assist by G. Hayward),89,110
436,4,2:28.0,Personal foul by J. Ingles (drawn by Q. Acy),,89,110
437,4,2:28.0,Q. Acy makes free throw 1 of 2,,90,110
438,4,2:28.0,,A. Burks enters the game for G. Hayward,90,110
439,4,2:28.0,,T. Lyles enters the game for D. Favors,90,110
440,4,2:28.0,,J. Withey enters the game for R. Gobert,90,110
441,4,2:28.0,,D. Exum enters the game for J. Ingles,90,110
442,4,2:28.0,,R. Neto enters the game for G. Hill,90,110
443,4,2:28.0,Q. Acy makes free throw 2 of 2,,91,110
444,4,2:16.0,,Shooting foul by A. Nicholson (drawn by J. Withey),91,110
445,4,2:16.0,,J. Withey misses free throw 1 of 2,91,110
446,4,2:16.0,,Offensive rebound by Team,91,110
447,4,2:16.0,,J. Withey misses free throw 2 of 2,91,110
448,4,2:16.0,Defensive rebound by A. Nicholson,,91,110
449,4,2:01.0,K. McDaniels misses 2-pt jump shot from 9 ft,,91,110
450,4,2:01.0,,Defensive rebound by A. Burks,91,110
451,4,1:42.0,,T. Lyles misses 3-pt jump shot from 24 ft,91,110
452,4,1:41.0,Defensive rebound by S. Kilpatrick,,91,110
453,4,1:32.0,S. Kilpatrick misses 2-pt jump shot from 13 ft,,91,110
454,4,1:32.0,,Defensive rebound by D. Exum,91,110
455,4,1:21.0,,Shooting foul by K. McDaniels (drawn by J. Withey),91,110
456,4,1:21.0,,J. Withey makes free throw 1 of 2,91,111
457,4,1:21.0,,J. Withey makes free throw 2 of 2,91,112
458,4,1:11.0,Brooklyn full timeout,,91,112
459,4,1:03.0,I. Whitehead misses 2-pt layup from 2 ft,,91,112
460,4,1:03.0,Offensive rebound by A. Nicholson,,91,112
461,4,1:03.0,A. Nicholson makes 2-pt layup from 1 ft,,93,112
462,4,0:44.0,,T. Lyles misses 2-pt jump shot from 9 ft,93,112
463,4,0:43.0,Defensive rebound by A. Nicholson,,93,112
464,4,0:37.0,S. Kilpatrick makes 2-pt layup from 2 ft,,95,112
465,4,0:16.0,,A. Burks misses 2-pt jump shot from 14 ft,95,112
466,4,0:14.0,Defensive rebound by K. McDaniels,,95,112
467,4,0:01.0,Q. Acy misses 2-pt layup from 3 ft,,95,112
468,4,0:01.0,Offensive rebound by A. Nicholson,,95,112
469,4,0:00.0,A. Nicholson makes 2-pt layup from 1 ft,,97,112
