,QUARTER,TIME_REMAINING,DENVER_ACTION,DALLAS_ACTION,DENVER_SCORE,DALLAS_SCORE
378,4,3:33.0,,D. Powell misses 3-pt jump shot from 24 ft,102,89
379,4,3:32.0,Defensive rebound by M. Miller,,102,89
380,4,3:12.0,M. Plumlee misses 2-pt hook shot from 8 ft,,102,89
381,4,3:11.0,,Defensive rebound by J. Uthoff,102,89
382,4,3:05.0,,D. Powell makes 2-pt dunk at rim (assist by J. Uthoff),102,91
383,4,2:42.0,J. Murray misses 3-pt jump shot from 24 ft,,102,91
384,4,2:41.0,Offensive rebound by M. Plumlee,,102,91
385,4,2:41.0,M. Plumlee makes 2-pt layup from 1 ft,,104,91
386,4,2:27.0,,Y. Ferrell misses 2-pt jump shot from 4 ft,104,91
387,4,2:25.0,Defensive rebound by G. Harris,,104,91
388,4,2:18.0,Turnover by G. Harris (lost ball; steal by D. Finney-Smith),,104,91
389,4,2:14.0,,Turnover by D. Finney-Smith (bad pass),104,91
390,4,2:01.0,J. Murray misses 3-pt jump shot from 25 ft,,104,91
391,4,1:59.0,Offensive rebound by G. Harris,,104,91
392,4,1:42.0,G. Harris makes 2-pt layup from 1 ft,,106,91
393,4,1:30.0,,D. Powell misses 2-pt jump shot from 20 ft,106,91
394,4,1:29.0,Defensive rebound by G. Harris,,106,91
395,4,1:08.0,G. Harris misses 2-pt jump shot from 22 ft,,106,91
396,4,1:07.0,,Defensive rebound by Y. Ferrell,106,91
397,4,0:59.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,106,91
398,4,0:58.0,,Offensive rebound by D. Powell,106,91
399,4,0:52.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,106,91
400,4,0:50.0,Defensive rebound by M. Plumlee,,106,91
401,4,0:28.0,G. Harris makes 3-pt jump shot from 25 ft (assist by J. Murray),,109,91
402,4,0:16.0,,D. Powell misses 3-pt jump shot from 24 ft,109,91
403,4,0:15.0,Defensive rebound by G. Harris,,109,91
