,QUARTER,TIME_REMAINING,DENVER_ACTION,CLEVELAND_ACTION,DENVER_SCORE,CLEVELAND_SCORE
389,4,4:01.0,,Offensive rebound by T. Thompson,96,111
390,4,3:55.0,,T. Thompson makes 2-pt hook shot from 4 ft,96,113
391,4,3:44.0,Turnover by N. Jokić (lost ball; steal by T. Thompson),,96,113
392,4,3:44.0,,Personal foul by N. Jokić (drawn by T. Thompson),96,113
393,4,3:44.0,,T. Thompson makes free throw 1 of 2,96,114
394,4,3:44.0,,T. Thompson misses free throw 2 of 2,96,114
395,4,3:44.0,,D. Williams enters the game for L. James,96,114
396,4,3:43.0,Defensive rebound by W. Chandler,,96,114
397,4,3:25.0,N. Jokić makes 2-pt jump shot from 6 ft,,98,114
398,4,3:09.0,,K. Irving misses 2-pt layup from 3 ft (block by N. Jokić),98,114
399,4,3:09.0,,Offensive rebound by K. Irving,98,114
400,4,3:05.0,,D. Williams misses 3-pt jump shot from 24 ft,98,114
401,4,3:04.0,,Offensive rebound by T. Thompson,98,114
402,4,3:03.0,,T. Thompson misses 2-pt layup from 2 ft (block by G. Harris),98,114
403,4,3:03.0,,Offensive rebound by Team,98,114
404,4,2:51.0,,K. Irving misses 2-pt jump shot from 14 ft,98,114
405,4,2:50.0,Defensive rebound by N. Jokić,,98,114
406,4,2:37.0,Shooting foul by T. Thompson (drawn by N. Jokić),,98,114
407,4,2:37.0,Official timeout,,98,114
408,4,2:37.0,N. Jokić makes free throw 1 of 2,,99,114
409,4,2:37.0,M. Beasley enters the game for G. Harris,,98,114
410,4,2:37.0,N. Jokić makes free throw 2 of 2,,100,114
411,4,2:33.0,,Personal foul by J. Murray (drawn by T. Thompson),100,114
412,4,2:33.0,,T. Thompson misses free throw 1 of 2,100,114
413,4,2:33.0,,Offensive rebound by Team,100,114
414,4,2:33.0,,T. Thompson makes free throw 2 of 2,100,115
415,4,2:26.0,Shooting foul by K. Irving (drawn by N. Jokić),,100,115
416,4,2:26.0,N. Jokić misses free throw 1 of 2,,100,115
417,4,2:26.0,Offensive rebound by Team,,100,115
418,4,2:26.0,N. Jokić makes free throw 2 of 2,,101,115
419,4,2:24.0,,Personal foul by J. Murray (drawn by T. Thompson),101,115
420,4,2:24.0,,T. Thompson makes free throw 1 of 2,101,116
421,4,2:24.0,,T. Thompson misses free throw 2 of 2,101,116
422,4,2:23.0,Defensive rebound by J. Nelson,,101,116
423,4,2:10.0,J. Murray misses 3-pt jump shot from 25 ft,,101,116
424,4,2:09.0,Offensive rebound by W. Chandler,,101,116
425,4,2:03.0,J. Murray makes 3-pt jump shot from 25 ft (assist by J. Nelson),,104,116
426,4,1:44.0,,Shooting foul by W. Chandler (drawn by K. Love),104,116
427,4,1:44.0,,K. Love makes free throw 1 of 2,104,117
428,4,1:44.0,,D. Liggins enters the game for K. Irving,104,117
429,4,1:44.0,J. Hernangómez enters the game for W. Chandler,,104,117
430,4,1:44.0,J. O'Bryant enters the game for N. Jokić,,104,117
431,4,1:44.0,,K. Love makes free throw 2 of 2,104,118
432,4,1:25.0,M. Beasley misses 2-pt layup from 1 ft,,104,118
433,4,1:23.0,,Defensive rebound by K. Love,104,118
434,4,1:09.0,,K. Love misses 2-pt jump shot from 7 ft,104,118
435,4,1:07.0,,Offensive rebound by T. Thompson,104,118
436,4,1:07.0,,T. Thompson makes 2-pt layup from 1 ft,104,120
437,4,0:59.0,J. O'Bryant makes 2-pt layup at rim (assist by J. Murray),,106,120
438,4,0:59.0,,Cleveland full timeout,106,120
439,4,0:59.0,,J. McRae enters the game for K. Love,106,120
440,4,0:59.0,,K. Felder enters the game for T. Thompson,106,120
441,4,0:59.0,,R. Jefferson enters the game for K. Korver,106,120
442,4,0:59.0,M. Miller enters the game for J. Nelson,,106,120
443,4,0:59.0,,J. Jones enters the game for D. Williams,106,120
444,4,0:38.0,,D. Liggins makes 2-pt jump shot from 18 ft,106,122
445,4,0:30.0,J. Murray makes 3-pt jump shot from 26 ft,,109,122
446,4,0:06.0,,D. Liggins makes 3-pt jump shot from 26 ft,109,125
447,4,0:00.0,J. Murray misses 3-pt jump shot from 34 ft,,109,125
448,4,0:00.0,Offensive rebound by Team,,109,125
