,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,INDIANA_ACTION,BROOKLYN_SCORE,INDIANA_SCORE
381,4,5:42.0,I. Whitehead makes 2-pt jump shot from 13 ft,,100,111
382,4,5:23.0,,Turnover by J. Teague (bad pass; steal by R. Foye),100,111
383,4,5:11.0,J. Hamilton makes 3-pt jump shot from 25 ft (assist by R. Foye),,103,111
384,4,4:51.0,,Shooting foul by I. Whitehead (drawn by P. George),103,111
385,4,4:51.0,,P. George makes free throw 1 of 2,103,112
386,4,4:51.0,,G. Robinson enters the game for M. Ellis,103,112
387,4,4:51.0,S. Dinwiddie enters the game for I. Whitehead,,103,112
388,4,4:51.0,,P. George makes free throw 2 of 2,103,113
389,4,4:30.0,J. Hamilton misses 2-pt layup at rim,,103,113
390,4,4:30.0,,Defensive rebound by M. Turner,103,113
391,4,4:16.0,,P. George makes 2-pt jump shot from 15 ft (assist by J. Teague),103,115
392,4,4:00.0,J. Harris misses 2-pt layup from 2 ft (block by T. Young),,103,115
393,4,3:59.0,,Defensive rebound by M. Turner,103,115
394,4,3:41.0,,P. George misses 2-pt jump shot from 19 ft,103,115
395,4,3:41.0,Defensive rebound by S. Dinwiddie,,103,115
396,4,3:34.0,R. Foye misses 3-pt jump shot from 28 ft,,103,115
397,4,3:33.0,,Defensive rebound by P. George,103,115
398,4,3:25.0,,Personal take foul by S. Dinwiddie (drawn by J. Teague),103,115
399,4,3:25.0,A. Bennett enters the game for J. Hamilton,,103,115
400,4,3:13.0,,J. Teague makes 2-pt layup from 4 ft,103,117
401,4,2:50.0,L. Scola misses 3-pt jump shot from 25 ft,,103,117
402,4,2:50.0,,Defensive rebound by M. Turner,103,117
403,4,2:39.0,,Shooting block foul by L. Scola (drawn by M. Turner),103,117
404,4,2:39.0,Official timeout,,103,117
405,4,2:39.0,,M. Turner makes free throw 1 of 2,103,118
406,4,2:39.0,,C. Miles enters the game for P. George,103,117
407,4,2:39.0,,A. Brooks enters the game for T. Young,103,117
408,4,2:39.0,,K. Séraphin enters the game for J. Teague,103,117
409,4,2:39.0,,M. Turner makes free throw 2 of 2,103,119
410,4,2:27.0,A. Bennett makes 3-pt jump shot from 27 ft (assist by R. Foye),,106,119
411,4,2:11.0,,M. Turner misses 2-pt layup from 2 ft (block by J. Harris),106,119
412,4,2:08.0,,Offensive rebound by K. Séraphin,106,119
413,4,2:06.0,,C. Miles misses 3-pt jump shot from 26 ft,106,119
414,4,2:04.0,,Offensive rebound by G. Robinson,106,119
415,4,1:47.0,,M. Turner makes 2-pt dunk at rim (assist by A. Brooks),106,121
416,4,1:47.0,,Technical foul by M. Turner,106,121
417,4,1:47.0,R. Foye makes technical free throw,,107,121
418,4,1:47.0,,L. Allen enters the game for G. Robinson,107,121
419,4,1:47.0,,J. Young enters the game for M. Turner,107,121
420,4,1:33.0,L. Scola misses 2-pt jump shot from 11 ft,,107,121
421,4,1:32.0,,Defensive rebound by J. Young,107,121
422,4,1:22.0,,J. Young misses 3-pt jump shot from 26 ft,107,121
423,4,1:21.0,Defensive rebound by R. Foye,,107,121
424,4,1:17.0,Turnover by R. Foye (bad pass),,107,121
425,4,0:52.0,,J. Young misses 3-pt jump shot from 26 ft,107,121
426,4,0:51.0,Defensive rebound by A. Bennett,,107,121
427,4,0:45.0,A. Bennett makes 2-pt layup from 2 ft (assist by J. Harris),,109,121
428,4,0:25.0,,J. Young misses 2-pt jump shot from 11 ft,109,121
429,4,0:24.0,Defensive rebound by L. Scola,,109,121
430,4,0:17.0,Turnover by R. Foye (bad pass; steal by L. Allen),,109,121
