,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,LA LAKERS_ACTION,NEW ORLEANS_SCORE,LA LAKERS_SCORE
392,4,7:24.0,D. Cunningham misses 3-pt jump shot from 25 ft,,89,79
393,4,7:22.0,,Defensive rebound by D. Nwaba,89,79
394,4,7:18.0,,Offensive foul by T. Mozgov (drawn by A. Davis),89,79
395,4,7:18.0,,Turnover by T. Mozgov (offensive foul),89,79
396,4,7:18.0,,B. Ingram enters the game for T. Mozgov,89,79
397,4,7:02.0,A. Davis misses 2-pt jump shot from 18 ft,,89,79
398,4,7:01.0,,Defensive rebound by B. Ingram,89,79
399,4,6:46.0,,Turnover by J. Clarkson (bad pass; steal by D. Cunningham),89,79
400,4,6:40.0,A. Davis makes 2-pt layup from 4 ft (assist by J. Holiday),,91,79
401,4,6:40.0,Shooting foul by J. Randle (drawn by A. Davis),,91,79
402,4,6:40.0,A. Davis makes free throw 1 of 1,,92,79
403,4,6:26.0,,J. Clarkson makes 2-pt jump shot from 19 ft,92,81
404,4,6:09.0,D. Cunningham makes 3-pt jump shot from 24 ft (assist by S. Hill),,95,81
405,4,6:09.0,,LA Lakers full timeout,95,81
406,4,6:09.0,,N. Young enters the game for J. Clarkson,95,81
407,4,5:58.0,,D. Russell makes 2-pt jump shot from 10 ft (assist by J. Randle),95,83
408,4,5:38.0,J. Holiday makes 2-pt jump shot from 8 ft,,97,83
409,4,5:22.0,,B. Ingram makes 2-pt jump shot from 13 ft,97,85
410,4,5:02.0,S. Hill misses 3-pt jump shot from 25 ft,,97,85
411,4,5:01.0,,Defensive rebound by B. Ingram,97,85
412,4,4:55.0,,N. Young makes 3-pt jump shot from 27 ft (assist by B. Ingram),97,88
413,4,4:36.0,A. Davis misses 2-pt jump shot from 20 ft,,97,88
414,4,4:33.0,Offensive rebound by D. Cunningham,,97,88
415,4,4:32.0,D. Cunningham misses 2-pt layup from 1 ft (block by B. Ingram),,97,88
416,4,4:30.0,Offensive rebound by D. Cunningham,,97,88
417,4,4:27.0,Turnover by D. Cunningham (bad pass; steal by N. Young),,97,88
418,4,4:23.0,,N. Young makes 2-pt layup from 2 ft,97,90
419,4,4:23.0,New Orleans full timeout,,97,90
420,4,3:58.0,D. Cunningham misses 3-pt jump shot from 25 ft,,97,90
421,4,3:56.0,,Defensive rebound by J. Randle,97,90
422,4,3:40.0,,D. Russell makes 3-pt jump shot from 24 ft,97,93
423,4,3:35.0,Personal foul by J. Randle (drawn by J. Holiday),,97,93
424,4,3:35.0,D. Cousins enters the game for D. Cunningham,,97,93
425,4,3:19.0,S. Hill misses 3-pt jump shot from 23 ft,,97,93
426,4,3:17.0,,Defensive rebound by J. Randle,97,93
427,4,3:05.0,,Offensive foul by D. Russell (drawn by D. Cousins),97,93
428,4,3:05.0,,Turnover by D. Russell (offensive foul),97,93
429,4,2:49.0,A. Davis misses 2-pt layup from 1 ft (block by D. Russell),,97,93
430,4,2:48.0,Offensive rebound by A. Davis,,97,93
431,4,2:47.0,A. Davis misses 2-pt layup from 1 ft,,97,93
432,4,2:46.0,Offensive rebound by S. Hill,,97,93
433,4,2:41.0,Personal foul by B. Ingram (drawn by A. Davis),,97,93
434,4,2:36.0,Turnover by A. Davis (bad pass),,97,93
435,4,2:20.0,,D. Russell makes 3-pt jump shot from 25 ft,97,96
436,4,2:05.0,S. Hill misses 3-pt jump shot from 24 ft,,97,96
437,4,2:04.0,,Defensive rebound by J. Randle,97,96
438,4,1:55.0,,Shooting foul by D. Cousins (drawn by J. Randle),97,96
439,4,1:55.0,,J. Randle makes free throw 1 of 2,97,97
440,4,1:55.0,D. Cunningham enters the game for D. Cousins,,97,96
441,4,1:55.0,,J. Randle misses free throw 2 of 2,97,97
442,4,1:54.0,Defensive rebound by A. Davis,,97,97
443,4,1:44.0,A. Davis makes 2-pt jump shot from 14 ft (assist by J. Holiday),,99,97
444,4,1:32.0,,D. Russell misses 3-pt jump shot from 26 ft,99,97
445,4,1:31.0,Defensive rebound by Team,,99,97
446,4,1:17.0,J. Holiday misses 2-pt jump shot from 9 ft,,99,97
447,4,1:16.0,Offensive rebound by Team,,99,97
448,4,1:16.0,New Orleans full timeout,,99,97
449,4,1:16.0,,J. Clarkson enters the game for N. Young,99,97
450,4,0:54.0,J. Holiday makes 3-pt jump shot from 25 ft,,102,97
451,4,0:44.0,,Turnover by B. Ingram (lost ball; steal by J. Holiday),102,97
452,4,0:44.0,Personal take foul by D. Russell (drawn by D. Cunningham),,102,97
453,4,0:44.0,D. Cunningham misses free throw 1 of 2,,102,97
454,4,0:44.0,Offensive rebound by Team,,102,97
455,4,0:44.0,,T. Black enters the game for B. Ingram,102,97
456,4,0:44.0,,B. Ingram enters the game for T. Black,103,97
457,4,0:44.0,,N. Young enters the game for D. Nwaba,103,97
458,4,0:44.0,D. Cunningham makes free throw 2 of 2,,103,97
459,4,0:44.0,,LA Lakers full timeout,103,97
460,4,0:38.0,,D. Russell misses 3-pt jump shot from 27 ft,103,97
461,4,0:37.0,Defensive rebound by A. Davis,,103,97
462,4,0:37.0,Personal foul by J. Randle (drawn by A. Davis),,103,97
463,4,0:37.0,A. Davis misses free throw 1 of 2,,103,97
464,4,0:37.0,Offensive rebound by Team,,103,97
465,4,0:37.0,,T. Black enters the game for B. Ingram,103,97
466,4,0:37.0,,B. Ingram enters the game for T. Black,104,97
467,4,0:37.0,A. Davis makes free throw 2 of 2,,104,97
468,4,0:37.0,,LA Lakers full timeout,104,97
469,4,0:30.0,,Turnover by D. Russell (bad pass),104,97
470,4,0:18.0,Personal take foul by D. Russell (drawn by E. Moore),,104,97
471,4,0:18.0,E. Moore makes free throw 1 of 2,,105,97
472,4,0:18.0,E. Moore misses free throw 2 of 2,,105,97
473,4,0:17.0,Offensive rebound by S. Hill,,105,97
