,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ORLANDO_ACTION,CHICAGO_SCORE,ORLANDO_SCORE
392,4,3:33.0,,Personal foul by D. Wade (drawn by N. Vučević),96,84
393,4,3:33.0,,N. Vučević makes free throw 1 of 2,96,85
394,4,3:33.0,,N. Vučević makes free throw 2 of 2,96,86
395,4,3:13.0,Turnover by P. Zipser (bad pass),,96,86
396,4,3:03.0,,N. Vučević makes 2-pt layup from 1 ft,96,88
397,4,3:03.0,,Shooting foul by C. Felício (drawn by N. Vučević),96,88
398,4,3:03.0,,N. Vučević misses free throw 1 of 1,96,88
399,4,3:03.0,R. Lopez enters the game for C. Felício,,96,88
400,4,3:01.0,Defensive rebound by P. Zipser,,96,88
401,4,2:47.0,D. Wade makes 2-pt jump shot from 17 ft,,98,88
402,4,2:33.0,,E. Payton misses 2-pt layup from 2 ft (block by T. Gibson),98,88
403,4,2:31.0,,Offensive rebound by E. Payton,98,88
404,4,2:21.0,,J. Green misses 3-pt jump shot from 26 ft,98,88
405,4,2:20.0,,Offensive rebound by E. Payton,98,88
406,4,2:18.0,,E. Payton misses 2-pt layup from 2 ft,98,88
407,4,2:17.0,,Offensive rebound by E. Payton,98,88
408,4,2:17.0,,E. Payton makes 2-pt layup from 2 ft,98,90
409,4,2:07.0,Turnover by R. Lopez (traveling),,98,90
410,4,2:07.0,Chicago full timeout,,98,90
411,4,1:55.0,,S. Ibaka misses 2-pt jump shot from 12 ft,98,90
412,4,1:53.0,,Offensive rebound by A. Gordon,98,90
413,4,1:39.0,,A. Gordon misses 3-pt jump shot from 27 ft,98,90
414,4,1:38.0,Defensive rebound by T. Gibson,,98,90
415,4,1:18.0,D. Wade misses 2-pt hook shot from 10 ft,,98,90
416,4,1:17.0,,Defensive rebound by E. Payton,98,90
417,4,1:10.0,,E. Payton misses 2-pt layup from 2 ft (block by P. Zipser),98,90
418,4,1:08.0,Defensive rebound by J. Butler,,98,90
419,4,1:04.0,J. Butler misses 2-pt layup from 1 ft,,98,90
420,4,1:04.0,,Defensive rebound by Team,98,90
421,4,1:04.0,Loose ball foul by R. Lopez (drawn by J. Green),,98,90
422,4,1:04.0,,J. Green makes free throw 1 of 2,98,91
423,4,1:04.0,,J. Green makes free throw 2 of 2,98,92
424,4,0:46.0,Turnover by D. Wade (bad pass; steal by S. Ibaka),,98,92
425,4,0:42.0,,Shooting foul by T. Gibson (drawn by E. Payton),98,92
426,4,0:42.0,,E. Payton misses free throw 1 of 2,98,92
427,4,0:42.0,,Offensive rebound by Team,98,92
428,4,0:42.0,,E. Payton misses free throw 2 of 2,98,92
429,4,0:39.0,Defensive rebound by T. Gibson,,98,92
430,4,0:28.0,J. Butler makes 2-pt layup from 2 ft,,100,92
431,4,0:28.0,Shooting foul by S. Ibaka (drawn by J. Butler),,100,92
432,4,0:28.0,J. Butler misses free throw 1 of 1,,100,92
433,4,0:28.0,,Defensive rebound by S. Ibaka,100,92
434,4,0:28.0,,Orlando full timeout,100,92
435,4,0:28.0,,C. Watson enters the game for A. Gordon,100,92
436,4,0:19.0,,N. Vučević misses 3-pt jump shot from 24 ft,100,92
437,4,0:18.0,Defensive rebound by D. Wade,,100,92
