,QUARTER,TIME_REMAINING,NEW YORK_ACTION,TORONTO_ACTION,NEW YORK_SCORE,TORONTO_SCORE
381,4,6:59.0,,Defensive rebound by C. Joseph,93,97
382,4,6:40.0,,K. Lowry misses 3-pt jump shot from 28 ft,93,97
383,4,6:39.0,Defensive rebound by C. Lee,,93,97
384,4,6:29.0,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by D. Rose),,96,97
385,4,6:10.0,,D. DeRozan misses 2-pt jump shot from 5 ft,96,97
386,4,6:09.0,Defensive rebound by D. Rose,,96,97
387,4,6:04.0,Shooting foul by K. Lowry (drawn by D. Rose),,96,97
388,4,6:04.0,D. Rose makes free throw 1 of 2,,97,97
389,4,6:04.0,D. Rose misses free throw 2 of 2,,97,97
390,4,6:04.0,,N. Powell enters the game for C. Joseph,97,97
391,4,6:03.0,,Defensive rebound by P. Patterson,97,97
392,4,5:48.0,,D. DeRozan makes 3-pt jump shot from 22 ft (assist by P. Patterson),97,100
393,4,5:48.0,,Shooting foul by K. Porziņģis (drawn by D. DeRozan),97,100
394,4,5:48.0,Official timeout,,97,100
395,4,5:48.0,,D. DeRozan makes free throw 1 of 1,97,101
396,4,5:37.0,Personal foul by P. Patterson (drawn by C. Anthony),,97,101
397,4,5:33.0,C. Anthony misses 3-pt jump shot from 24 ft,,97,101
398,4,5:33.0,Offensive rebound by J. Noah,,97,101
399,4,5:32.0,Turnover by J. Noah (step out of bounds),,97,101
400,4,5:32.0,Violation by Team (delay of game),,97,101
401,4,5:17.0,,P. Patterson misses 3-pt jump shot from 24 ft,97,101
402,4,5:16.0,Defensive rebound by J. Noah,,97,101
403,4,4:57.0,D. Rose makes 2-pt jump shot from 9 ft (assist by C. Lee),,99,101
404,4,4:37.0,,D. DeRozan misses 2-pt jump shot from 14 ft,99,101
405,4,4:36.0,Defensive rebound by K. Porziņģis,,99,101
406,4,4:21.0,D. Rose makes 2-pt layup from 2 ft (assist by K. Porziņģis),,101,101
407,4,3:54.0,,N. Powell makes 2-pt layup from 2 ft,101,103
408,4,3:43.0,Personal foul by L. Nogueira (drawn by K. Porziņģis),,101,103
409,4,3:32.0,C. Anthony misses 3-pt jump shot from 25 ft,,101,103
410,4,3:31.0,,Defensive rebound by K. Lowry,101,103
411,4,3:25.0,,N. Powell misses 3-pt jump shot from 24 ft,101,103
412,4,3:23.0,Defensive rebound by J. Noah,,101,103
413,4,3:09.0,C. Lee misses 2-pt jump shot from 17 ft,,101,103
414,4,3:09.0,,Defensive rebound by N. Powell,101,103
415,4,3:02.0,,Toronto full timeout,101,103
416,4,2:56.0,,L. Nogueira makes 2-pt dunk at rim (assist by K. Lowry),101,105
417,4,2:32.0,D. Rose makes 2-pt jump shot from 5 ft,,103,105
418,4,2:15.0,,K. Lowry makes 2-pt layup from 1 ft,103,107
419,4,2:02.0,Personal foul by K. Lowry (drawn by J. Noah),,103,107
420,4,1:59.0,K. Porziņģis makes 2-pt dunk at rim (assist by D. Rose),,105,107
421,4,1:59.0,Technical foul by Team,,105,107
422,4,1:59.0,,D. DeRozan misses technical free throw,105,107
423,4,1:59.0,,Offensive rebound by Team,105,107
424,4,1:41.0,,K. Lowry makes 2-pt jump shot from 2 ft,105,109
425,4,1:20.0,C. Anthony misses 2-pt jump shot from 13 ft (block by L. Nogueira),,105,109
426,4,1:19.0,,Defensive rebound by L. Nogueira,105,109
427,4,1:03.0,,P. Patterson misses 3-pt jump shot from 25 ft,105,109
428,4,1:03.0,Defensive rebound by Team,,105,109
429,4,0:55.0,D. Rose misses 2-pt layup from 2 ft (block by L. Nogueira),,105,109
430,4,0:54.0,,Defensive rebound by P. Patterson,105,109
431,4,0:35.0,,K. Lowry misses 3-pt jump shot from 25 ft,105,109
432,4,0:33.0,,Offensive rebound by L. Nogueira,105,109
433,4,0:30.0,,Toronto full timeout,105,109
434,4,0:30.0,B. Jennings enters the game for C. Anthony,,105,109
435,4,0:30.0,J. Holiday enters the game for K. Porziņģis,,105,109
436,4,0:27.0,,D. DeRozan makes 2-pt layup from 3 ft,105,111
437,4,0:27.0,,Shooting foul by J. Holiday (drawn by D. DeRozan),105,111
438,4,0:27.0,C. Anthony enters the game for J. Holiday,,105,111
439,4,0:27.0,K. Porziņģis enters the game for B. Jennings,,105,111
440,4,0:27.0,J. Holiday enters the game for J. Noah,,105,112
441,4,0:27.0,,D. DeRozan makes free throw 1 of 1,105,112
442,4,0:27.0,New York full timeout,,105,112
443,4,0:22.0,Shooting foul by L. Nogueira (drawn by C. Anthony),,105,112
444,4,0:22.0,C. Anthony makes free throw 1 of 2,,106,112
445,4,0:22.0,J. Noah enters the game for K. Porziņģis,,106,112
446,4,0:22.0,C. Anthony makes free throw 2 of 2,,107,112
447,4,0:21.0,,Personal take foul by C. Anthony (drawn by N. Powell),107,112
448,4,0:21.0,,N. Powell makes free throw 1 of 2,107,113
449,4,0:21.0,K. Porziņģis enters the game for J. Holiday,,107,113
450,4,0:21.0,B. Jennings enters the game for J. Noah,,107,114
451,4,0:21.0,,N. Powell makes free throw 2 of 2,107,114
452,4,0:21.0,New York full timeout,,107,114
453,4,0:19.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,107,114
454,4,0:18.0,,Defensive rebound by N. Powell,107,114
455,4,0:17.0,,Personal take foul by B. Jennings (drawn by N. Powell),107,114
456,4,0:17.0,,N. Powell makes free throw 1 of 2,107,115
457,4,0:17.0,,N. Powell makes free throw 2 of 2,107,116
458,4,0:12.0,C. Anthony misses 3-pt jump shot from 25 ft,,107,116
459,4,0:12.0,,Defensive rebound by N. Powell,107,116
460,4,0:10.0,,Personal take foul by B. Jennings (drawn by N. Powell),107,116
461,4,0:10.0,,N. Powell makes free throw 1 of 2,107,117
462,4,0:10.0,,N. Powell makes free throw 2 of 2,107,118
463,4,0:05.0,Turnover by D. Rose (lost ball; steal by N. Powell),,107,118
