,QUARTER,TIME_REMAINING,INDIANA_ACTION,LA LAKERS_ACTION,INDIANA_SCORE,LA LAKERS_SCORE
391,4,7:16.0,T. Young misses 3-pt jump shot from 24 ft,,82,101
392,4,7:15.0,,Defensive rebound by L. Williams,82,101
393,4,7:13.0,,Turnover by L. Williams (bad pass; steal by T. Young),82,101
394,4,6:58.0,M. Ellis misses 2-pt jump shot from 19 ft,,82,101
395,4,6:54.0,Offensive rebound by T. Young,,82,101
396,4,6:49.0,Shooting foul by J. Randle (drawn by M. Turner),,82,101
397,4,6:49.0,M. Turner makes free throw 1 of 2,,83,101
398,4,6:49.0,,B. Ingram enters the game for N. Young,83,101
399,4,6:49.0,M. Turner makes free throw 2 of 2,,84,101
400,4,6:34.0,,Turnover by J. Clarkson (bad pass; steal by P. George),84,101
401,4,6:21.0,P. George makes 2-pt jump shot from 17 ft (assist by J. Teague),,86,101
402,4,5:59.0,,T. Black makes 2-pt layup from 3 ft (assist by L. Williams),86,103
403,4,5:46.0,M. Turner misses 2-pt layup from 2 ft,,86,103
404,4,5:44.0,Offensive rebound by T. Young,,86,103
405,4,5:40.0,T. Young makes 2-pt jump shot from 4 ft,,88,103
406,4,5:13.0,,L. Williams makes 3-pt jump shot from 27 ft,88,106
407,4,4:55.0,J. Teague misses 2-pt jump shot from 4 ft,,88,106
408,4,4:55.0,,Defensive rebound by T. Black,88,106
409,4,4:55.0,,LA Lakers full timeout,88,106
410,4,4:40.0,,L. Williams misses 3-pt jump shot from 28 ft,88,106
411,4,4:38.0,Defensive rebound by T. Young,,88,106
412,4,4:21.0,T. Young misses 3-pt jump shot from 26 ft,,88,106
413,4,4:20.0,,Defensive rebound by Team,88,106
414,4,4:02.0,,J. Randle misses 2-pt jump shot from 17 ft,88,106
415,4,3:58.0,Defensive rebound by P. George,,88,106
416,4,3:49.0,M. Turner misses 2-pt jump shot from 17 ft,,88,106
417,4,3:46.0,,Defensive rebound by B. Ingram,88,106
418,4,3:30.0,,J. Randle makes 2-pt layup from 2 ft (assist by J. Clarkson),88,108
419,4,3:18.0,P. George makes 3-pt jump shot from 26 ft (assist by T. Young),,91,108
420,4,2:54.0,,L. Williams misses 3-pt jump shot from 24 ft,91,108
421,4,2:53.0,Defensive rebound by M. Turner,,91,108
422,4,2:45.0,Turnover by M. Turner (lost ball; steal by L. Williams),,91,108
423,4,2:25.0,,Turnover by J. Clarkson (lost ball; steal by P. George),91,108
424,4,2:25.0,Personal foul by T. Black (drawn by P. George),,91,108
425,4,2:25.0,Official timeout,,91,108
426,4,2:25.0,G. Niang enters the game for P. George,,91,108
427,4,2:25.0,K. Séraphin enters the game for T. Young,,91,108
428,4,2:25.0,G. Robinson enters the game for M. Turner,,91,108
429,4,2:25.0,L. Allen enters the game for J. Teague,,91,108
430,4,2:25.0,A. Brooks enters the game for M. Ellis,,91,108
431,4,2:14.0,G. Niang misses 2-pt jump shot from 6 ft,,91,108
432,4,2:10.0,,Defensive rebound by L. Williams,91,108
433,4,1:55.0,,Turnover by J. Clarkson (bad pass; steal by G. Niang),91,108
434,4,1:49.0,G. Robinson makes 3-pt jump shot from 26 ft (assist by A. Brooks),,94,108
435,4,1:32.0,,B. Ingram misses 3-pt jump shot from 24 ft,94,108
436,4,1:30.0,Defensive rebound by A. Brooks,,94,108
437,4,1:20.0,Turnover by G. Robinson (bad pass; steal by J. Clarkson),,94,108
438,4,1:15.0,,Turnover by J. Clarkson (bad pass; steal by G. Niang),94,108
439,4,1:03.0,G. Niang misses 3-pt jump shot from 24 ft,,94,108
440,4,1:01.0,,Defensive rebound by L. Williams,94,108
441,4,0:49.0,,L. Williams misses 3-pt jump shot from 26 ft,94,108
442,4,0:48.0,Defensive rebound by L. Allen,,94,108
443,4,0:38.0,Personal foul by L. Williams,,94,108
444,4,0:38.0,G. Robinson misses free throw 1 of 2,,94,108
445,4,0:38.0,Offensive rebound by Team,,94,108
446,4,0:38.0,G. Robinson misses free throw 2 of 2,,94,108
447,4,0:38.0,,I. Zubac enters the game for B. Ingram,94,108
448,4,0:38.0,,M. Huertas enters the game for J. Randle,94,108
449,4,0:38.0,,M. World Peace enters the game for J. Clarkson,94,108
450,4,0:38.0,,T. Robinson enters the game for L. Williams,94,108
451,4,0:36.0,,Defensive rebound by T. Robinson,94,108
452,4,0:20.0,,Turnover by M. World Peace (lost ball),94,108
453,4,0:08.0,G. Niang makes 2-pt layup from 2 ft (assist by L. Allen),,96,108
