,QUARTER,TIME_REMAINING,TORONTO_ACTION,ATLANTA_ACTION,TORONTO_SCORE,ATLANTA_SCORE
342,4,9:23.0,N. Powell makes 2-pt jump shot from 23 ft (assist by J. Valančiūnas),,79,81
343,4,9:06.0,,Shooting foul by J. Valančiūnas (drawn by D. Howard),79,81
344,4,9:06.0,,D. Howard makes free throw 1 of 2,79,82
345,4,9:06.0,,D. Howard misses free throw 2 of 2,79,82
346,4,9:06.0,C. Joseph enters the game for D. Wright,,79,82
347,4,9:05.0,Defensive rebound by J. Valančiūnas,,79,82
348,4,8:52.0,J. Valančiūnas makes 2-pt jump shot from 18 ft (assist by C. Joseph),,81,82
349,4,8:39.0,,Turnover by T. Prince (bad pass; steal by N. Powell),81,82
350,4,8:34.0,N. Powell misses 2-pt layup from 1 ft,,81,82
351,4,8:34.0,Offensive rebound by N. Powell,,81,82
352,4,8:34.0,N. Powell makes 2-pt layup from 1 ft,,83,82
353,4,8:34.0,,Atlanta full timeout,83,82
354,4,8:34.0,,K. Bazemore enters the game for J. Calderón,83,82
355,4,8:34.0,,D. Schröder enters the game for T. Prince,83,82
356,4,8:34.0,S. Ibaka enters the game for P. Tucker,,83,82
357,4,8:24.0,,Personal foul by N. Powell (drawn by T. Hardaway),83,82
358,4,8:17.0,,Turnover by D. Howard (offensive goaltending),83,82
359,4,7:55.0,N. Powell misses 2-pt layup from 2 ft,,83,82
360,4,7:52.0,,Defensive rebound by E. İlyasova,83,82
361,4,7:40.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by T. Hardaway),83,85
362,4,7:22.0,C. Joseph misses 2-pt jump shot from 9 ft,,83,85
363,4,7:19.0,,Defensive rebound by K. Bazemore,83,85
364,4,7:15.0,,Turnover by D. Schröder (bad pass; steal by D. Carroll),83,85
365,4,7:15.0,Personal foul by K. Bazemore (drawn by C. Joseph),,83,85
366,4,7:15.0,D. DeRozan enters the game for D. Carroll,,83,85
367,4,7:15.0,,T. Sefolosha enters the game for T. Hardaway,83,85
368,4,7:08.0,C. Joseph misses 2-pt jump shot from 12 ft,,83,85
369,4,7:05.0,Offensive rebound by C. Joseph,,83,85
370,4,6:59.0,D. DeRozan misses 2-pt jump shot from 17 ft,,83,85
371,4,6:55.0,,Defensive rebound by E. İlyasova,83,85
372,4,6:35.0,,D. Schröder misses 2-pt jump shot from 19 ft,83,85
373,4,6:33.0,Defensive rebound by N. Powell,,83,85
374,4,6:24.0,D. DeRozan misses 2-pt jump shot from 11 ft,,83,85
375,4,6:22.0,Offensive rebound by D. DeRozan,,83,85
