,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
375,4,8:03.0,Shooting foul by W. Hernangómez (drawn by K. McDaniels),,103,96
376,4,8:03.0,Official timeout,,103,96
377,4,8:03.0,K. McDaniels makes free throw 1 of 2,,104,96
378,4,8:03.0,,D. Rose enters the game for W. Hernangómez,103,96
379,4,8:03.0,,C. Anthony enters the game for C. Lee,103,96
380,4,8:03.0,K. McDaniels makes free throw 2 of 2,,105,96
381,4,7:51.0,,Shooting foul by J. Hamilton (drawn by D. Rose),105,96
382,4,7:51.0,,D. Rose makes free throw 1 of 2,105,97
383,4,7:51.0,,D. Rose misses free throw 2 of 2,105,97
384,4,7:51.0,C. LeVert enters the game for K. McDaniels,,105,97
385,4,7:49.0,Defensive rebound by S. Dinwiddie,,105,97
386,4,7:40.0,R. Foye misses 2-pt layup from 1 ft (block by R. Baker),,105,97
387,4,7:39.0,Offensive rebound by Team,,105,97
388,4,7:39.0,Turnover by R. Foye (bad pass),,105,97
389,4,7:26.0,,R. Baker misses 2-pt jump shot from 4 ft,105,97
390,4,7:24.0,Defensive rebound by J. Hamilton,,105,97
391,4,7:12.0,C. LeVert misses 2-pt jump shot from 4 ft,,105,97
392,4,7:10.0,Offensive rebound by C. LeVert,,105,97
393,4,7:09.0,C. LeVert makes 2-pt layup from 2 ft,,107,97
394,4,6:57.0,,J. Holiday misses 2-pt layup from 2 ft,107,97
395,4,6:55.0,Defensive rebound by S. Dinwiddie,,107,97
396,4,6:48.0,Turnover by S. Dinwiddie (bad pass; steal by J. Holiday),,107,97
397,4,6:48.0,,Personal foul by R. Foye (drawn by J. Holiday),107,97
398,4,6:48.0,B. Lopez enters the game for J. Hamilton,,107,97
399,4,6:48.0,,New York full timeout,107,97
400,4,6:39.0,,C. Anthony misses 3-pt jump shot from 24 ft,107,97
401,4,6:37.0,Defensive rebound by B. Lopez,,107,97
402,4,6:21.0,C. LeVert misses 3-pt jump shot from 24 ft,,107,97
403,4,6:19.0,,Defensive rebound by D. Rose,107,97
404,4,6:12.0,,C. Anthony misses 2-pt jump shot from 17 ft,107,97
405,4,6:10.0,Defensive rebound by C. LeVert,,107,97
406,4,5:54.0,J. Lin enters the game for S. Dinwiddie,,107,97
407,4,5:54.0,R. Hollis-Jefferson enters the game for Q. Acy,,107,97
408,4,5:54.0,Violation by Team (jump ball),,107,97
409,4,5:54.0,Turnover by B. Lopez (jump ball violation.),,107,97
410,4,5:54.0,Loose ball foul by B. Lopez (drawn by C. Anthony),,107,97
411,4,5:43.0,,D. Rose misses 2-pt layup from 2 ft,107,97
412,4,5:41.0,Defensive rebound by B. Lopez,,107,97
413,4,5:22.0,C. LeVert makes 2-pt layup from 2 ft,,109,97
414,4,5:10.0,,D. Rose makes 2-pt layup from 1 ft,109,99
415,4,4:53.0,Personal foul by L. Thomas (drawn by B. Lopez),,109,99
416,4,4:53.0,B. Lopez makes free throw 1 of 2,,110,99
417,4,4:53.0,,C. Lee enters the game for J. Holiday,110,99
418,4,4:53.0,,K. O'Quinn enters the game for R. Baker,110,99
419,4,4:53.0,B. Lopez makes free throw 2 of 2,,111,99
420,4,4:33.0,,K. O'Quinn misses 2-pt jump shot from 15 ft,111,99
421,4,4:31.0,Defensive rebound by C. LeVert,,111,99
422,4,4:16.0,R. Hollis-Jefferson makes 2-pt jump shot from 16 ft,,113,99
423,4,4:01.0,,D. Rose makes 2-pt layup from 2 ft (assist by K. O'Quinn),113,101
424,4,4:01.0,,Shooting foul by B. Lopez (drawn by D. Rose),113,101
425,4,4:01.0,,D. Rose makes free throw 1 of 1,113,102
426,4,3:52.0,J. Lin misses 3-pt jump shot from 25 ft,,113,102
427,4,3:50.0,,Defensive rebound by K. O'Quinn,113,102
428,4,3:39.0,,C. Anthony misses 3-pt jump shot from 24 ft,113,102
429,4,3:36.0,Defensive rebound by J. Lin,,113,102
430,4,3:16.0,R. Foye misses 2-pt jump shot from 6 ft,,113,102
431,4,3:14.0,,Defensive rebound by K. O'Quinn,113,102
432,4,3:08.0,,Shooting foul by J. Lin (drawn by D. Rose),113,102
433,4,3:08.0,,D. Rose makes free throw 1 of 2,113,103
434,4,3:08.0,Brooklyn full timeout,,113,103
435,4,3:08.0,,J. Holiday enters the game for L. Thomas,113,103
436,4,3:08.0,,D. Rose makes free throw 2 of 2,113,104
437,4,2:47.0,J. Lin misses 2-pt jump shot from 12 ft,,113,104
438,4,2:46.0,Offensive rebound by R. Hollis-Jefferson,,113,104
439,4,2:44.0,R. Hollis-Jefferson misses 2-pt jump shot from 6 ft,,113,104
440,4,2:42.0,,Defensive rebound by K. O'Quinn,113,104
441,4,2:35.0,,D. Rose misses 2-pt layup from 2 ft,113,104
442,4,2:33.0,Defensive rebound by R. Hollis-Jefferson,,113,104
443,4,2:31.0,Personal foul by K. O'Quinn (drawn by R. Hollis-Jefferson),,113,104
444,4,2:31.0,R. Hollis-Jefferson makes free throw 1 of 2,,114,104
445,4,2:31.0,R. Hollis-Jefferson makes free throw 2 of 2,,115,104
446,4,2:15.0,,K. O'Quinn makes 2-pt jump shot from 5 ft (assist by C. Anthony),115,106
447,4,1:50.0,C. LeVert makes 2-pt jump shot from 7 ft,,117,106
448,4,1:40.0,,K. O'Quinn makes 2-pt layup from 2 ft,117,108
449,4,1:24.0,J. Lin misses 3-pt jump shot from 24 ft,,117,108
450,4,1:22.0,,Defensive rebound by K. O'Quinn,117,108
451,4,1:10.0,,Turnover by C. Lee (bad pass; steal by R. Foye),117,108
452,4,1:10.0,Personal foul by C. Anthony (drawn by R. Foye),,117,108
453,4,1:10.0,R. Foye makes free throw 1 of 2,,118,108
454,4,1:10.0,R. Foye makes free throw 2 of 2,,119,108
455,4,1:10.0,,New York full timeout,119,108
456,4,1:04.0,,J. Holiday misses 3-pt jump shot from 24 ft,119,108
457,4,1:03.0,Defensive rebound by Team,,119,108
458,4,0:45.0,B. Lopez makes 2-pt layup from 1 ft,,121,108
459,4,0:32.0,,K. O'Quinn makes 2-pt layup from 1 ft,121,110
460,4,0:08.0,Turnover by Team (shot clock),,121,110
461,4,0:04.0,,K. O'Quinn misses 3-pt jump shot from 27 ft,121,110
462,4,0:02.0,Defensive rebound by R. Hollis-Jefferson,,121,110
