,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MINNESOTA_ACTION,GOLDEN STATE_SCORE,MINNESOTA_SCORE
391,4,7:18.0,,R. Rubio enters the game for K. Dunn,94,92
392,4,7:04.0,,Turnover by A. Wiggins (lost ball; steal by S. Livingston),94,92
393,4,6:58.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Livingston),,97,92
394,4,6:29.0,,Turnover by Team (shot clock),97,92
395,4,6:15.0,K. Thompson misses 3-pt jump shot from 26 ft,,97,92
396,4,6:14.0,,Defensive rebound by Team,97,92
397,4,6:14.0,,G. Dieng enters the game for B. Rush,97,92
398,4,6:03.0,,Z. LaVine misses 2-pt layup from 2 ft,97,92
399,4,6:02.0,Defensive rebound by K. Durant,,97,92
400,4,5:52.0,K. Durant makes 3-pt jump shot from 25 ft (assist by D. West),,100,92
401,4,5:29.0,,Z. LaVine misses 2-pt jump shot from 18 ft,100,92
402,4,5:28.0,Defensive rebound by K. Durant,,100,92
403,4,5:23.0,Shooting foul by G. Dieng (drawn by D. West),,100,92
404,4,5:23.0,D. West misses free throw 1 of 2,,100,92
405,4,5:23.0,Offensive rebound by Team,,100,92
406,4,5:23.0,D. West makes free throw 2 of 2,,101,92
407,4,5:13.0,,Turnover by R. Rubio (lost ball; steal by D. West),101,92
408,4,5:08.0,D. West makes 2-pt dunk at rim (assist by K. Thompson),,103,92
409,4,5:07.0,,Minnesota full timeout,103,92
410,4,4:56.0,,A. Wiggins misses 2-pt jump shot from 14 ft,103,92
411,4,4:55.0,,Offensive rebound by K. Towns,103,92
412,4,4:54.0,,K. Towns makes 2-pt layup from 1 ft,103,94
413,4,4:33.0,A. Iguodala makes 3-pt jump shot from 25 ft (assist by K. Durant),,106,94
414,4,4:12.0,,R. Rubio makes 2-pt layup from 2 ft,106,96
415,4,3:51.0,K. Durant misses 2-pt jump shot from 18 ft,,106,96
416,4,3:50.0,,Defensive rebound by Z. LaVine,106,96
417,4,3:46.0,,Shooting foul by K. Thompson (drawn by Z. LaVine),106,96
418,4,3:46.0,,Z. LaVine makes free throw 1 of 2,106,97
419,4,3:46.0,D. Green enters the game for D. West,,106,97
420,4,3:46.0,S. Curry enters the game for S. Livingston,,106,97
421,4,3:46.0,,Z. LaVine makes free throw 2 of 2,106,98
422,4,3:34.0,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),,108,98
423,4,3:15.0,,R. Rubio misses 3-pt jump shot from 25 ft,108,98
424,4,3:14.0,,Offensive rebound by K. Towns,108,98
425,4,3:13.0,,Personal foul by K. Thompson (drawn by K. Towns),108,98
426,4,3:07.0,,R. Rubio makes 2-pt layup from 1 ft,108,100
427,4,2:43.0,A. Iguodala misses 2-pt jump shot from 21 ft,,108,100
428,4,2:42.0,Offensive rebound by S. Curry,,108,100
429,4,2:32.0,Shooting foul by R. Rubio (drawn by S. Curry),,108,100
430,4,2:32.0,S. Curry makes free throw 1 of 2,,109,100
431,4,2:32.0,S. Curry makes free throw 2 of 2,,110,100
432,4,2:27.0,,Personal foul by S. Curry (drawn by R. Rubio),110,100
433,4,2:22.0,,Shooting foul by S. Curry (drawn by R. Rubio),110,100
434,4,2:22.0,,R. Rubio makes free throw 1 of 2,110,101
435,4,2:22.0,,R. Rubio makes free throw 2 of 2,110,102
436,4,2:00.0,A. Iguodala misses 2-pt layup from 2 ft,,110,102
437,4,1:59.0,,Defensive rebound by K. Towns,110,102
438,4,1:54.0,,Z. LaVine misses 2-pt layup from 1 ft (block by D. Green),110,102
439,4,1:52.0,,Offensive rebound by G. Dieng,110,102
440,4,1:51.0,,Minnesota full timeout,110,102
441,4,1:38.0,,A. Wiggins makes 2-pt jump shot from 9 ft,110,104
442,4,1:19.0,K. Thompson misses 3-pt jump shot from 24 ft,,110,104
443,4,1:18.0,,Defensive rebound by R. Rubio,110,104
444,4,1:04.0,,Z. LaVine misses 2-pt jump shot from 19 ft,110,104
445,4,1:01.0,Defensive rebound by D. Green,,110,104
446,4,1:01.0,Golden State full timeout,,110,104
447,4,0:49.0,K. Thompson makes 2-pt jump shot from 21 ft (assist by S. Curry),,112,104
448,4,0:46.0,,Personal foul by D. Green (drawn by Z. LaVine),112,104
449,4,0:46.0,,Z. LaVine makes free throw 1 of 2,112,105
450,4,0:46.0,,Z. LaVine makes free throw 2 of 2,112,106
451,4,0:34.0,Personal take foul by K. Towns (drawn by K. Durant),,112,106
452,4,0:34.0,K. Durant makes free throw 1 of 2,,113,106
453,4,0:34.0,K. Durant makes free throw 2 of 2,,114,106
454,4,0:34.0,,Turnover by A. Wiggins (bad pass; steal by S. Curry),114,106
455,4,0:32.0,Personal take foul by Z. LaVine (drawn by S. Curry),,114,106
456,4,0:32.0,S. Curry makes free throw 1 of 2,,115,106
457,4,0:32.0,S. Curry makes free throw 2 of 2,,116,106
458,4,0:26.0,,Z. LaVine makes 2-pt layup from 1 ft,116,108
459,4,0:02.0,Turnover by Team (shot clock),,116,108
