,QUARTER,TIME_REMAINING,UTAH_ACTION,GOLDEN STATE_ACTION,UTAH_SCORE,GOLDEN STATE_SCORE
395,4,5:09.0,,Offensive rebound by A. Varejão,64,99
396,4,5:08.0,,A. Varejão misses 2-pt layup from 1 ft,64,99
397,4,5:07.0,Defensive rebound by J. Withey,,64,99
398,4,4:58.0,Shooting foul by I. Clark (drawn by T. Lyles),,64,99
399,4,4:58.0,T. Lyles misses free throw 1 of 2,,64,99
400,4,4:58.0,Offensive rebound by Team,,64,99
401,4,4:58.0,T. Lyles makes free throw 2 of 2,,65,99
402,4,4:42.0,,K. Looney misses 2-pt jump shot from 9 ft,65,99
403,4,4:41.0,Defensive rebound by R. Neto,,65,99
404,4,4:37.0,R. Neto misses 2-pt layup from 3 ft (block by K. Looney),,65,99
405,4,4:37.0,Offensive rebound by Team,,65,99
406,4,4:30.0,J. Ingles misses 2-pt jump shot from 4 ft,,65,99
407,4,4:28.0,,Defensive rebound by A. Varejão,65,99
408,4,4:15.0,,I. Clark makes 3-pt jump shot from 26 ft (assist by K. Looney),65,102
409,4,3:56.0,T. Lyles misses 2-pt jump shot from 7 ft,,65,102
410,4,3:55.0,Offensive rebound by J. Withey,,65,102
411,4,3:51.0,J. Withey misses 2-pt hook shot from 4 ft,,65,102
412,4,3:51.0,,Defensive rebound by K. Looney,65,102
413,4,3:41.0,,Turnover by I. Clark (back court),65,102
414,4,3:41.0,,J. McGee enters the game for I. Clark,65,102
415,4,3:41.0,J. Bolomboy enters the game for T. Lyles,,65,102
416,4,3:32.0,R. Neto misses 3-pt jump shot from 27 ft,,65,102
417,4,3:31.0,Offensive rebound by J. Bolomboy,,65,102
418,4,3:25.0,J. Bolomboy misses 2-pt jump shot from 18 ft,,65,102
419,4,3:25.0,Offensive rebound by J. Withey,,65,102
420,4,3:20.0,D. Exum makes 3-pt jump shot from 26 ft (assist by R. Neto),,68,102
421,4,3:04.0,,J. McGee misses 2-pt jump shot from 8 ft,68,102
422,4,3:03.0,Defensive rebound by J. Bolomboy,,68,102
423,4,2:51.0,,Violation by A. Varejão (kicked ball),68,102
424,4,2:44.0,J. Ingles misses 2-pt jump shot from 7 ft,,68,102
425,4,2:44.0,,Defensive rebound by K. Looney,68,102
426,4,2:27.0,,J. McGee misses 2-pt hook shot from 6 ft,68,102
427,4,2:27.0,,Offensive rebound by A. Varejão,68,102
428,4,2:20.0,,K. Looney misses 3-pt jump shot from 27 ft,68,102
429,4,2:20.0,Defensive rebound by Team,,68,102
430,4,2:06.0,R. Neto makes 2-pt layup from 1 ft,,70,102
431,4,1:50.0,,J. McGee misses 3-pt jump shot from 27 ft,70,102
432,4,1:49.0,Defensive rebound by J. Ingles,,70,102
433,4,1:39.0,D. Exum makes 3-pt jump shot from 26 ft (assist by R. Neto),,73,102
434,4,1:23.0,,Turnover by A. Varejão (lost ball; steal by R. Neto),73,102
435,4,1:18.0,Personal foul by K. Looney (drawn by J. Bolomboy),,73,102
436,4,1:18.0,J. Bolomboy misses free throw 1 of 2,,73,102
437,4,1:18.0,Offensive rebound by Team,,73,102
438,4,1:18.0,J. Bolomboy makes free throw 2 of 2,,74,102
439,4,1:07.0,,S. Livingston misses 2-pt jump shot from 12 ft,74,102
440,4,1:07.0,Defensive rebound by D. Exum,,74,102
441,4,0:59.0,J. Ingles misses 3-pt jump shot from 26 ft,,74,102
442,4,0:58.0,,Defensive rebound by K. Looney,74,102
443,4,0:48.0,,J. McGee makes 2-pt jump shot from 11 ft,74,104
444,4,0:33.0,R. Neto misses 3-pt jump shot from 24 ft,,74,104
445,4,0:30.0,,Defensive rebound by K. Looney,74,104
446,4,0:13.0,,J. McGee misses 2-pt hook shot from 7 ft,74,104
447,4,0:12.0,,Offensive rebound by A. Varejão,74,104
