,QUARTER,TIME_REMAINING,PORTLAND_ACTION,GOLDEN STATE_ACTION,PORTLAND_SCORE,GOLDEN STATE_SCORE
383,4,9:24.0,,D. Green makes 3-pt jump shot from 26 ft (assist by S. Livingston),98,106
384,4,9:21.0,Portland full timeout,,98,106
385,4,9:08.0,A. Aminu misses 2-pt jump shot from 4 ft,,98,106
386,4,9:07.0,Offensive rebound by Team,,98,106
387,4,9:01.0,C. McCollum makes 2-pt jump shot from 16 ft (assist by M. Plumlee),,100,106
388,4,8:45.0,,K. Thompson misses 3-pt jump shot from 26 ft,100,106
389,4,8:44.0,Defensive rebound by M. Plumlee,,100,106
390,4,8:40.0,,Violation by A. Iguodala (kicked ball),100,106
391,4,8:37.0,C. McCollum misses 3-pt jump shot from 25 ft,,100,106
392,4,8:37.0,,Defensive rebound by D. Green,100,106
393,4,8:29.0,,D. West makes 2-pt jump shot from 19 ft (assist by D. Green),100,108
394,4,8:12.0,C. McCollum misses 2-pt jump shot from 4 ft (block by K. Thompson),,100,108
395,4,8:11.0,,Defensive rebound by D. Green,100,108
396,4,7:58.0,,S. Livingston misses 2-pt jump shot from 3 ft (block by M. Plumlee),100,108
397,4,7:56.0,Defensive rebound by C. McCollum,,100,108
398,4,7:52.0,C. McCollum misses 3-pt jump shot from 25 ft,,100,108
399,4,7:51.0,Offensive rebound by A. Aminu,,100,108
400,4,7:44.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by A. Crabbe),,103,108
401,4,7:28.0,,D. Green misses 3-pt jump shot from 26 ft,103,108
402,4,7:27.0,Defensive rebound by A. Crabbe,,103,108
403,4,7:15.0,C. McCollum misses 2-pt jump shot from 20 ft,,103,108
404,4,7:13.0,,Defensive rebound by A. Iguodala,103,108
405,4,7:09.0,,A. Iguodala misses 2-pt layup from 2 ft,103,108
406,4,7:08.0,Defensive rebound by M. Plumlee,,103,108
407,4,6:52.0,Turnover by C. McCollum (bad pass; steal by D. West),,103,108
408,4,6:48.0,,Shooting foul by E. Turner (drawn by A. Iguodala),103,108
409,4,6:48.0,,A. Iguodala misses free throw 1 of 2,103,108
410,4,6:48.0,,Offensive rebound by Team,103,108
411,4,6:48.0,,K. Durant enters the game for D. Green,103,108
412,4,6:48.0,M. Harkless enters the game for M. Plumlee,,103,108
413,4,6:48.0,,A. Iguodala makes free throw 2 of 2,103,109
414,4,6:31.0,E. Turner misses 2-pt jump shot from 11 ft,,103,109
415,4,6:30.0,,Defensive rebound by S. Livingston,103,109
416,4,6:25.0,,S. Livingston makes 2-pt dunk at rim,103,111
417,4,6:24.0,Portland full timeout,,103,111
418,4,6:24.0,,S. Curry enters the game for A. Iguodala,103,111
419,4,6:13.0,Personal foul by D. West (drawn by A. Aminu),,103,111
420,4,5:59.0,A. Crabbe makes 2-pt jump shot from 11 ft (assist by M. Harkless),,105,111
421,4,5:46.0,,Turnover by K. Thompson (bad pass; steal by A. Aminu),105,111
422,4,5:35.0,C. McCollum misses 3-pt jump shot from 26 ft,,105,111
423,4,5:34.0,,Defensive rebound by S. Curry,105,111
424,4,5:25.0,,K. Durant misses 3-pt jump shot from 27 ft,105,111
425,4,5:24.0,,Offensive rebound by D. West,105,111
426,4,5:11.0,,S. Curry makes 2-pt jump shot from 13 ft,105,113
427,4,4:53.0,C. McCollum makes 2-pt layup from 1 ft,,107,113
428,4,4:43.0,,Golden State full timeout,107,113
429,4,4:43.0,M. Plumlee enters the game for E. Turner,,107,113
430,4,4:43.0,,D. Green enters the game for D. West,107,113
431,4,4:35.0,,K. Durant misses 3-pt jump shot from 25 ft,107,113
432,4,4:34.0,Defensive rebound by C. McCollum,,107,113
433,4,4:16.0,Turnover by A. Aminu (lost ball; steal by S. Curry),,107,113
434,4,4:09.0,,S. Curry misses 3-pt jump shot from 28 ft,107,113
435,4,4:08.0,Defensive rebound by M. Plumlee,,107,113
436,4,3:59.0,M. Plumlee misses 2-pt jump shot from 21 ft,,107,113
437,4,3:58.0,,Defensive rebound by Team,107,113
438,4,3:58.0,Loose ball foul by A. Aminu (drawn by D. Green),,107,113
439,4,3:43.0,,S. Livingston makes 2-pt dunk at rim (assist by D. Green),107,115
440,4,3:25.0,A. Crabbe misses 2-pt layup from 2 ft (block by D. Green),,107,115
441,4,3:23.0,,Defensive rebound by K. Durant,107,115
442,4,3:09.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Durant),107,118
443,4,3:09.0,Portland full timeout,,107,118
444,4,3:09.0,,A. Iguodala enters the game for S. Livingston,107,118
445,4,2:48.0,A. Aminu makes 3-pt jump shot from 26 ft (assist by C. McCollum),,110,118
446,4,2:25.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by K. Durant),110,120
447,4,2:09.0,Turnover by M. Harkless (lost ball; steal by K. Durant),,110,120
448,4,2:06.0,,K. Durant makes 2-pt layup from 1 ft,110,122
449,4,2:06.0,,Shooting foul by M. Harkless (drawn by K. Durant),110,122
450,4,2:06.0,,K. Durant makes free throw 1 of 1,110,123
451,4,1:52.0,C. McCollum makes 3-pt jump shot from 23 ft (assist by A. Aminu),,113,123
452,4,1:52.0,,Golden State full timeout,113,123
453,4,1:37.0,,S. Curry misses 2-pt jump shot from 20 ft,113,123
454,4,1:36.0,Defensive rebound by M. Plumlee,,113,123
455,4,1:21.0,A. Aminu misses 2-pt jump shot from 4 ft,,113,123
456,4,1:19.0,Offensive rebound by M. Plumlee,,113,123
457,4,1:19.0,Shooting foul by K. Durant (drawn by M. Plumlee),,113,123
458,4,1:19.0,M. Plumlee makes free throw 1 of 2,,114,123
459,4,1:19.0,M. Plumlee makes free throw 2 of 2,,115,123
460,4,1:00.0,,K. Durant misses 2-pt jump shot from 13 ft,115,123
461,4,0:57.0,Defensive rebound by M. Plumlee,,115,123
462,4,0:51.0,A. Crabbe misses 3-pt jump shot from 25 ft,,115,123
463,4,0:47.0,,Defensive rebound by S. Curry,115,123
464,4,0:32.0,,S. Curry misses 2-pt jump shot from 24 ft,115,123
465,4,0:31.0,Defensive rebound by A. Crabbe,,115,123
466,4,0:23.0,Turnover by C. McCollum (bad pass; steal by D. Green),,115,123
467,4,0:18.0,,Golden State full timeout,115,123
468,4,0:16.0,,Personal foul by A. Aminu (drawn by S. Curry),115,123
469,4,0:16.0,,S. Curry makes free throw 1 of 2,115,124
470,4,0:16.0,P. Connaughton enters the game for A. Aminu,,115,123
471,4,0:16.0,,S. Curry makes free throw 2 of 2,115,125
472,4,0:08.0,M. Plumlee misses 3-pt jump shot from 26 ft,,115,125
473,4,0:07.0,Offensive rebound by C. McCollum,,115,125
474,4,0:06.0,C. McCollum misses 2-pt jump shot from 4 ft,,115,125
475,4,0:06.0,Offensive rebound by M. Harkless,,115,125
476,4,0:06.0,M. Harkless makes 2-pt layup from 2 ft,,117,125
