,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
369,4,6:50.0,,R. Foye misses free throw 2 of 2,103,94
370,4,6:50.0,,C. LeVert enters the game for B. Bogdanović,103,94
371,4,6:50.0,J. Poeltl enters the game for J. Valančiūnas,,103,94
372,4,6:49.0,Defensive rebound by D. DeRozan,,103,94
373,4,6:34.0,D. DeRozan makes 2-pt jump shot from 10 ft,,105,94
374,4,6:22.0,,R. Foye misses 2-pt layup from 2 ft,105,94
375,4,6:21.0,Defensive rebound by J. Poeltl,,105,94
376,4,6:11.0,D. DeRozan makes 2-pt jump shot from 8 ft,,107,94
377,4,6:10.0,,Brooklyn full timeout,107,94
378,4,6:10.0,,S. Dinwiddie enters the game for R. Foye,107,94
379,4,5:55.0,,B. Lopez misses 2-pt layup from 3 ft,107,94
380,4,5:54.0,Defensive rebound by T. Ross,,107,94
381,4,5:35.0,C. Joseph makes 2-pt layup from 2 ft,,109,94
382,4,5:24.0,Offensive charge foul by S. Dinwiddie (drawn by C. Joseph),,109,94
383,4,5:24.0,,Turnover by S. Dinwiddie (offensive foul),109,94
384,4,5:10.0,D. DeRozan misses 2-pt jump shot from 18 ft,,109,94
385,4,5:09.0,,Defensive rebound by S. Kilpatrick,109,94
386,4,4:53.0,,B. Lopez makes 2-pt jump shot from 6 ft,109,96
387,4,4:53.0,,Shooting foul by J. Poeltl (drawn by B. Lopez),109,96
388,4,4:53.0,,B. Lopez makes free throw 1 of 1,109,97
389,4,4:34.0,D. DeRozan makes 2-pt jump shot from 7 ft,,111,97
390,4,4:07.0,,Shooting foul by F. VanVleet (drawn by S. Dinwiddie),111,97
391,4,4:07.0,,S. Dinwiddie misses free throw 1 of 2,111,97
392,4,4:07.0,,Offensive rebound by Team,111,97
393,4,4:07.0,,S. Dinwiddie makes free throw 2 of 2,111,98
394,4,3:57.0,Turnover by T. Ross (lost ball; steal by C. LeVert),,111,98
395,4,3:54.0,Violation by T. Ross (def goaltending),,111,98
396,4,3:54.0,,C. LeVert makes 2-pt layup from 2 ft,111,100
397,4,3:37.0,C. Joseph makes 2-pt jump shot from 18 ft,,113,100
398,4,3:27.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,113,100
399,4,3:26.0,Defensive rebound by F. VanVleet,,113,100
400,4,3:17.0,T. Ross makes 2-pt dunk at rim (assist by D. DeRozan),,115,100
401,4,3:17.0,,Brooklyn full timeout,115,100
402,4,3:17.0,,I. Whitehead enters the game for B. Lopez,115,100
403,4,3:17.0,,Q. Acy enters the game for S. Kilpatrick,115,100
404,4,3:06.0,,Q. Acy misses 2-pt layup from 3 ft,115,100
405,4,3:05.0,,Offensive rebound by Q. Acy,115,100
406,4,3:01.0,,Q. Acy misses 2-pt layup from 2 ft,115,100
407,4,3:00.0,Defensive rebound by D. DeRozan,,115,100
408,4,2:46.0,D. DeRozan makes 2-pt jump shot from 5 ft,,117,100
409,4,2:37.0,,C. LeVert misses 3-pt jump shot from 25 ft,117,100
410,4,2:36.0,Defensive rebound by T. Ross,,117,100
411,4,2:21.0,D. DeRozan misses 2-pt jump shot from 23 ft,,117,100
412,4,2:20.0,,Defensive rebound by R. Hollis-Jefferson,117,100
413,4,2:13.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,117,102
414,4,1:58.0,C. Joseph misses 3-pt jump shot from 24 ft,,117,102
415,4,1:57.0,,Defensive rebound by C. LeVert,117,102
416,4,1:51.0,,Q. Acy makes 2-pt layup from 1 ft (assist by C. LeVert),117,104
417,4,1:51.0,,Shooting foul by J. Poeltl (drawn by Q. Acy),117,104
418,4,1:51.0,N. Powell enters the game for D. DeRozan,,117,104
419,4,1:51.0,,Q. Acy makes free throw 1 of 1,117,105
420,4,1:31.0,T. Ross misses 3-pt jump shot from 25 ft,,117,105
421,4,1:30.0,,Defensive rebound by S. Dinwiddie,117,105
422,4,1:21.0,,Q. Acy makes 2-pt jump shot from 14 ft (assist by S. Dinwiddie),117,107
423,4,1:01.0,C. Joseph makes 2-pt layup from 3 ft (assist by N. Powell),,119,107
424,4,0:56.0,,Shooting foul by F. VanVleet (drawn by S. Dinwiddie),119,107
425,4,0:56.0,,S. Dinwiddie makes free throw 1 of 2,119,108
426,4,0:56.0,P. Siakam enters the game for C. Joseph,,119,108
427,4,0:56.0,,S. Dinwiddie makes free throw 2 of 2,119,109
428,4,0:39.0,Turnover by J. Poeltl (bad pass; steal by C. LeVert),,119,109
429,4,0:33.0,,I. Whitehead misses 2-pt layup from 3 ft (block by P. Siakam),119,109
430,4,0:33.0,,Offensive rebound by Team,119,109
431,4,0:25.0,,Turnover by S. Dinwiddie (lost ball; steal by F. VanVleet),119,109
432,4,0:01.0,Turnover by Team (shot clock),,119,109
433,4,0:00.0,,I. Whitehead misses 3-pt jump shot from 51 ft,119,109
434,4,0:00.0,,Offensive rebound by Team,119,109
