,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
395,4,3:31.0,,E. Gordon makes free throw 1 of 1,103,97
396,4,3:13.0,Turnover by R. Gobert (lost ball; steal by J. Harden),,103,97
397,4,3:08.0,,J. Harden misses 2-pt layup from 1 ft (block by G. Hayward),103,97
398,4,3:07.0,,Offensive rebound by T. Ariza,103,97
399,4,2:56.0,,J. Harden makes 2-pt layup from 1 ft,103,99
400,4,2:40.0,Shooting block foul by P. Beverley (drawn by R. Gobert),,103,99
401,4,2:40.0,,Houston full timeout,103,99
402,4,2:40.0,R. Gobert makes free throw 1 of 2,,104,99
403,4,2:40.0,R. Gobert makes free throw 2 of 2,,105,99
404,4,2:27.0,,J. Harden makes 2-pt layup from 2 ft,105,101
405,4,1:59.0,J. Ingles misses 3-pt jump shot from 23 ft,,105,101
406,4,1:58.0,Offensive rebound by R. Gobert,,105,101
407,4,1:58.0,R. Gobert makes 2-pt layup from 1 ft,,107,101
408,4,1:47.0,,Shooting foul by J. Ingles (drawn by J. Harden),107,101
409,4,1:47.0,,J. Harden makes free throw 1 of 2,107,102
410,4,1:47.0,,J. Harden makes free throw 2 of 2,107,103
411,4,1:25.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by R. Hood),,110,103
412,4,1:17.0,,Shooting foul by R. Hood (drawn by J. Harden),110,103
413,4,1:17.0,,J. Harden makes free throw 1 of 3,110,104
414,4,1:17.0,,J. Harden makes free throw 2 of 3,110,105
415,4,1:17.0,,J. Harden makes free throw 3 of 3,110,106
416,4,0:58.0,Turnover by J. Johnson (bad pass; steal by E. Gordon),,110,106
417,4,0:54.0,,P. Beverley misses 2-pt layup from 2 ft,110,106
418,4,0:53.0,Defensive rebound by J. Ingles,,110,106
419,4,0:47.0,R. Gobert makes 2-pt layup from 1 ft (assist by G. Hayward),,112,106
420,4,0:39.0,,J. Harden misses 3-pt jump shot from 25 ft,112,106
421,4,0:39.0,Defensive rebound by Team,,112,106
422,4,0:30.0,Shooting foul by C. Capela (drawn by R. Gobert),,112,106
423,4,0:30.0,R. Gobert misses free throw 1 of 2,,112,106
424,4,0:30.0,Offensive rebound by Team,,112,106
425,4,0:30.0,R. Gobert makes free throw 2 of 2,,113,106
426,4,0:30.0,,Houston full timeout,113,106
427,4,0:30.0,,M. Harrell enters the game for C. Capela,113,106
428,4,0:25.0,,M. Harrell makes 2-pt dunk at rim (assist by E. Gordon),113,108
429,4,0:24.0,Personal foul by P. Beverley (drawn by G. Hayward),,113,108
430,4,0:24.0,G. Hayward makes free throw 1 of 2,,114,108
431,4,0:24.0,G. Hayward makes free throw 2 of 2,,115,108
432,4,0:24.0,,Houston full timeout,115,108
433,4,0:16.0,,E. Gordon misses 3-pt jump shot from 24 ft,115,108
434,4,0:14.0,Defensive rebound by R. Gobert,,115,108
