,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MILWAUKEE_ACTION,OKLAHOMA CITY_SCORE,MILWAUKEE_SCORE
380,4,4:07.0,Offensive rebound by S. Adams,,90,92
381,4,4:06.0,S. Adams misses 2-pt layup at rim,,90,92
382,4,4:05.0,Offensive rebound by S. Adams,,90,92
383,4,4:04.0,S. Adams makes 2-pt layup from 1 ft,,92,92
384,4,3:42.0,,Personal foul by R. Westbrook (drawn by J. Henson),92,92
385,4,3:29.0,,J. Henson makes 2-pt jump shot from 13 ft (assist by M. Brogdon),92,94
386,4,3:01.0,R. Westbrook misses 3-pt jump shot from 27 ft,,92,94
387,4,2:59.0,,Defensive rebound by M. Brogdon,92,94
388,4,2:44.0,,Personal foul by V. Oladipo (drawn by J. Henson),92,94
389,4,2:44.0,Oklahoma City full timeout,,92,94
390,4,2:37.0,,Turnover by M. Brogdon (bad pass; steal by R. Westbrook),92,94
391,4,2:19.0,S. Adams misses 2-pt layup from 1 ft,,92,94
392,4,2:18.0,,Defensive rebound by T. Snell,92,94
393,4,1:58.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,92,94
394,4,1:56.0,Defensive rebound by J. Grant,,92,94
395,4,1:44.0,R. Westbrook makes 2-pt jump shot from 16 ft,,94,94
396,4,1:23.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by S. Adams),94,94
397,4,1:21.0,Defensive rebound by S. Adams,,94,94
398,4,1:06.0,R. Westbrook misses 2-pt jump shot from 20 ft,,94,94
399,4,1:04.0,,Defensive rebound by M. Brogdon,94,94
400,4,0:54.0,,J. Henson makes 2-pt layup at rim (assist by G. Antetokounmpo),94,96
401,4,0:37.0,R. Westbrook misses 3-pt jump shot from 27 ft,,94,96
402,4,0:35.0,,Defensive rebound by Team,94,96
403,4,0:14.0,,Turnover by J. Parker (lost ball; steal by R. Westbrook),94,96
404,4,0:14.0,Oklahoma City full timeout,,94,96
405,4,0:14.0,Á. Abrines enters the game for J. Grant,,94,96
406,4,0:09.0,Turnover by R. Westbrook (lost ball),,94,96
407,4,0:09.0,,Milwaukee full timeout,94,96
408,4,0:09.0,J. Grant enters the game for D. Sabonis,,94,96
409,4,0:09.0,A. Roberson enters the game for Á. Abrines,,94,96
410,4,0:09.0,,G. Monroe enters the game for J. Henson,94,96
411,4,0:09.0,,J. Terry enters the game for T. Snell,94,96
412,4,0:08.0,,Personal take foul by R. Westbrook (drawn by M. Brogdon),94,96
413,4,0:08.0,,M. Brogdon makes free throw 1 of 2,94,97
414,4,0:08.0,Oklahoma City full timeout,,94,97
415,4,0:08.0,,J. Henson enters the game for G. Monroe,94,97
416,4,0:08.0,,T. Snell enters the game for J. Terry,94,97
417,4,0:08.0,Á. Abrines enters the game for V. Oladipo,,94,98
418,4,0:08.0,V. Oladipo enters the game for S. Adams,,94,98
419,4,0:08.0,,M. Brogdon makes free throw 2 of 2,94,98
420,4,0:08.0,Oklahoma City full timeout,,94,98
421,4,0:06.0,R. Westbrook misses 3-pt jump shot from 31 ft,,94,98
422,4,0:03.0,Offensive rebound by Á. Abrines,,94,98
423,4,0:02.0,Á. Abrines misses 2-pt jump shot from 11 ft,,94,98
424,4,0:01.0,Offensive rebound by V. Oladipo,,94,98
