,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BOSTON_ACTION,PHILADELPHIA_SCORE,BOSTON_SCORE
378,4,8:56.0,D. Šarić makes 2-pt hook shot from 5 ft,,95,96
379,4,8:56.0,,Boston full timeout,95,96
380,4,8:56.0,,T. Rozier enters the game for M. Smart,95,96
381,4,8:56.0,,A. Horford enters the game for T. Zeller,95,96
382,4,8:36.0,,I. Thomas misses 2-pt jump shot from 23 ft,95,96
383,4,8:34.0,Defensive rebound by S. Rodríguez,,95,96
384,4,8:27.0,N. Stauskas misses 3-pt jump shot from 24 ft,,95,96
385,4,8:26.0,,Defensive rebound by T. Rozier,95,96
386,4,8:18.0,,Turnover by T. Rozier (lost ball; steal by N. Noel),95,96
387,4,8:02.0,S. Rodríguez misses 2-pt jump shot from 22 ft,,95,96
388,4,8:01.0,Offensive rebound by D. Šarić,,95,96
389,4,7:57.0,R. Covington misses 2-pt jump shot from 3 ft,,95,96
390,4,7:56.0,Offensive rebound by N. Noel,,95,96
391,4,7:56.0,N. Noel makes 2-pt dunk at rim,,97,96
392,4,7:33.0,,T. Rozier misses 3-pt jump shot from 23 ft,97,96
393,4,7:32.0,,Offensive rebound by Team,97,96
394,4,7:32.0,J. Okafor enters the game for N. Noel,,97,96
395,4,7:32.0,,J. Crowder enters the game for J. Young,97,96
396,4,7:31.0,,A. Horford misses 2-pt jump shot from 12 ft,97,96
397,4,7:31.0,,Offensive rebound by Team,97,96
398,4,7:31.0,,Turnover by Team (shot clock),97,96
399,4,7:21.0,R. Covington misses 2-pt jump shot from 13 ft,,97,96
400,4,7:20.0,,Defensive rebound by I. Thomas,97,96
401,4,7:16.0,,Shooting foul by N. Stauskas (drawn by I. Thomas),97,96
402,4,7:16.0,,I. Thomas makes free throw 1 of 2,97,97
403,4,7:16.0,,I. Thomas makes free throw 2 of 2,97,98
404,4,7:01.0,D. Šarić makes 2-pt layup from 1 ft (assist by J. Okafor),,99,98
405,4,6:52.0,,Shooting foul by D. Šarić (drawn by I. Thomas),99,98
406,4,6:52.0,,I. Thomas makes free throw 1 of 2,99,99
407,4,6:52.0,,I. Thomas misses free throw 2 of 2,99,99
408,4,6:52.0,Defensive rebound by R. Covington,,99,99
409,4,6:52.0,,M. Smart enters the game for T. Rozier,99,99
410,4,6:52.0,,J. Young enters the game for K. Olynyk,99,99
411,4,6:30.0,S. Rodríguez misses 3-pt jump shot from 31 ft,,99,99
412,4,6:29.0,,Defensive rebound by M. Smart,99,99
413,4,6:16.0,,I. Thomas misses 3-pt jump shot from 25 ft,99,99
414,4,6:15.0,Defensive rebound by D. Šarić,,99,99
415,4,5:52.0,Turnover by S. Rodríguez (bad pass; steal by J. Crowder),,99,99
416,4,5:42.0,,I. Thomas makes 2-pt layup from 2 ft,99,101
417,4,5:42.0,Philadelphia full timeout,,99,101
418,4,5:42.0,T. McConnell enters the game for N. Stauskas,,99,101
419,4,5:42.0,N. Noel enters the game for J. Okafor,,99,101
420,4,5:42.0,G. Henderson enters the game for S. Rodríguez,,99,101
421,4,5:19.0,D. Šarić misses 3-pt jump shot from 25 ft,,99,101
422,4,5:18.0,,Defensive rebound by A. Horford,99,101
423,4,5:07.0,Flagrant foul type 1 by A. Horford (drawn by N. Noel),,99,101
424,4,5:07.0,,Turnover by A. Horford (offensive foul),99,101
425,4,5:07.0,N. Noel makes flagrant free throw 1 of 2,,100,101
426,4,5:07.0,N. Noel makes flagrant free throw 2 of 2,,101,101
427,4,4:51.0,Turnover by N. Noel (lost ball; steal by A. Horford),,101,101
428,4,4:36.0,,I. Thomas makes 2-pt layup from 3 ft,101,103
429,4,4:25.0,Personal foul by J. Crowder (drawn by N. Noel),,101,103
430,4,4:18.0,Offensive foul by N. Noel (drawn by J. Young),,101,103
431,4,4:18.0,Turnover by N. Noel (offensive foul),,101,103
432,4,4:04.0,,A. Horford misses 2-pt layup from 1 ft (block by R. Covington),101,103
433,4,4:03.0,Defensive rebound by T. McConnell,,101,103
434,4,3:56.0,Turnover by T. McConnell (bad pass; steal by A. Horford),,101,103
435,4,3:48.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by J. Crowder),101,106
436,4,3:35.0,Turnover by N. Noel (bad pass),,101,106
437,4,3:35.0,N. Stauskas enters the game for R. Covington,,101,106
438,4,3:17.0,,A. Horford misses 2-pt hook shot from 6 ft,101,106
439,4,3:16.0,Defensive rebound by N. Noel,,101,106
440,4,3:00.0,Turnover by N. Stauskas (lost ball; steal by M. Smart),,101,106
441,4,2:55.0,,J. Crowder makes 2-pt layup from 1 ft,101,108
442,4,2:54.0,Philadelphia full timeout,,101,108
443,4,2:47.0,Personal foul by I. Thomas (drawn by N. Stauskas),,101,108
444,4,2:36.0,Turnover by D. Šarić (lost ball; steal by M. Smart),,101,108
445,4,2:19.0,,I. Thomas misses 2-pt layup from 2 ft,101,108
446,4,2:19.0,Defensive rebound by D. Šarić,,101,108
447,4,2:11.0,G. Henderson misses 3-pt jump shot from 25 ft,,101,108
448,4,2:10.0,,Defensive rebound by I. Thomas,101,108
449,4,1:54.0,,A. Horford makes 3-pt jump shot from 23 ft (assist by I. Thomas),101,111
450,4,1:40.0,G. Henderson misses 2-pt layup from 3 ft,,101,111
451,4,1:39.0,,Defensive rebound by M. Smart,101,111
452,4,1:19.0,,M. Smart misses 3-pt jump shot from 25 ft,101,111
453,4,1:18.0,Defensive rebound by N. Stauskas,,101,111
454,4,1:12.0,Shooting foul by M. Smart (drawn by N. Stauskas),,101,111
455,4,1:12.0,N. Stauskas makes free throw 1 of 2,,102,111
456,4,1:12.0,N. Stauskas makes free throw 2 of 2,,103,111
457,4,1:06.0,,Personal foul by D. Šarić (drawn by I. Thomas),103,111
458,4,1:06.0,,I. Thomas makes free throw 1 of 2,103,112
459,4,1:06.0,,I. Thomas makes free throw 2 of 2,103,113
460,4,1:00.0,Personal foul by I. Thomas (drawn by N. Stauskas),,103,113
461,4,1:00.0,N. Stauskas makes free throw 1 of 2,,104,113
462,4,1:00.0,N. Stauskas misses free throw 2 of 2,,104,113
463,4,0:57.0,Offensive rebound by N. Stauskas,,104,113
464,4,0:55.0,N. Stauskas misses 3-pt jump shot from 26 ft,,104,113
465,4,0:54.0,Offensive rebound by N. Noel,,104,113
466,4,0:53.0,N. Noel makes 2-pt dunk at rim,,106,113
467,4,0:52.0,,Personal foul by G. Henderson (drawn by M. Smart),106,113
468,4,0:52.0,Technical foul by G. Henderson,,106,113
469,4,0:52.0,Technical foul by G. Henderson,,106,113
470,4,0:52.0,,I. Thomas makes technical free throw,106,114
471,4,0:52.0,,I. Thomas makes technical free throw,106,115
472,4,0:52.0,,M. Smart makes free throw 1 of 2,106,116
473,4,0:52.0,T. Luwawu-Cabarrot enters the game for G. Henderson,,106,113
474,4,0:52.0,,T. Rozier enters the game for I. Thomas,106,116
475,4,0:52.0,,M. Smart misses free throw 2 of 2,106,116
476,4,0:52.0,Defensive rebound by N. Noel,,106,116
477,4,0:44.0,D. Šarić misses 3-pt jump shot from 25 ft,,106,116
478,4,0:43.0,,Defensive rebound by J. Young,106,116
479,4,0:32.0,,Turnover by M. Smart (back court),106,116
480,4,0:27.0,T. McConnell makes 2-pt layup from 2 ft,,108,116
481,4,0:03.0,,Turnover by Team (shot clock),108,116
