,QUARTER,TIME_REMAINING,CHICAGO_ACTION,TORONTO_ACTION,CHICAGO_SCORE,TORONTO_SCORE
381,4,6:39.0,P. Zipser makes 3-pt jump shot from 23 ft (assist by J. Butler),,109,94
382,4,6:32.0,,Personal foul by P. Zipser (drawn by D. DeRozan),109,94
383,4,6:32.0,,D. DeRozan misses free throw 1 of 2,109,94
384,4,6:32.0,,Offensive rebound by Team,109,94
385,4,6:32.0,,D. DeRozan makes free throw 2 of 2,109,95
386,4,6:08.0,J. Butler misses 2-pt jump shot from 15 ft,,109,95
387,4,6:08.0,,Defensive rebound by D. DeRozan,109,95
388,4,5:59.0,,D. DeRozan misses 2-pt layup from 3 ft (block by P. Zipser),109,95
389,4,5:59.0,Defensive rebound by P. Zipser,,109,95
390,4,5:52.0,Turnover by R. Rondo (lost ball; steal by D. DeRozan),,109,95
391,4,5:39.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by D. DeRozan),109,98
392,4,5:18.0,J. Lauvergne misses 2-pt jump shot from 20 ft,,109,98
393,4,5:18.0,,Defensive rebound by P. Tucker,109,98
394,4,5:09.0,,D. DeRozan makes 2-pt layup from 3 ft,109,100
395,4,5:01.0,Turnover by R. Rondo (lost ball),,109,100
396,4,4:49.0,,D. DeRozan misses 2-pt jump shot from 8 ft (block by D. Valentine),109,100
397,4,4:49.0,Defensive rebound by J. Butler,,109,100
398,4,4:48.0,Personal foul by F. VanVleet (drawn by J. Butler),,109,100
399,4,4:25.0,J. Butler misses 2-pt jump shot from 6 ft,,109,100
400,4,4:24.0,,Defensive rebound by P. Patterson,109,100
401,4,4:16.0,,F. VanVleet misses 3-pt jump shot from 27 ft,109,100
402,4,4:16.0,Defensive rebound by J. Butler,,109,100
403,4,3:57.0,R. Rondo misses 2-pt layup from 2 ft (block by P. Patterson),,109,100
404,4,3:55.0,,Defensive rebound by P. Patterson,109,100
405,4,3:51.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by D. DeRozan),109,103
406,4,3:51.0,Chicago full timeout,,109,103
407,4,3:27.0,R. Rondo misses 3-pt jump shot from 24 ft,,109,103
408,4,3:27.0,,Defensive rebound by Team,109,103
409,4,3:27.0,Loose ball foul by J. Lauvergne (drawn by C. Joseph),,109,103
410,4,3:27.0,,C. Joseph makes free throw 1 of 2,109,104
411,4,3:27.0,,C. Joseph makes free throw 2 of 2,109,105
412,4,3:11.0,J. Lauvergne misses 2-pt dunk at rim (block by D. DeRozan),,109,105
413,4,3:11.0,,Defensive rebound by Team,109,105
414,4,2:55.0,,D. DeRozan misses 2-pt jump shot from 4 ft,109,105
415,4,2:55.0,,Offensive rebound by C. Joseph,109,105
416,4,2:52.0,,P. Tucker misses 3-pt jump shot from 24 ft,109,105
417,4,2:51.0,,Offensive rebound by D. DeRozan,109,105
418,4,2:50.0,,D. DeRozan misses 2-pt layup from 1 ft,109,105
419,4,2:50.0,Defensive rebound by P. Zipser,,109,105
420,4,2:42.0,D. Valentine misses 3-pt jump shot from 26 ft,,109,105
421,4,2:41.0,,Defensive rebound by P. Tucker,109,105
422,4,2:36.0,,F. VanVleet makes 2-pt layup from 2 ft (assist by P. Tucker),109,107
423,4,2:20.0,Turnover by P. Zipser (lost ball; steal by F. VanVleet),,109,107
424,4,2:13.0,,Turnover by D. DeRozan (lost ball; steal by P. Zipser),109,107
425,4,2:05.0,J. Butler misses 3-pt jump shot from 23 ft,,109,107
426,4,2:05.0,,Defensive rebound by P. Tucker,109,107
427,4,2:02.0,,Toronto full timeout,109,107
428,4,1:50.0,,C. Joseph makes 2-pt layup from 4 ft,109,109
429,4,1:34.0,J. Butler makes 2-pt jump shot from 16 ft,,111,109
430,4,1:15.0,,Turnover by F. VanVleet (bad pass; steal by J. Butler),111,109
431,4,1:12.0,J. Butler makes 2-pt layup from 2 ft,,113,109
432,4,1:12.0,,Toronto full timeout,113,109
433,4,0:58.0,,D. DeRozan makes 2-pt jump shot from 17 ft,113,111
434,4,0:43.0,J. Butler misses 3-pt jump shot from 26 ft,,113,111
435,4,0:43.0,,Defensive rebound by Team,113,111
436,4,0:42.0,,Toronto full timeout,113,111
437,4,0:42.0,M. Carter-Williams enters the game for J. Lauvergne,,113,111
438,4,0:37.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by P. Patterson),113,113
439,4,0:37.0,,Shooting block foul by D. Valentine (drawn by D. DeRozan),113,113
440,4,0:37.0,,D. DeRozan misses free throw 1 of 1,113,113
441,4,0:37.0,Defensive rebound by D. Valentine,,113,113
442,4,0:37.0,N. Mirotić enters the game for M. Carter-Williams,,113,113
443,4,0:12.0,J. Butler misses 2-pt jump shot from 18 ft,,113,113
444,4,0:12.0,,Defensive rebound by P. Patterson,113,113
445,4,0:00.0,,D. DeRozan misses 3-pt jump shot from 26 ft,113,113
446,4,0:00.0,Defensive rebound by P. Zipser,,113,113
447,1OT,4:45.0,J. Butler makes 2-pt jump shot from 2 ft,,115,113
448,1OT,4:32.0,,D. DeRozan misses 2-pt layup from 3 ft,115,113
449,1OT,4:31.0,Defensive rebound by D. Valentine,,115,113
450,1OT,4:20.0,Personal foul by P. Tucker,,115,113
451,1OT,4:09.0,D. Valentine misses 3-pt jump shot from 24 ft,,115,113
452,1OT,4:08.0,,Defensive rebound by P. Tucker,115,113
453,1OT,3:51.0,,D. DeRozan misses 2-pt layup from 5 ft (block by J. Butler),115,113
454,1OT,3:51.0,Defensive rebound by Team,,115,113
455,1OT,3:32.0,R. Rondo misses 2-pt layup from 2 ft,,115,113
456,1OT,3:31.0,,Defensive rebound by P. Tucker,115,113
457,1OT,3:19.0,,P. Patterson misses 2-pt jump shot from 5 ft,115,113
458,1OT,3:18.0,Defensive rebound by Team,,115,113
459,1OT,3:17.0,,Loose ball foul by P. Patterson (drawn by N. Mirotić),115,113
460,1OT,2:53.0,D. Valentine misses 2-pt jump shot from 10 ft,,115,113
461,1OT,2:52.0,,Defensive rebound by P. Tucker,115,113
462,1OT,2:40.0,,D. DeRozan makes 2-pt jump shot from 7 ft,115,115
463,1OT,2:21.0,Personal foul by P. Tucker,,115,115
464,1OT,2:15.0,N. Mirotić misses 3-pt jump shot from 28 ft,,115,115
465,1OT,2:14.0,,Defensive rebound by P. Tucker,115,115
466,1OT,1:57.0,,D. DeRozan misses 2-pt jump shot from 18 ft,115,115
467,1OT,1:57.0,Defensive rebound by J. Butler,,115,115
468,1OT,1:41.0,R. Rondo misses 2-pt jump shot from 7 ft,,115,115
469,1OT,1:41.0,,Defensive rebound by F. VanVleet,115,115
470,1OT,1:23.0,,D. DeRozan makes 2-pt jump shot from 16 ft,115,117
471,1OT,1:23.0,Chicago full timeout,,115,117
472,1OT,1:00.0,D. Valentine misses 3-pt jump shot from 24 ft,,115,117
473,1OT,1:00.0,,Defensive rebound by D. DeRozan,115,117
474,1OT,0:45.0,,D. DeRozan misses 2-pt jump shot from 3 ft,115,117
475,1OT,0:45.0,,Offensive rebound by P. Patterson,115,117
476,1OT,0:45.0,,P. Patterson makes 2-pt layup from 1 ft,115,119
477,1OT,0:45.0,Chicago full timeout,,115,119
478,1OT,0:45.0,,Toronto full timeout,115,119
479,1OT,0:42.0,J. Butler misses 3-pt jump shot from 25 ft,,115,119
480,1OT,0:41.0,,Defensive rebound by D. DeRozan,115,119
481,1OT,0:18.0,,C. Joseph makes 2-pt jump shot from 18 ft (assist by F. VanVleet),115,121
482,1OT,0:18.0,Chicago full timeout,,115,121
483,1OT,0:15.0,N. Mirotić misses 3-pt jump shot from 27 ft,,115,121
484,1OT,0:14.0,,Defensive rebound by P. Tucker,115,121
485,1OT,0:13.0,,Personal foul by P. Zipser,115,121
486,1OT,0:12.0,,Turnover by P. Tucker (bad pass; steal by R. Rondo),115,121
487,1OT,0:09.0,R. Rondo makes 2-pt layup from 2 ft,,117,121
488,1OT,0:09.0,,Personal take foul by R. Rondo (drawn by D. DeRozan),117,121
489,1OT,0:09.0,,D. DeRozan misses free throw 1 of 2,117,121
490,1OT,0:09.0,,Offensive rebound by Team,117,121
491,1OT,0:09.0,,D. DeRozan makes free throw 2 of 2,117,122
492,1OT,0:03.0,J. Butler makes 3-pt jump shot from 22 ft,,120,122
493,1OT,0:03.0,,Toronto full timeout,120,122
494,1OT,0:00.0,,D. DeRozan misses 2-pt jump shot from 22 ft,120,122
495,1OT,0:00.0,,Offensive rebound by Team,120,122
