,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DETROIT_ACTION,NEW YORK_SCORE,DETROIT_SCORE
384,4,5:30.0,,Detroit full timeout,89,94
385,4,5:09.0,D. Rose misses 2-pt jump shot from 12 ft,,89,94
386,4,5:09.0,,Defensive rebound by Team,89,94
387,4,4:51.0,,I. Smith misses 2-pt jump shot from 19 ft,89,94
388,4,4:51.0,Defensive rebound by L. Thomas,,89,94
389,4,4:37.0,Turnover by C. Anthony (lost ball; steal by M. Morris),,89,94
390,4,4:14.0,,Turnover by T. Harris (lost ball; steal by C. Anthony),89,94
391,4,4:14.0,,Loose ball foul by M. Morris,89,94
392,4,3:55.0,C. Anthony misses 2-pt jump shot from 10 ft,,89,94
393,4,3:54.0,,Defensive rebound by A. Drummond,89,94
394,4,3:42.0,,A. Drummond misses 2-pt layup from 1 ft,89,94
395,4,3:41.0,Defensive rebound by D. Rose,,89,94
396,4,3:31.0,L. Thomas misses 2-pt jump shot from 19 ft,,89,94
397,4,3:31.0,,Defensive rebound by M. Morris,89,94
398,4,3:22.0,,Shooting foul by L. Thomas (drawn by M. Morris),89,94
399,4,3:22.0,,M. Morris makes free throw 1 of 2,89,95
400,4,3:22.0,K. Porziņģis enters the game for L. Thomas,,89,95
401,4,3:22.0,,M. Morris makes free throw 2 of 2,89,96
402,4,3:22.0,New York full timeout,,89,96
403,4,3:09.0,Turnover by C. Lee (lost ball; steal by K. Caldwell-Pope),,89,96
404,4,3:00.0,,I. Smith misses 2-pt jump shot from 4 ft,89,96
405,4,3:00.0,,Offensive rebound by T. Harris,89,96
406,4,2:47.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by I. Smith),89,99
407,4,2:32.0,Personal foul by I. Smith (drawn by D. Rose),,89,99
408,4,2:23.0,D. Rose misses 2-pt jump shot from 18 ft,,89,99
409,4,2:23.0,,Defensive rebound by T. Harris,89,99
410,4,2:09.0,,I. Smith misses 2-pt jump shot from 17 ft,89,99
411,4,2:08.0,,Offensive rebound by A. Drummond,89,99
412,4,2:00.0,,A. Drummond misses 2-pt hook shot from 5 ft,89,99
413,4,1:58.0,Defensive rebound by J. Noah,,89,99
414,4,1:54.0,C. Anthony misses 2-pt jump shot from 13 ft,,89,99
415,4,1:54.0,,Defensive rebound by A. Drummond,89,99
416,4,1:35.0,,M. Morris misses 2-pt jump shot from 19 ft,89,99
417,4,1:34.0,Defensive rebound by J. Noah,,89,99
418,4,1:19.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,89,99
419,4,1:19.0,Offensive rebound by Team,,89,99
420,4,1:14.0,J. Noah misses 2-pt jump shot from 4 ft (block by A. Drummond),,89,99
421,4,1:13.0,,Defensive rebound by T. Harris,89,99
422,4,1:11.0,,T. Harris makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),89,101
423,4,1:11.0,,Shooting foul by J. Noah (drawn by T. Harris),89,101
424,4,1:11.0,,T. Harris makes free throw 1 of 1,89,102
425,4,1:11.0,New York full timeout,,89,102
426,4,1:02.0,C. Anthony misses 3-pt jump shot from 26 ft,,89,102
427,4,1:02.0,,Defensive rebound by I. Smith,89,102
428,4,0:38.0,,I. Smith misses 2-pt jump shot from 18 ft,89,102
429,4,0:37.0,Defensive rebound by D. Rose,,89,102
430,4,0:31.0,C. Lee misses 3-pt jump shot from 26 ft,,89,102
431,4,0:29.0,,Defensive rebound by A. Drummond,89,102
432,4,0:07.0,,Turnover by Team (shot clock),89,102
