,QUARTER,TIME_REMAINING,ATLANTA_ACTION,WASHINGTON_ACTION,ATLANTA_SCORE,WASHINGTON_SCORE
391,4,10:12.0,,Defensive rebound by B. Bogdanović,80,78
392,4,10:11.0,,Personal foul by T. Hardaway (drawn by B. Beal),80,78
393,4,10:06.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,80,78
394,4,10:05.0,Defensive rebound by E. İlyasova,,80,78
395,4,9:44.0,Shooting foul by M. Morris (drawn by T. Hardaway),,80,78
396,4,9:44.0,T. Hardaway makes free throw 1 of 2,,81,78
397,4,9:44.0,,O. Porter enters the game for M. Morris,81,78
398,4,9:44.0,T. Prince enters the game for K. Bazemore,,81,78
399,4,9:44.0,T. Hardaway makes free throw 2 of 2,,82,78
400,4,9:29.0,,Turnover by J. Smith (lost ball; steal by J. Calderón),82,78
401,4,9:14.0,T. Prince makes 2-pt layup from 2 ft (assist by J. Calderón),,84,78
402,4,9:01.0,,B. Jennings makes 2-pt jump shot from 21 ft,84,80
403,4,8:38.0,Turnover by T. Prince (lost ball; steal by J. Smith),,84,80
404,4,8:28.0,,B. Jennings makes 2-pt jump shot from 18 ft,84,82
405,4,8:06.0,J. Calderón misses 3-pt jump shot from 28 ft,,84,82
406,4,8:05.0,,Defensive rebound by B. Bogdanović,84,82
407,4,7:51.0,,J. Smith makes 2-pt dunk at rim (assist by B. Jennings),84,84
408,4,7:51.0,Atlanta full timeout,,84,84
409,4,7:51.0,P. Millsap enters the game for M. Muscala,,84,84
410,4,7:51.0,D. Schröder enters the game for J. Calderón,,84,84
411,4,7:40.0,Turnover by D. Schröder (bad pass),,84,84
412,4,7:18.0,,B. Beal makes 2-pt jump shot from 4 ft,84,86
413,4,7:02.0,T. Hardaway makes 3-pt jump shot from 26 ft,,87,86
414,4,6:48.0,,O. Porter misses 2-pt jump shot from 15 ft,87,86
415,4,6:46.0,Defensive rebound by T. Prince,,87,86
416,4,6:34.0,Personal foul by J. Smith (drawn by T. Hardaway),,87,86
417,4,6:34.0,,J. Wall enters the game for B. Jennings,87,86
418,4,6:34.0,,M. Gortat enters the game for J. Smith,87,86
419,4,6:27.0,Turnover by T. Hardaway (lost ball; steal by O. Porter),,87,86
420,4,6:24.0,,O. Porter makes 2-pt dunk at rim,87,88
421,4,6:10.0,Shooting foul by M. Gortat (drawn by P. Millsap),,87,88
422,4,6:10.0,P. Millsap makes free throw 1 of 2,,88,88
423,4,6:10.0,K. Bazemore enters the game for E. İlyasova,,88,88
424,4,6:10.0,P. Millsap makes free throw 2 of 2,,89,88
425,4,6:02.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by J. Wall),89,91
426,4,5:45.0,,Violation by B. Beal (kicked ball),89,91
427,4,5:45.0,Official timeout,,89,91
428,4,5:40.0,Shooting foul by J. Wall (drawn by T. Hardaway),,89,91
429,4,5:40.0,T. Hardaway makes free throw 1 of 3,,90,91
430,4,5:40.0,T. Hardaway makes free throw 2 of 3,,91,91
431,4,5:40.0,T. Hardaway makes free throw 3 of 3,,92,91
432,4,5:25.0,,B. Beal misses 2-pt jump shot from 16 ft,92,91
433,4,5:24.0,Defensive rebound by P. Millsap,,92,91
434,4,5:05.0,Shooting foul by M. Gortat (drawn by P. Millsap),,92,91
435,4,5:05.0,P. Millsap makes free throw 1 of 2,,93,91
436,4,5:05.0,P. Millsap makes free throw 2 of 2,,94,91
437,4,4:54.0,,J. Wall makes 2-pt layup from 2 ft,94,93
438,4,4:54.0,,Shooting block foul by P. Millsap (drawn by J. Wall),94,93
439,4,4:54.0,,J. Wall makes free throw 1 of 1,94,94
440,4,4:39.0,P. Millsap misses 2-pt jump shot from 9 ft (block by M. Gortat),,94,94
441,4,4:37.0,Offensive rebound by P. Millsap,,94,94
442,4,4:36.0,Turnover by P. Millsap (traveling),,94,94
443,4,4:36.0,,M. Morris enters the game for B. Bogdanović,94,94
444,4,4:18.0,,B. Beal makes 2-pt layup from 1 ft (assist by M. Morris),94,96
445,4,4:18.0,,Shooting foul by P. Millsap (drawn by B. Beal),94,96
446,4,4:18.0,,B. Beal misses free throw 1 of 1,94,96
447,4,4:18.0,M. Muscala enters the game for T. Prince,,94,96
448,4,4:16.0,Defensive rebound by K. Bazemore,,94,96
449,4,4:00.0,D. Schröder misses 2-pt jump shot from 18 ft,,94,96
450,4,3:59.0,,Defensive rebound by Team,94,96
451,4,3:46.0,,Shooting foul by M. Muscala (drawn by M. Morris),94,96
452,4,3:46.0,,M. Morris misses free throw 1 of 2,94,96
453,4,3:46.0,,Offensive rebound by Team,94,96
454,4,3:46.0,,M. Morris makes free throw 2 of 2,94,97
455,4,3:33.0,D. Schröder makes 2-pt dunk at rim (assist by T. Hardaway),,96,97
456,4,3:15.0,,B. Beal makes 2-pt jump shot from 6 ft (assist by J. Wall),96,99
457,4,3:09.0,,Offensive charge foul by K. Bazemore (drawn by J. Wall),96,99
458,4,3:09.0,Turnover by K. Bazemore (offensive foul),,96,99
459,4,3:09.0,,Washington full timeout,96,99
460,4,2:48.0,,J. Wall makes 2-pt jump shot from 18 ft,96,101
461,4,2:33.0,T. Hardaway makes 2-pt jump shot from 12 ft (assist by P. Millsap),,98,101
462,4,2:13.0,,O. Porter misses 2-pt jump shot from 20 ft,98,101
463,4,2:12.0,Defensive rebound by P. Millsap,,98,101
464,4,2:02.0,T. Hardaway misses 2-pt jump shot from 3 ft,,98,101
465,4,2:01.0,,Defensive rebound by O. Porter,98,101
466,4,1:39.0,,J. Wall misses 2-pt jump shot from 13 ft,98,101
467,4,1:38.0,,Offensive rebound by M. Gortat,98,101
468,4,1:16.0,,B. Beal misses 2-pt layup at rim,98,101
469,4,1:15.0,Defensive rebound by P. Millsap,,98,101
470,4,1:07.0,Turnover by K. Bazemore (lost ball; steal by O. Porter),,98,101
471,4,1:05.0,,J. Wall makes 2-pt dunk at rim (assist by O. Porter),98,103
472,4,1:05.0,Atlanta full timeout,,98,103
473,4,0:59.0,T. Hardaway misses 2-pt jump shot from 15 ft,,98,103
474,4,0:58.0,,Defensive rebound by J. Wall,98,103
475,4,0:38.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by J. Wall),98,106
476,4,0:31.0,D. Schröder misses 3-pt jump shot from 24 ft,,98,106
477,4,0:30.0,,Defensive rebound by O. Porter,98,106
478,4,0:26.0,,Personal take foul by M. Muscala (drawn by J. Wall),98,106
479,4,0:26.0,,J. Wall misses free throw 1 of 2,98,106
480,4,0:26.0,,Offensive rebound by Team,98,106
481,4,0:26.0,,J. Wall makes free throw 2 of 2,98,107
482,4,0:26.0,Atlanta full timeout,,98,107
483,4,0:26.0,,K. Oubre enters the game for M. Gortat,98,107
484,4,0:22.0,P. Millsap makes 3-pt jump shot from 27 ft (assist by D. Schröder),,101,107
485,4,0:22.0,,Washington full timeout,101,107
486,4,0:22.0,,Washington full timeout,101,107
487,4,0:22.0,Technical foul by Team,,101,107
488,4,0:22.0,,B. Bogdanović enters the game for K. Oubre,101,107
489,4,0:22.0,T. Prince enters the game for M. Muscala,,101,107
490,4,0:22.0,,B. Beal makes technical free throw,101,108
491,4,0:21.0,,Personal foul by T. Prince (drawn by B. Beal),101,108
492,4,0:21.0,,B. Beal misses free throw 1 of 2,101,108
493,4,0:21.0,,Offensive rebound by Team,101,108
494,4,0:21.0,,K. Oubre enters the game for B. Bogdanović,101,108
495,4,0:21.0,,B. Beal makes free throw 2 of 2,101,109
496,4,0:13.0,P. Millsap misses 3-pt jump shot from 27 ft,,101,109
497,4,0:12.0,,Defensive rebound by K. Oubre,101,109
