,QUARTER,TIME_REMAINING,DENVER_ACTION,ORLANDO_ACTION,DENVER_SCORE,ORLANDO_SCORE
382,4,4:41.0,,Personal take foul by J. Nelson (drawn by A. Gordon),106,106
383,4,4:41.0,,D. Augustin enters the game for E. Payton,106,106
384,4,4:41.0,,B. Biyombo enters the game for J. Green,106,106
385,4,4:41.0,W. Barton enters the game for J. Murray,,106,106
386,4,4:22.0,,B. Biyombo misses 2-pt jump shot from 9 ft,106,106
387,4,4:21.0,Defensive rebound by W. Barton,,106,106
388,4,4:08.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by J. Nelson),,109,106
389,4,3:48.0,,A. Gordon misses 3-pt jump shot from 24 ft,109,106
390,4,3:48.0,Defensive rebound by Team,,109,106
391,4,3:48.0,,Loose ball foul by S. Ibaka (drawn by D. Gallinari),109,106
392,4,3:48.0,D. Arthur enters the game for J. Hernangómez,,109,106
393,4,3:32.0,D. Arthur makes 3-pt jump shot from 23 ft (assist by N. Jokić),,112,106
394,4,3:32.0,,Orlando full timeout,112,106
395,4,3:18.0,,D. Augustin misses 3-pt jump shot from 25 ft,112,106
396,4,3:17.0,,Offensive rebound by Team,112,106
397,4,3:01.0,,A. Gordon makes 2-pt jump shot from 17 ft (assist by B. Biyombo),112,108
398,4,2:40.0,W. Barton makes 2-pt jump shot from 13 ft,,114,108
399,4,2:15.0,,B. Biyombo makes 2-pt jump shot from 16 ft (assist by D. Augustin),114,110
400,4,2:15.0,Denver full timeout,,114,110
401,4,2:15.0,,E. Payton enters the game for D. Augustin,114,110
402,4,1:59.0,N. Jokić misses 2-pt layup from 3 ft (block by B. Biyombo),,114,110
403,4,1:57.0,,Defensive rebound by B. Biyombo,114,110
404,4,1:42.0,,E. Fournier misses 3-pt jump shot from 28 ft,114,110
405,4,1:40.0,Defensive rebound by J. Nelson,,114,110
406,4,1:26.0,W. Barton makes 2-pt layup from 2 ft,,116,110
407,4,1:08.0,,E. Payton misses 3-pt jump shot from 25 ft,116,110
408,4,1:07.0,Defensive rebound by Team,,116,110
409,4,1:07.0,,J. Green enters the game for B. Biyombo,116,110
410,4,0:48.0,Shooting foul by J. Green (drawn by W. Barton),,116,110
411,4,0:48.0,W. Barton makes free throw 1 of 2,,117,110
412,4,0:48.0,W. Barton makes free throw 2 of 2,,118,110
413,4,0:48.0,,Orlando full timeout,118,110
414,4,0:48.0,,J. Meeks enters the game for A. Gordon,118,110
415,4,0:48.0,,D. Augustin enters the game for E. Payton,118,110
416,4,0:48.0,K. Faried enters the game for N. Jokić,,118,110
417,4,0:34.0,,E. Fournier misses 3-pt jump shot from 26 ft,118,110
418,4,0:33.0,,Offensive rebound by S. Ibaka,118,110
419,4,0:33.0,,Personal foul by W. Barton (drawn by S. Ibaka),118,110
420,4,0:33.0,,Orlando full timeout,118,110
421,4,0:26.0,,J. Green makes 3-pt jump shot from 27 ft (assist by J. Meeks),118,113
422,4,0:26.0,Denver full timeout,,118,113
423,4,0:26.0,N. Jokić enters the game for D. Arthur,,118,113
424,4,0:26.0,J. Murray enters the game for K. Faried,,118,113
425,4,0:26.0,,E. Payton enters the game for J. Meeks,118,113
426,4,0:24.0,Personal take foul by D. Augustin (drawn by W. Barton),,118,113
427,4,0:24.0,W. Barton makes free throw 1 of 2,,119,113
428,4,0:24.0,D. Arthur enters the game for N. Jokić,,119,113
429,4,0:24.0,K. Faried enters the game for J. Murray,,119,113
430,4,0:24.0,W. Barton makes free throw 2 of 2,,120,113
431,4,0:16.0,,Turnover by E. Payton (traveling),120,113
432,4,0:16.0,J. Murray enters the game for D. Arthur,,120,113
433,4,0:16.0,N. Jokić enters the game for K. Faried,,120,113
434,4,0:15.0,Personal foul by S. Ibaka (drawn by W. Barton),,120,113
435,4,0:15.0,W. Barton makes free throw 1 of 2,,121,113
436,4,0:15.0,W. Barton misses free throw 2 of 2,,121,113
437,4,0:15.0,D. Arthur enters the game for N. Jokić,,121,113
438,4,0:15.0,K. Faried enters the game for J. Murray,,121,113
439,4,0:14.0,,Defensive rebound by S. Ibaka,121,113
440,4,0:07.0,,D. Augustin misses 3-pt jump shot from 27 ft,121,113
441,4,0:06.0,Defensive rebound by D. Gallinari,,121,113
