,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SACRAMENTO_ACTION,PORTLAND_SCORE,SACRAMENTO_SCORE
384,4,8:05.0,M. Plumlee enters the game for M. Leonard,,102,102
385,4,8:05.0,E. Davis enters the game for A. Crabbe,,102,102
386,4,8:05.0,C. McCollum makes free throw 2 of 2,,103,102
387,4,7:48.0,,T. Lawson makes 2-pt jump shot from 14 ft,103,104
388,4,7:33.0,D. Lillard misses 3-pt jump shot from 26 ft,,103,104
389,4,7:32.0,,Defensive rebound by T. Lawson,103,104
390,4,7:25.0,,Shooting foul by E. Davis (drawn by D. Cousins),103,104
391,4,7:25.0,,D. Cousins makes free throw 1 of 2,103,105
392,4,7:25.0,,D. Cousins makes free throw 2 of 2,103,106
393,4,7:02.0,C. McCollum misses 2-pt jump shot from 12 ft (block by D. Cousins),,103,106
394,4,7:00.0,,Defensive rebound by A. Tolliver,103,106
395,4,6:45.0,,D. Cousins makes 2-pt layup from 2 ft,103,108
396,4,6:20.0,,Offensive charge foul by M. Plumlee (drawn by D. Cousins),103,108
397,4,6:20.0,Turnover by M. Plumlee (offensive foul),,103,108
398,4,6:20.0,,Sacramento full timeout,103,108
399,4,6:20.0,A. Crabbe enters the game for E. Davis,,103,108
400,4,6:02.0,,D. Cousins makes 2-pt layup from 3 ft,103,110
401,4,5:46.0,M. Harkless misses 2-pt layup from 3 ft,,103,110
402,4,5:45.0,,Defensive rebound by D. Cousins,103,110
403,4,5:35.0,,D. Cousins misses 3-pt jump shot from 26 ft,103,110
404,4,5:34.0,Defensive rebound by M. Harkless,,103,110
405,4,5:18.0,D. Lillard makes 2-pt jump shot from 10 ft (assist by M. Plumlee),,105,110
406,4,4:59.0,,Turnover by A. Afflalo (traveling),105,110
407,4,4:45.0,D. Lillard misses 3-pt jump shot from 24 ft,,105,110
408,4,4:44.0,,Defensive rebound by D. Cousins,105,110
409,4,4:26.0,,A. Tolliver misses 3-pt jump shot from 26 ft,105,110
410,4,4:25.0,Defensive rebound by Team,,105,110
411,4,4:16.0,C. McCollum makes 2-pt jump shot from 10 ft,,107,110
412,4,3:58.0,,A. Afflalo misses 3-pt jump shot from 23 ft,107,110
413,4,3:58.0,Defensive rebound by C. McCollum,,107,110
414,4,3:51.0,Shooting foul by D. Cousins (drawn by C. McCollum),,107,110
415,4,3:51.0,C. McCollum makes free throw 1 of 2,,108,110
416,4,3:51.0,C. McCollum makes free throw 2 of 2,,109,110
417,4,3:41.0,,T. Lawson misses 2-pt jump shot from 19 ft,109,110
418,4,3:40.0,Defensive rebound by M. Plumlee,,109,110
419,4,3:31.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),,111,110
420,4,3:31.0,Technical foul by M. Plumlee,,111,110
421,4,3:31.0,,A. Afflalo makes technical free throw,111,111
422,4,3:12.0,,Turnover by A. Afflalo (bad pass; steal by M. Harkless),111,111
423,4,3:07.0,M. Harkless makes 2-pt layup from 3 ft (assist by M. Plumlee),,113,111
424,4,2:48.0,,D. Cousins makes 2-pt jump shot from 20 ft (assist by T. Lawson),113,113
425,4,2:25.0,Personal foul by D. Cousins (drawn by M. Plumlee),,113,113
426,4,2:25.0,Official timeout,,113,113
427,4,2:25.0,M. Plumlee makes free throw 1 of 2,,114,113
428,4,2:25.0,M. Plumlee misses free throw 2 of 2,,114,113
429,4,2:24.0,,Defensive rebound by D. Cousins,114,113
430,4,2:04.0,,D. Cousins misses 2-pt hook shot from 7 ft,114,113
431,4,2:04.0,Defensive rebound by Team,,114,113
432,4,2:04.0,,Loose ball foul by D. Cousins (drawn by M. Plumlee),114,113
433,4,2:04.0,M. Plumlee misses free throw 1 of 2,,114,113
434,4,2:04.0,Offensive rebound by Team,,114,113
435,4,2:04.0,M. Plumlee makes free throw 2 of 2,,115,113
436,4,1:53.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by T. Lawson),115,116
437,4,1:38.0,D. Lillard misses 2-pt jump shot from 21 ft,,115,116
438,4,1:38.0,Offensive rebound by M. Plumlee,,115,116
439,4,1:38.0,Shooting foul by A. Afflalo (drawn by M. Plumlee),,115,116
440,4,1:38.0,M. Plumlee makes free throw 1 of 2,,116,116
441,4,1:38.0,M. Plumlee makes free throw 2 of 2,,117,116
442,4,1:26.0,,D. Cousins makes 3-pt jump shot from 26 ft (assist by T. Lawson),117,119
443,4,1:10.0,C. McCollum misses 2-pt jump shot from 11 ft,,117,119
444,4,1:09.0,,Defensive rebound by D. Cousins,117,119
445,4,0:55.0,,D. Cousins misses 3-pt jump shot from 25 ft,117,119
446,4,0:54.0,Defensive rebound by D. Lillard,,117,119
447,4,0:47.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),,119,119
448,4,0:41.0,,Sacramento full timeout,119,119
449,4,0:35.0,,D. Cousins makes 2-pt layup from 4 ft,119,121
450,4,0:35.0,,Shooting foul by M. Plumlee (drawn by D. Cousins),119,121
451,4,0:35.0,,D. Cousins makes free throw 1 of 1,119,122
452,4,0:35.0,Portland full timeout,,119,122
453,4,0:30.0,D. Lillard misses 2-pt layup from 4 ft (block by D. Cousins),,119,122
454,4,0:29.0,Offensive rebound by M. Harkless,,119,122
455,4,0:21.0,D. Lillard misses 3-pt jump shot from 26 ft,,119,122
456,4,0:20.0,,Defensive rebound by G. Temple,119,122
457,4,0:12.0,,Personal foul by M. Harkless (drawn by T. Lawson),119,122
458,4,0:12.0,,T. Lawson makes free throw 1 of 2,119,123
459,4,0:12.0,,T. Lawson makes free throw 2 of 2,119,124
460,4,0:12.0,Portland full timeout,,119,124
461,4,0:09.0,D. Lillard misses 3-pt jump shot from 25 ft,,119,124
462,4,0:07.0,Offensive rebound by M. Harkless,,119,124
463,4,0:05.0,M. Plumlee makes 2-pt dunk at rim (assist by C. McCollum),,121,124
464,4,0:01.0,,Personal foul by M. Harkless (drawn by G. Temple),121,124
465,4,0:01.0,,G. Temple makes free throw 1 of 2,121,125
466,4,0:01.0,S. Napier enters the game for M. Harkless,,121,124
467,4,0:01.0,,G. Temple makes free throw 2 of 2,121,126
468,4,0:00.0,M. Plumlee misses 3-pt jump shot from 66 ft,,121,126
469,4,0:00.0,Offensive rebound by Team,,121,126
