,QUARTER,TIME_REMAINING,MIAMI_ACTION,CLEVELAND_ACTION,MIAMI_SCORE,CLEVELAND_SCORE
393,4,2:42.0,W. Reed misses 2-pt layup at rim,,80,107
394,4,2:41.0,Offensive rebound by W. Reed,,80,107
395,4,2:41.0,W. Reed misses 2-pt layup at rim,,80,107
396,4,2:40.0,Offensive rebound by W. Reed,,80,107
397,4,2:38.0,Personal foul by K. Felder (drawn by W. Reed),,80,107
398,4,2:38.0,Miami full timeout,,80,107
399,4,2:26.0,R. McGruder misses 2-pt jump shot from 8 ft,,80,107
400,4,2:25.0,Offensive rebound by R. McGruder,,80,107
401,4,2:21.0,T. Johnson misses 3-pt jump shot from 26 ft,,80,107
402,4,2:20.0,Offensive rebound by W. Reed,,80,107
403,4,2:19.0,W. Reed misses 2-pt dunk at rim (block by J. Jones),,80,107
404,4,2:17.0,Offensive rebound by R. McGruder,,80,107
405,4,2:05.0,Shooting foul by C. Andersen (drawn by W. Reed),,80,107
406,4,2:05.0,W. Reed misses free throw 1 of 2,,80,107
407,4,2:05.0,Offensive rebound by Team,,80,107
408,4,2:05.0,W. Reed makes free throw 2 of 2,,81,107
409,4,1:54.0,,K. Felder makes 2-pt jump shot from 16 ft (assist by J. McRae),81,109
410,4,1:40.0,Turnover by R. McGruder (bad pass; steal by C. Andersen),,81,109
411,4,1:35.0,,K. Felder makes 2-pt layup from 1 ft,81,111
412,4,1:19.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by R. McGruder),,84,111
413,4,1:08.0,,K. Felder misses 2-pt layup from 1 ft,84,111
414,4,1:08.0,,Offensive rebound by Team,84,111
415,4,1:00.0,,J. McRae misses 2-pt dunk at rim (block by W. Reed),84,111
416,4,0:58.0,Defensive rebound by W. Reed,,84,111
417,4,0:54.0,W. Ellington misses 3-pt jump shot from 26 ft,,84,111
418,4,0:54.0,,Defensive rebound by C. Andersen,84,111
419,4,0:47.0,,M. Dunleavy makes 3-pt jump shot from 23 ft (assist by K. Felder),84,114
420,4,0:30.0,R. McGruder misses 3-pt jump shot from 24 ft,,84,114
421,4,0:29.0,Offensive rebound by W. Reed,,84,114
422,4,0:23.0,W. Reed misses 2-pt layup from 3 ft (block by C. Andersen),,84,114
423,4,0:23.0,Offensive rebound by Team,,84,114
424,4,0:23.0,Turnover by Team (shot clock),,84,114
