,QUARTER,TIME_REMAINING,BOSTON_ACTION,TORONTO_ACTION,BOSTON_SCORE,TORONTO_SCORE
386,4,3:02.0,,Defensive rebound by S. Ibaka,91,93
387,4,2:45.0,,D. DeRozan makes 2-pt jump shot from 20 ft,91,95
388,4,2:25.0,Shooting foul by S. Ibaka (drawn by M. Smart),,91,95
389,4,2:25.0,M. Smart makes free throw 1 of 2,,92,95
390,4,2:25.0,M. Smart misses free throw 2 of 2,,92,95
391,4,2:25.0,J. Brown enters the game for J. Young,,92,95
392,4,2:23.0,,Defensive rebound by S. Ibaka,92,95
393,4,2:01.0,,C. Joseph makes 2-pt jump shot from 18 ft,92,97
394,4,1:46.0,J. Crowder makes 2-pt jump shot from 21 ft (assist by M. Smart),,94,97
395,4,1:34.0,,Personal foul by J. Crowder (drawn by D. DeRozan),94,97
396,4,1:20.0,,D. Carroll misses 3-pt jump shot from 27 ft,94,97
397,4,1:19.0,,Offensive rebound by P. Tucker,94,97
398,4,1:00.0,,D. DeRozan makes 2-pt jump shot from 22 ft,94,99
399,4,0:50.0,M. Smart misses 3-pt jump shot from 25 ft,,94,99
400,4,0:49.0,,Defensive rebound by P. Tucker,94,99
401,4,0:48.0,,Personal take foul by A. Horford (drawn by P. Tucker),94,99
402,4,0:48.0,,P. Tucker misses free throw 1 of 2,94,99
403,4,0:48.0,,Offensive rebound by Team,94,99
404,4,0:48.0,,P. Tucker misses free throw 2 of 2,94,99
405,4,0:47.0,Defensive rebound by M. Smart,,94,99
406,4,0:47.0,Boston full timeout,,94,99
407,4,0:36.0,I. Thomas misses 2-pt layup from 6 ft,,94,99
408,4,0:36.0,,Defensive rebound by D. DeRozan,94,99
409,4,0:34.0,,Personal foul by M. Smart (drawn by D. DeRozan),94,99
410,4,0:34.0,,D. DeRozan makes free throw 1 of 2,94,100
411,4,0:34.0,,D. DeRozan makes free throw 2 of 2,94,101
412,4,0:30.0,M. Smart makes 2-pt jump shot from 10 ft,,96,101
413,4,0:30.0,Shooting foul by D. Carroll (drawn by M. Smart),,96,101
414,4,0:30.0,T. Rozier enters the game for A. Horford,,96,101
415,4,0:30.0,M. Smart makes free throw 1 of 1,,97,101
416,4,0:28.0,,Personal take foul by I. Thomas (drawn by D. DeRozan),97,101
417,4,0:28.0,,D. DeRozan makes free throw 1 of 2,97,102
418,4,0:28.0,A. Horford enters the game for T. Rozier,,97,102
419,4,0:28.0,,D. DeRozan makes free throw 2 of 2,97,103
420,4,0:23.0,M. Smart misses 3-pt jump shot from 29 ft,,97,103
421,4,0:22.0,Offensive rebound by J. Crowder,,97,103
422,4,0:20.0,J. Crowder misses 3-pt jump shot from 24 ft,,97,103
423,4,0:19.0,,Defensive rebound by Team,97,103
424,4,0:19.0,Loose ball foul by J. Brown (drawn by P. Tucker),,97,103
425,4,0:19.0,,P. Tucker makes free throw 1 of 2,97,104
426,4,0:19.0,,P. Tucker makes free throw 2 of 2,97,105
427,4,0:13.0,I. Thomas misses 3-pt jump shot from 25 ft,,97,105
428,4,0:13.0,,Defensive rebound by P. Tucker,97,105
429,4,0:11.0,,Personal foul by I. Thomas (drawn by P. Tucker),97,105
430,4,0:11.0,,P. Tucker makes free throw 1 of 2,97,106
431,4,0:11.0,J. Mickey enters the game for J. Crowder,,97,106
432,4,0:11.0,J. Young enters the game for A. Horford,,97,106
433,4,0:11.0,D. Jackson enters the game for I. Thomas,,97,106
434,4,0:11.0,T. Rozier enters the game for M. Smart,,97,106
435,4,0:11.0,,P. Tucker makes free throw 2 of 2,97,107
