,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DETROIT_ACTION,WASHINGTON_SCORE,DETROIT_SCORE
390,4,8:42.0,T. Burke makes 2-pt jump shot from 16 ft,,95,102
391,4,8:27.0,,J. Leuer misses 2-pt hook shot from 8 ft,95,102
392,4,8:25.0,Defensive rebound by S. Mac,,95,102
393,4,8:19.0,T. Burke misses 2-pt jump shot from 19 ft,,95,102
394,4,8:19.0,,Defensive rebound by T. Harris,95,102
395,4,8:05.0,,R. Jackson makes 2-pt jump shot from 11 ft,95,104
396,4,7:49.0,K. Oubre misses 2-pt jump shot from 6 ft,,95,104
397,4,7:49.0,Offensive rebound by K. Oubre,,95,104
398,4,7:46.0,K. Oubre makes 2-pt layup at rim,,97,104
399,4,7:35.0,,J. Leuer misses 2-pt jump shot from 5 ft (block by J. Smith),97,104
400,4,7:34.0,Defensive rebound by T. Burke,,97,104
401,4,7:25.0,Personal foul by A. Baynes (drawn by M. Morris),,97,104
402,4,7:25.0,B. Beal enters the game for T. Burke,,97,104
403,4,7:25.0,J. Wall enters the game for S. Mac,,97,104
404,4,7:25.0,,M. Morris enters the game for A. Baynes,97,104
405,4,7:11.0,B. Beal misses 2-pt jump shot from 20 ft,,97,104
406,4,7:11.0,,Defensive rebound by J. Leuer,97,104
407,4,7:01.0,,R. Jackson misses 3-pt jump shot from 26 ft,97,104
408,4,7:01.0,Defensive rebound by M. Morris,,97,104
409,4,6:54.0,J. Wall misses 2-pt jump shot from 6 ft (block by J. Leuer),,97,104
410,4,6:52.0,,Defensive rebound by T. Harris,97,104
411,4,6:48.0,,Shooting foul by J. Smith (drawn by M. Morris),97,104
412,4,6:48.0,,M. Morris misses free throw 1 of 2,97,104
413,4,6:48.0,,Offensive rebound by Team,97,104
414,4,6:48.0,,M. Morris makes free throw 2 of 2,97,105
415,4,6:32.0,B. Beal misses 3-pt jump shot from 26 ft,,97,105
416,4,6:32.0,,Defensive rebound by R. Bullock,97,105
417,4,6:22.0,,M. Morris misses 3-pt jump shot from 27 ft,97,105
418,4,6:21.0,,Offensive rebound by J. Leuer,97,105
419,4,6:19.0,,Turnover by J. Leuer (bad pass),97,105
420,4,6:19.0,O. Porter enters the game for J. Smith,,97,105
421,4,6:02.0,M. Morris makes 2-pt layup at rim (assist by O. Porter),,99,105
422,4,5:45.0,,J. Leuer makes 2-pt jump shot from 7 ft (assist by R. Bullock),99,107
423,4,5:28.0,M. Morris misses 3-pt jump shot from 24 ft,,99,107
424,4,5:28.0,,Defensive rebound by J. Leuer,99,107
425,4,5:20.0,Offensive charge foul by R. Jackson (drawn by B. Beal),,99,107
426,4,5:20.0,,Turnover by R. Jackson (offensive foul),99,107
427,4,5:20.0,Official timeout,,99,107
428,4,5:12.0,Shooting foul by R. Jackson (drawn by J. Wall),,99,107
429,4,5:12.0,J. Wall makes free throw 1 of 2,,100,107
430,4,5:12.0,J. Wall makes free throw 2 of 2,,101,107
431,4,4:51.0,,R. Jackson misses 2-pt hook shot from 6 ft,101,107
432,4,4:49.0,Defensive rebound by O. Porter,,101,107
433,4,4:39.0,K. Oubre makes 3-pt jump shot from 23 ft (assist by O. Porter),,104,107
434,4,4:26.0,,Turnover by R. Jackson (traveling),104,107
435,4,4:16.0,M. Morris makes 2-pt dunk at rim (assist by J. Wall),,106,107
436,4,4:16.0,,Detroit full timeout,106,107
437,4,4:16.0,,A. Drummond enters the game for J. Leuer,106,107
438,4,3:50.0,,R. Jackson makes 2-pt jump shot from 16 ft,106,109
439,4,3:29.0,J. Wall misses 3-pt jump shot from 26 ft,,106,109
440,4,3:28.0,Offensive rebound by K. Oubre,,106,109
441,4,3:25.0,K. Oubre misses 2-pt layup from 2 ft,,106,109
442,4,3:24.0,,Defensive rebound by R. Jackson,106,109
443,4,3:19.0,,R. Jackson misses 2-pt layup at rim,106,109
444,4,3:18.0,Defensive rebound by J. Wall,,106,109
445,4,3:01.0,M. Morris misses 2-pt layup at rim,,106,109
446,4,3:01.0,Offensive rebound by M. Morris,,106,109
447,4,3:00.0,M. Morris misses 2-pt layup from 1 ft (block by A. Drummond),,106,109
448,4,2:56.0,Offensive rebound by O. Porter,,106,109
449,4,2:53.0,O. Porter makes 2-pt layup from 1 ft,,108,109
450,4,2:39.0,,Personal foul by K. Oubre (drawn by A. Drummond),108,109
451,4,2:24.0,,R. Jackson misses 2-pt layup at rim,108,109
452,4,2:24.0,Defensive rebound by O. Porter,,108,109
453,4,2:14.0,M. Morris makes 2-pt dunk at rim (assist by J. Wall),,110,109
454,4,1:57.0,,M. Morris makes 2-pt jump shot from 13 ft,110,111
455,4,1:36.0,J. Wall misses 2-pt jump shot from 13 ft,,110,111
456,4,1:35.0,,Defensive rebound by A. Drummond,110,111
457,4,1:19.0,,R. Jackson misses 2-pt layup from 1 ft,110,111
458,4,1:19.0,,Offensive rebound by A. Drummond,110,111
459,4,1:15.0,,Turnover by A. Drummond (lost ball; steal by B. Beal),110,111
460,4,1:13.0,Shooting foul by T. Harris (drawn by B. Beal),,110,111
461,4,1:13.0,B. Beal makes free throw 1 of 2,,111,111
462,4,1:13.0,B. Beal makes free throw 2 of 2,,112,111
463,4,0:52.0,,T. Harris misses 3-pt jump shot from 23 ft,112,111
464,4,0:52.0,,Offensive rebound by M. Morris,112,111
465,4,0:51.0,,M. Morris misses 2-pt jump shot from 3 ft (block by M. Morris),112,111
466,4,0:51.0,Defensive rebound by J. Wall,,112,111
467,4,0:28.0,J. Wall misses 2-pt jump shot from 19 ft,,112,111
468,4,0:27.0,,Defensive rebound by R. Bullock,112,111
469,4,0:12.0,,R. Jackson misses 2-pt jump shot from 13 ft,112,111
470,4,0:09.0,,Offensive rebound by A. Drummond,112,111
471,4,0:04.0,,T. Harris misses 3-pt jump shot from 23 ft (block by B. Beal),112,111
472,4,0:03.0,,Offensive rebound by T. Harris,112,111
473,4,0:02.0,,T. Harris misses 2-pt jump shot from 3 ft,112,111
474,4,0:01.0,,Offensive rebound by M. Morris,112,111
475,4,0:00.0,,M. Morris makes 2-pt layup at rim,112,113
