,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PORTLAND_ACTION,GOLDEN STATE_SCORE,PORTLAND_SCORE
386,4,8:18.0,,A. Aminu misses 3-pt jump shot from 25 ft,112,81
387,4,8:17.0,Defensive rebound by K. Thompson,,112,81
388,4,8:00.0,J. McAdoo makes 2-pt jump shot from 3 ft (assist by K. Thompson),,114,81
389,4,8:00.0,,Portland full timeout,114,81
390,4,8:00.0,,P. Connaughton enters the game for M. Harkless,114,81
391,4,8:00.0,,J. Layman enters the game for A. Aminu,114,81
392,4,8:00.0,,N. Vonleh enters the game for A. Crabbe,114,81
393,4,8:00.0,,M. Leonard enters the game for E. Turner,114,81
394,4,7:42.0,,Turnover by S. Napier (lost ball; steal by K. Durant),114,81
395,4,7:42.0,,Loose ball foul by S. Napier (drawn by K. Durant),114,81
396,4,7:42.0,K. Looney enters the game for K. Durant,,114,81
397,4,7:42.0,I. Clark enters the game for S. Livingston,,114,81
398,4,7:25.0,I. Clark makes 2-pt jump shot from 5 ft (assist by K. Looney),,116,81
399,4,7:09.0,,J. Layman makes 3-pt jump shot from 25 ft (assist by M. Leonard),116,84
400,4,6:54.0,K. Thompson misses 3-pt jump shot from 24 ft,,116,84
401,4,6:53.0,,Defensive rebound by M. Leonard,116,84
402,4,6:35.0,,N. Vonleh misses 2-pt hook shot from 8 ft,116,84
403,4,6:34.0,Defensive rebound by K. Looney,,116,84
404,4,6:27.0,Shooting foul by M. Leonard (drawn by J. McAdoo),,116,84
405,4,6:27.0,J. McAdoo makes free throw 1 of 2,,117,84
406,4,6:27.0,J. McAdoo misses free throw 2 of 2,,117,84
407,4,6:26.0,,Defensive rebound by J. Layman,117,84
408,4,6:10.0,,J. Layman makes 3-pt jump shot from 25 ft (assist by M. Leonard),117,87
409,4,5:46.0,K. Thompson makes 2-pt jump shot from 11 ft,,119,87
410,4,5:36.0,,S. Napier misses 3-pt jump shot from 26 ft,119,87
411,4,5:36.0,Defensive rebound by K. Thompson,,119,87
412,4,5:32.0,Official timeout,,119,87
413,4,5:32.0,S. Livingston enters the game for A. Iguodala,,119,87
414,4,5:32.0,J. McGee enters the game for J. McAdoo,,119,87
415,4,5:25.0,Turnover by J. McGee (bad pass; steal by S. Napier),,119,87
416,4,5:21.0,,J. Layman makes 2-pt layup from 2 ft,119,89
417,4,5:01.0,J. McGee makes 2-pt layup from 1 ft (assist by K. Thompson),,121,89
418,4,4:54.0,,Turnover by S. Napier (bad pass; steal by S. Livingston),121,89
419,4,4:47.0,K. Thompson misses 3-pt jump shot from 25 ft,,121,89
420,4,4:47.0,Offensive rebound by K. Looney,,121,89
421,4,4:47.0,Offensive foul by K. Looney (drawn by M. Leonard),,121,89
422,4,4:47.0,Turnover by K. Looney (offensive foul),,121,89
423,4,4:34.0,,Turnover by M. Leonard (lost ball; steal by I. Clark),121,89
424,4,4:18.0,K. Looney misses 2-pt jump shot from 20 ft,,121,89
425,4,4:16.0,Offensive rebound by Team,,121,89
426,4,4:16.0,J. McAdoo enters the game for K. Thompson,,121,89
427,4,4:13.0,S. Livingston misses 2-pt jump shot from 9 ft,,121,89
428,4,4:12.0,,Defensive rebound by Team,121,89
429,4,3:52.0,,N. Vonleh misses 3-pt jump shot from 25 ft,121,89
430,4,3:51.0,Defensive rebound by J. McAdoo,,121,89
431,4,3:32.0,Turnover by J. McGee (lost ball; steal by N. Vonleh),,121,89
432,4,3:24.0,,J. Layman misses 3-pt jump shot from 26 ft,121,89
433,4,3:24.0,Defensive rebound by K. Looney,,121,89
434,4,3:10.0,J. McGee misses 2-pt jump shot from 14 ft,,121,89
435,4,3:10.0,,Defensive rebound by N. Vonleh,121,89
436,4,3:10.0,,Personal foul by K. Looney (drawn by N. Vonleh),121,89
437,4,2:54.0,,J. Layman makes 3-pt jump shot from 24 ft (assist by P. Connaughton),121,92
438,4,2:40.0,J. McAdoo makes 2-pt dunk at rim (assist by J. McGee),,123,92
439,4,2:24.0,,J. Layman makes 3-pt jump shot from 25 ft (assist by M. Leonard),123,95
440,4,2:03.0,,Violation by S. Napier (kicked ball),123,95
441,4,2:03.0,Golden State full timeout,,123,95
442,4,1:59.0,J. McGee makes 2-pt dunk at rim (assist by S. Livingston),,125,95
443,4,1:46.0,,J. Layman misses 3-pt jump shot from 24 ft,125,95
444,4,1:45.0,Defensive rebound by Team,,125,95
445,4,1:34.0,Turnover by S. Livingston (bad pass; steal by J. Layman),,125,95
446,4,1:24.0,,N. Vonleh makes 3-pt jump shot from 25 ft (assist by J. Layman),125,98
447,4,1:04.0,K. Looney makes 2-pt layup from 2 ft (assist by S. Livingston),,127,98
448,4,0:56.0,,N. Vonleh makes 3-pt jump shot from 25 ft (assist by S. Napier),127,101
449,4,0:36.0,K. Looney misses 2-pt jump shot from 22 ft,,127,101
450,4,0:34.0,Offensive rebound by K. Looney,,127,101
451,4,0:14.0,J. McAdoo misses 2-pt jump shot from 14 ft,,127,101
452,4,0:12.0,,Defensive rebound by P. Connaughton,127,101
453,4,0:05.0,,J. Layman makes 3-pt jump shot from 26 ft (assist by P. Connaughton),127,104
