,QUARTER,TIME_REMAINING,BOSTON_ACTION,WASHINGTON_ACTION,BOSTON_SCORE,WASHINGTON_SCORE
392,4,3:05.0,I. Thomas misses 2-pt jump shot from 20 ft,,100,112
393,4,3:04.0,,Defensive rebound by B. Beal,100,112
394,4,2:58.0,,J. Wall misses 2-pt layup from 1 ft,100,112
395,4,2:56.0,Defensive rebound by J. Crowder,,100,112
396,4,2:49.0,Turnover by J. Crowder (bad pass; steal by B. Beal),,100,112
397,4,2:45.0,,B. Beal makes 2-pt layup at rim,100,114
398,4,2:29.0,Turnover by J. Crowder (bad pass),,100,114
399,4,2:29.0,Official timeout,,100,114
400,4,2:29.0,K. Olynyk enters the game for A. Horford,,100,114
401,4,2:29.0,T. Rozier enters the game for I. Thomas,,100,114
402,4,2:11.0,,Turnover by J. Wall (bad pass; steal by T. Rozier),100,114
403,4,2:02.0,J. Crowder makes 2-pt layup from 1 ft (assist by J. Brown),,102,114
404,4,1:34.0,,B. Beal misses 3-pt jump shot from 25 ft,102,114
405,4,1:34.0,,Offensive rebound by M. Morris,102,114
406,4,1:34.0,,M. Morris makes 2-pt layup from 1 ft,102,116
407,4,1:22.0,J. Brown makes 2-pt dunk at rim (assist by T. Rozier),,104,116
408,4,1:02.0,,J. Wall makes 2-pt dunk at rim,104,118
409,4,1:02.0,,Shooting foul by K. Olynyk (drawn by J. Wall),104,118
410,4,1:02.0,,T. Satoranský enters the game for M. Morris,104,118
411,4,1:02.0,,D. Ochefu enters the game for M. Gortat,104,118
412,4,1:02.0,,S. Mac enters the game for B. Beal,104,118
413,4,1:02.0,J. Young enters the game for J. Crowder,,104,118
414,4,1:02.0,,J. Wall makes free throw 1 of 1,104,119
415,4,0:59.0,Personal take foul by K. Oubre (drawn by T. Rozier),,104,119
416,4,0:59.0,T. Rozier makes free throw 1 of 2,,105,119
417,4,0:59.0,,T. Burke enters the game for J. Wall,105,119
418,4,0:59.0,T. Rozier makes free throw 2 of 2,,106,119
419,4,0:48.0,,T. Satoranský makes 2-pt jump shot from 6 ft,106,121
420,4,0:39.0,J. Brown misses 2-pt jump shot from 19 ft,,106,121
421,4,0:38.0,,Defensive rebound by K. Oubre,106,121
422,4,0:31.0,,K. Oubre misses 3-pt jump shot from 27 ft,106,121
423,4,0:30.0,,Offensive rebound by D. Ochefu,106,121
424,4,0:28.0,,D. Ochefu makes 2-pt layup from 1 ft,106,123
425,4,0:20.0,T. Rozier misses 2-pt jump shot from 22 ft,,106,123
426,4,0:18.0,Offensive rebound by T. Rozier,,106,123
427,4,0:15.0,J. Jerebko makes 2-pt layup from 2 ft (assist by T. Rozier),,108,123
