,QUARTER,TIME_REMAINING,BOSTON_ACTION,HOUSTON_ACTION,BOSTON_SCORE,HOUSTON_SCORE
387,4,5:38.0,,T. Ariza misses 2-pt layup from 2 ft,98,92
388,4,5:35.0,,Offensive rebound by M. Harrell,98,92
389,4,5:33.0,,M. Harrell makes 2-pt layup from 3 ft,98,94
390,4,5:17.0,K. Olynyk misses 3-pt jump shot from 25 ft,,98,94
391,4,5:16.0,,Defensive rebound by J. Harden,98,94
392,4,5:15.0,,Turnover by J. Harden (bad pass),98,94
393,4,5:00.0,I. Thomas makes 2-pt layup from 3 ft,,100,94
394,4,4:36.0,,Turnover by Team (shot clock),100,94
395,4,4:36.0,,P. Beverley enters the game for E. Gordon,100,94
396,4,4:21.0,I. Thomas misses 3-pt jump shot from 25 ft,,100,94
397,4,4:20.0,,Defensive rebound by Team,100,94
398,4,4:13.0,,Shooting foul by A. Bradley (drawn by J. Harden),100,94
399,4,4:13.0,,J. Harden makes free throw 1 of 2,100,95
400,4,4:13.0,A. Horford enters the game for K. Olynyk,,100,95
401,4,4:13.0,,J. Harden makes free throw 2 of 2,100,96
402,4,4:01.0,Turnover by I. Thomas (bad pass),,100,96
403,4,3:56.0,,Shooting foul by A. Horford (drawn by J. Harden),100,96
404,4,3:56.0,,J. Harden makes free throw 1 of 2,100,97
405,4,3:56.0,,J. Harden makes free throw 2 of 2,100,98
406,4,3:48.0,Turnover by J. Jerebko (bad pass; steal by P. Beverley),,100,98
407,4,3:44.0,,P. Beverley makes 2-pt layup from 3 ft,100,100
408,4,3:32.0,J. Crowder misses 3-pt jump shot from 23 ft,,100,100
409,4,3:30.0,,Defensive rebound by R. Anderson,100,100
410,4,3:23.0,,M. Harrell makes 2-pt dunk at rim (assist by T. Ariza),100,102
411,4,3:23.0,Boston full timeout,,100,102
412,4,3:23.0,M. Smart enters the game for J. Jerebko,,100,102
413,4,3:01.0,A. Bradley makes 2-pt layup from 3 ft (assist by A. Horford),,102,102
414,4,2:39.0,,Personal foul by A. Bradley (drawn by J. Harden),102,102
415,4,2:39.0,Official timeout,,102,102
416,4,2:39.0,,J. Harden makes free throw 1 of 2,102,103
417,4,2:39.0,,J. Harden makes free throw 2 of 2,102,104
418,4,2:26.0,Personal foul by R. Anderson (drawn by I. Thomas),,102,104
419,4,2:26.0,,E. Gordon enters the game for R. Anderson,102,104
420,4,2:19.0,A. Horford misses 2-pt jump shot from 20 ft,,102,104
421,4,2:18.0,,Defensive rebound by E. Gordon,102,104
422,4,2:10.0,,Turnover by M. Harrell (bad pass),102,104
423,4,1:47.0,I. Thomas misses 2-pt layup from 4 ft (block by M. Harrell),,102,104
424,4,1:47.0,Offensive rebound by Team,,102,104
425,4,1:43.0,J. Crowder misses 3-pt jump shot from 26 ft,,102,104
426,4,1:42.0,Offensive rebound by M. Smart,,102,104
427,4,1:40.0,M. Smart misses 2-pt layup from 2 ft,,102,104
428,4,1:40.0,,Defensive rebound by J. Harden,102,104
429,4,1:30.0,,J. Harden misses 3-pt jump shot from 27 ft,102,104
430,4,1:29.0,Defensive rebound by A. Bradley,,102,104
431,4,1:07.0,A. Horford misses 2-pt jump shot from 14 ft,,102,104
432,4,1:06.0,,Defensive rebound by P. Beverley,102,104
433,4,0:55.0,,J. Harden makes 3-pt jump shot from 27 ft,102,107
434,4,0:55.0,Boston full timeout,,102,107
435,4,0:47.0,A. Bradley makes 2-pt jump shot from 22 ft (assist by M. Smart),,104,107
436,4,0:23.0,,J. Harden misses 2-pt jump shot from 13 ft,104,107
437,4,0:22.0,,Offensive rebound by P. Beverley,104,107
438,4,0:16.0,Flagrant foul type 1 by J. Harden (drawn by M. Smart),,104,107
439,4,0:16.0,,Turnover by J. Harden (offensive foul),104,107
440,4,0:16.0,M. Smart makes flagrant free throw 1 of 2,,105,107
441,4,0:16.0,M. Smart makes flagrant free throw 2 of 2,,106,107
442,4,0:08.0,I. Thomas misses 2-pt layup from 3 ft,,106,107
443,4,0:07.0,Offensive rebound by Team,,106,107
444,4,0:05.0,,S. Dekker enters the game for E. Gordon,106,107
445,4,0:01.0,A. Horford misses 2-pt jump shot from 4 ft,,106,107
446,4,0:01.0,,Defensive rebound by J. Harden,106,107
