,QUARTER,TIME_REMAINING,PORTLAND_ACTION,PHOENIX_ACTION,PORTLAND_SCORE,PHOENIX_SCORE
387,4,7:52.0,Shooting foul by A. Williams (drawn by A. Aminu),,90,89
388,4,7:52.0,A. Aminu makes free throw 1 of 2,,91,89
389,4,7:52.0,A. Aminu makes free throw 2 of 2,,92,89
390,4,7:32.0,,Turnover by D. Booker (bad pass; steal by A. Aminu),92,89
391,4,7:09.0,A. Crabbe misses 3-pt jump shot from 26 ft,,92,89
392,4,7:08.0,,Defensive rebound by A. Williams,92,89
393,4,7:02.0,,L. Barbosa makes 2-pt layup at rim (assist by A. Williams),92,91
394,4,6:46.0,D. Lillard misses 3-pt jump shot from 30 ft,,92,91
395,4,6:45.0,,Defensive rebound by J. Dudley,92,91
396,4,6:37.0,,T. Ulis makes 2-pt jump shot from 17 ft,92,93
397,4,6:19.0,Turnover by A. Aminu (bad pass),,92,93
398,4,6:19.0,J. Nurkić enters the game for N. Vonleh,,92,93
399,4,6:03.0,,A. Williams misses 2-pt layup from 3 ft,92,93
400,4,6:03.0,Defensive rebound by Team,,92,93
401,4,6:03.0,,Loose ball foul by A. Williams (drawn by J. Nurkić),92,93
402,4,5:51.0,J. Nurkić makes 2-pt hook shot at rim,,94,93
403,4,5:34.0,,Personal foul by A. Crabbe (drawn by D. Booker),94,93
404,4,5:34.0,Official timeout,,94,93
405,4,5:34.0,,T. Warren enters the game for T. Ulis,94,93
406,4,5:34.0,,E. Bledsoe enters the game for J. Dudley,94,93
407,4,5:34.0,,M. Chriss enters the game for A. Williams,94,93
408,4,5:22.0,,D. Booker misses 2-pt jump shot from 16 ft,94,93
409,4,5:21.0,Defensive rebound by A. Crabbe,,94,93
410,4,5:01.0,A. Aminu misses 2-pt jump shot from 19 ft,,94,93
411,4,4:59.0,,Defensive rebound by M. Chriss,94,93
412,4,4:47.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,94,93
413,4,4:46.0,Defensive rebound by A. Aminu,,94,93
414,4,4:29.0,J. Nurkić misses 2-pt hook shot from 2 ft,,94,93
415,4,4:28.0,,Defensive rebound by T. Warren,94,93
416,4,4:15.0,,D. Booker makes 2-pt layup from 1 ft,94,95
417,4,4:00.0,Shooting foul by L. Barbosa (drawn by C. McCollum),,94,95
418,4,4:00.0,C. McCollum makes 2-pt layup from 2 ft,,96,95
419,4,4:00.0,C. McCollum makes free throw 1 of 1,,97,95
420,4,3:51.0,,D. Booker misses 2-pt jump shot from 19 ft,97,95
421,4,3:49.0,Defensive rebound by A. Aminu,,97,95
422,4,3:42.0,D. Lillard misses 2-pt layup from 1 ft,,97,95
423,4,3:41.0,Offensive rebound by J. Nurkić,,97,95
424,4,3:37.0,D. Lillard makes 2-pt jump shot from 14 ft (assist by J. Nurkić),,99,95
425,4,3:37.0,,Phoenix full timeout,99,95
426,4,3:37.0,,T. Ulis enters the game for L. Barbosa,99,95
427,4,3:26.0,,M. Chriss makes 2-pt dunk at rim (assist by E. Bledsoe),99,97
428,4,3:06.0,C. McCollum makes 2-pt jump shot from 9 ft,,101,97
429,4,2:49.0,,E. Bledsoe misses 2-pt jump shot from 5 ft,101,97
430,4,2:49.0,,Offensive rebound by Team,101,97
431,4,2:49.0,Loose ball foul by J. Nurkić (drawn by M. Chriss),,101,97
432,4,2:39.0,,Turnover by D. Booker (bad pass; steal by C. McCollum),101,97
433,4,2:39.0,Turnover by C. McCollum (bad pass),,101,97
434,4,2:32.0,,M. Chriss misses 3-pt jump shot from 25 ft,101,97
435,4,2:32.0,Defensive rebound by A. Aminu,,101,97
436,4,2:16.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by D. Lillard),,104,97
437,4,2:14.0,,Phoenix full timeout,104,97
438,4,2:14.0,,L. Barbosa enters the game for T. Ulis,104,97
439,4,2:08.0,,E. Bledsoe misses 2-pt jump shot from 17 ft,104,97
440,4,2:06.0,Defensive rebound by C. McCollum,,104,97
441,4,1:54.0,Turnover by D. Lillard (bad pass; steal by D. Booker),,104,97
442,4,1:49.0,,D. Booker makes 2-pt jump shot from 12 ft,104,99
443,4,1:33.0,C. McCollum makes 2-pt jump shot from 5 ft,,106,99
444,4,1:23.0,,D. Booker misses 2-pt jump shot from 10 ft,106,99
445,4,1:22.0,Defensive rebound by A. Crabbe,,106,99
446,4,1:01.0,D. Lillard makes 2-pt jump shot from 21 ft,,108,99
447,4,1:01.0,,Phoenix full timeout,108,99
448,4,0:57.0,,E. Bledsoe misses 2-pt jump shot from 16 ft,108,99
449,4,0:55.0,Defensive rebound by J. Nurkić,,108,99
450,4,0:37.0,D. Lillard misses 3-pt jump shot from 32 ft,,108,99
451,4,0:37.0,,Defensive rebound by D. Booker,108,99
452,4,0:30.0,,D. Booker makes 2-pt jump shot from 6 ft,108,101
453,4,0:21.0,C. McCollum makes 2-pt dunk from 1 ft,,110,101
454,4,0:13.0,,D. Booker misses 2-pt jump shot from 20 ft,110,101
455,4,0:11.0,Defensive rebound by J. Nurkić,,110,101
