,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MINNESOTA_ACTION,GOLDEN STATE_SCORE,MINNESOTA_SCORE
384,4,3:55.0,S. Curry makes free throw 2 of 2,,94,96
385,4,3:38.0,,K. Towns misses 2-pt jump shot from 17 ft,94,96
386,4,3:37.0,,Offensive rebound by A. Wiggins,94,96
387,4,3:33.0,,A. Wiggins makes 2-pt jump shot from 8 ft,94,98
388,4,3:22.0,Shooting foul by K. Towns (drawn by D. Green),,94,98
389,4,3:22.0,D. Green makes free throw 1 of 2,,95,98
390,4,3:22.0,D. Green misses free throw 2 of 2,,95,98
391,4,3:22.0,,Defensive rebound by N. Bjelica,95,98
392,4,3:22.0,,B. Rush enters the game for S. Muhammad,95,98
393,4,3:07.0,,Shooting block foul by Z. Pachulia (drawn by K. Towns),95,98
394,4,3:07.0,,K. Towns misses free throw 1 of 2,95,98
395,4,3:07.0,,Offensive rebound by Team,95,98
396,4,3:07.0,,K. Towns misses free throw 2 of 2,95,98
397,4,3:06.0,,Offensive rebound by Team,95,98
398,4,3:03.0,,A. Wiggins misses 2-pt layup from 1 ft (block by D. Green),95,98
399,4,3:01.0,,Offensive rebound by Team,95,98
400,4,2:49.0,,Turnover by K. Towns (bad pass; steal by A. Iguodala),95,98
401,4,2:37.0,Shooting foul by K. Towns (drawn by S. Curry),,95,98
402,4,2:37.0,Golden State full timeout,,95,98
403,4,2:37.0,S. Curry makes free throw 1 of 3,,96,98
404,4,2:37.0,S. Curry makes free throw 2 of 3,,97,98
405,4,2:37.0,S. Curry makes free throw 3 of 3,,98,98
406,4,2:27.0,,A. Wiggins makes 2-pt jump shot from 5 ft,98,100
407,4,2:27.0,,Shooting foul by D. Green (drawn by A. Wiggins),98,100
408,4,2:27.0,,A. Wiggins makes free throw 1 of 1,98,101
409,4,2:13.0,S. Curry makes 2-pt jump shot from 5 ft,,100,101
410,4,1:47.0,,Minnesota full timeout,100,101
411,4,1:43.0,,A. Wiggins misses 2-pt jump shot from 19 ft,100,101
412,4,1:42.0,,Offensive rebound by R. Rubio,100,101
413,4,1:41.0,,R. Rubio misses 2-pt layup from 2 ft,100,101
414,4,1:40.0,,Offensive rebound by B. Rush,100,101
415,4,1:40.0,,B. Rush misses 2-pt layup from 1 ft,100,101
416,4,1:39.0,Defensive rebound by K. Thompson,,100,101
417,4,1:20.0,K. Thompson misses 2-pt jump shot from 19 ft,,100,101
418,4,1:19.0,,Defensive rebound by K. Towns,100,101
419,4,0:56.0,,R. Rubio misses 2-pt jump shot from 21 ft,100,101
420,4,0:51.0,,Offensive rebound by K. Towns,100,101
421,4,0:31.0,,Shooting foul by Z. Pachulia (drawn by A. Wiggins),100,101
422,4,0:31.0,,A. Wiggins misses free throw 1 of 2,100,101
423,4,0:31.0,,Offensive rebound by Team,100,101
424,4,0:31.0,,A. Wiggins misses free throw 2 of 2,100,101
425,4,0:30.0,Defensive rebound by K. Thompson,,100,101
426,4,0:29.0,Golden State full timeout,,100,101
427,4,0:29.0,I. Clark enters the game for Z. Pachulia,,100,101
428,4,0:25.0,S. Curry misses 2-pt jump shot from 18 ft,,100,101
429,4,0:24.0,Offensive rebound by A. Iguodala,,100,101
430,4,0:20.0,S. Curry makes 2-pt jump shot from 17 ft,,102,101
431,4,0:20.0,,Minnesota full timeout,102,101
432,4,0:20.0,Z. Pachulia enters the game for I. Clark,,102,101
433,4,0:13.0,,Personal foul by Z. Pachulia (drawn by A. Wiggins),102,101
434,4,0:13.0,,A. Wiggins makes free throw 1 of 2,102,102
435,4,0:13.0,D. West enters the game for Z. Pachulia,,102,101
436,4,0:13.0,,K. Dunn enters the game for N. Bjelica,102,103
437,4,0:13.0,,A. Wiggins makes free throw 2 of 2,102,103
438,4,0:13.0,Golden State full timeout,,102,103
439,4,0:05.0,S. Curry misses 2-pt jump shot from 18 ft,,102,103
440,4,0:03.0,,Defensive rebound by B. Rush,102,103
441,4,0:01.0,M. Barnes enters the game for D. West,,102,103
