,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SAN ANTONIO_ACTION,PORTLAND_SCORE,SAN ANTONIO_SCORE
379,4,2:42.0,,Offensive rebound by Team,102,97
380,4,2:42.0,Loose ball foul by J. Nurkić (drawn by L. Aldridge),,102,97
381,4,2:42.0,Official timeout,,102,97
382,4,2:42.0,,M. Ginóbili enters the game for K. Anderson,102,97
383,4,2:38.0,,Turnover by D. Green (bad pass; steal by D. Lillard),102,97
384,4,2:23.0,Shooting block foul by M. Ginóbili (drawn by J. Nurkić),,102,97
385,4,2:23.0,J. Nurkić makes free throw 1 of 2,,103,97
386,4,2:23.0,J. Nurkić makes free throw 2 of 2,,104,97
387,4,2:10.0,,L. Aldridge misses 2-pt jump shot from 17 ft,104,97
388,4,2:09.0,Defensive rebound by A. Aminu,,104,97
389,4,1:55.0,Turnover by J. Nurkić (lost ball; steal by K. Leonard),,104,97
390,4,1:46.0,,K. Leonard misses 3-pt jump shot from 27 ft,104,97
391,4,1:45.0,Defensive rebound by Team,,104,97
392,4,1:27.0,J. Nurkić misses 2-pt layup from 3 ft,,104,97
393,4,1:26.0,,Defensive rebound by K. Leonard,104,97
394,4,1:16.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by P. Mills),104,99
395,4,1:02.0,Shooting foul by M. Ginóbili (drawn by J. Nurkić),,104,99
396,4,1:02.0,J. Nurkić misses free throw 1 of 2,,104,99
397,4,1:02.0,Offensive rebound by Team,,104,99
398,4,1:02.0,J. Nurkić misses free throw 2 of 2,,104,99
399,4,1:01.0,,Defensive rebound by P. Mills,104,99
400,4,0:54.0,,L. Aldridge makes 2-pt dunk at rim (assist by M. Ginóbili),104,101
401,4,0:54.0,,Shooting foul by A. Crabbe (drawn by L. Aldridge),104,101
402,4,0:54.0,,L. Aldridge makes free throw 1 of 1,104,102
403,4,0:53.0,Turnover by J. Nurkić (bad pass),,104,102
404,4,0:45.0,,K. Leonard misses 2-pt hook shot from 5 ft,104,102
405,4,0:43.0,Defensive rebound by A. Aminu,,104,102
406,4,0:41.0,Portland full timeout,,104,102
407,4,0:25.0,D. Lillard misses 2-pt jump shot from 7 ft,,104,102
408,4,0:22.0,Defensive rebound by J. Nurkić,,104,102
409,4,0:19.0,Portland full timeout,,104,102
410,4,0:19.0,,J. Simmons enters the game for L. Aldridge,104,102
411,4,0:15.0,Personal take foul by D. Green,,104,102
412,4,0:15.0,C. McCollum makes free throw 1 of 2,,105,102
413,4,0:15.0,,L. Aldridge enters the game for J. Simmons,105,102
414,4,0:15.0,,P. Gasol enters the game for M. Ginóbili,105,102
415,4,0:15.0,,M. Ginóbili enters the game for D. Green,106,102
416,4,0:15.0,C. McCollum makes free throw 2 of 2,,106,102
417,4,0:15.0,,San Antonio full timeout,106,102
418,4,0:09.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),106,105
419,4,0:05.0,Personal take foul by K. Leonard (drawn by D. Lillard),,106,105
420,4,0:05.0,D. Lillard makes free throw 1 of 2,,107,105
421,4,0:05.0,D. Lillard makes free throw 2 of 2,,108,105
422,4,0:05.0,,San Antonio full timeout,108,105
423,4,0:05.0,,San Antonio full timeout,108,105
424,4,0:03.0,,Personal foul by J. Nurkić (drawn by M. Ginóbili),108,105
425,4,0:03.0,,M. Ginóbili misses free throw 1 of 2,108,105
426,4,0:03.0,,Offensive rebound by Team,108,105
427,4,0:03.0,M. Harkless enters the game for C. McCollum,,108,105
428,4,0:03.0,,M. Ginóbili makes free throw 2 of 2,108,106
429,4,0:02.0,Personal take foul by K. Leonard (drawn by D. Lillard),,108,106
430,4,0:02.0,D. Lillard makes free throw 1 of 2,,109,106
431,4,0:02.0,D. Lillard makes free throw 2 of 2,,110,106
432,4,0:00.0,,L. Aldridge misses 3-pt jump shot from 26 ft,110,106
433,4,0:00.0,,Offensive rebound by Team,110,106
