,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MEMPHIS_ACTION,LA CLIPPERS_SCORE,MEMPHIS_SCORE
388,4,10:14.0,,Personal foul by J. Crawford (drawn by T. Daniels),79,62
389,4,10:04.0,,M. Conley misses 2-pt jump shot from 20 ft,79,62
390,4,10:01.0,Defensive rebound by A. Rivers,,79,62
391,4,9:43.0,A. Rivers misses 3-pt jump shot from 25 ft,,79,62
392,4,9:43.0,,Defensive rebound by V. Carter,79,62
393,4,9:28.0,,Personal foul by M. Speights (drawn by V. Carter),79,62
394,4,9:19.0,,Z. Randolph makes 2-pt hook shot from 6 ft (assist by M. Conley),79,64
395,4,9:02.0,B. Griffin enters the game for W. Johnson,,79,64
396,4,8:56.0,R. Felton makes 2-pt layup from 3 ft,,81,64
397,4,8:40.0,,T. Daniels misses 3-pt jump shot from 26 ft,81,64
398,4,8:39.0,Defensive rebound by B. Griffin,,81,64
399,4,8:27.0,LA Clippers full timeout,,81,64
400,4,8:16.0,J. Crawford misses 3-pt jump shot from 27 ft,,81,64
401,4,8:15.0,,Defensive rebound by M. Conley,81,64
402,4,7:57.0,,T. Daniels misses 3-pt jump shot from 23 ft,81,64
403,4,7:56.0,Defensive rebound by B. Griffin,,81,64
404,4,7:44.0,M. Speights makes 3-pt jump shot from 25 ft (assist by R. Felton),,84,64
405,4,7:20.0,,M. Conley makes 2-pt jump shot from 6 ft (assist by Z. Randolph),84,66
406,4,7:01.0,M. Speights misses 3-pt jump shot from 26 ft,,84,66
407,4,6:59.0,,Defensive rebound by V. Carter,84,66
408,4,6:47.0,,Shooting foul by M. Speights (drawn by Z. Randolph),84,66
409,4,6:47.0,,Z. Randolph makes free throw 1 of 2,84,67
410,4,6:47.0,C. Paul enters the game for J. Crawford,,84,67
411,4,6:47.0,,J. Ennis enters the game for V. Carter,84,67
412,4,6:47.0,,Z. Randolph makes free throw 2 of 2,84,68
413,4,6:31.0,A. Rivers misses 2-pt layup from 3 ft (block by M. Conley),,84,68
414,4,6:31.0,,Defensive rebound by J. Ennis,84,68
415,4,6:31.0,,Personal foul by M. Speights (drawn by J. Ennis),84,68
416,4,6:31.0,D. Jordan enters the game for M. Speights,,84,68
417,4,6:18.0,,Turnover by T. Daniels (bad pass; steal by C. Paul),84,68
418,4,6:11.0,R. Felton makes 3-pt jump shot from 25 ft (assist by C. Paul),,87,68
419,4,6:08.0,,Memphis full timeout,87,68
420,4,6:08.0,,T. Williams enters the game for T. Daniels,87,68
421,4,6:08.0,J. Redick enters the game for A. Rivers,,87,68
422,4,5:55.0,,J. Ennis makes 2-pt layup from 2 ft (assist by M. Gasol),87,70
423,4,5:29.0,D. Jordan misses 2-pt jump shot from 3 ft,,87,70
424,4,5:27.0,,Defensive rebound by M. Gasol,87,70
425,4,5:21.0,,Personal foul by B. Griffin (drawn by Z. Randolph),87,70
426,4,5:21.0,,Z. Randolph misses free throw 1 of 2,87,70
427,4,5:21.0,,Offensive rebound by Team,87,70
428,4,5:21.0,,Z. Randolph makes free throw 2 of 2,87,71
429,4,4:59.0,R. Felton misses 2-pt jump shot from 22 ft,,87,71
430,4,4:57.0,,Defensive rebound by J. Ennis,87,71
431,4,4:46.0,,Personal foul by B. Griffin (drawn by M. Gasol),87,71
432,4,4:46.0,,M. Gasol makes free throw 1 of 2,87,72
433,4,4:46.0,,M. Gasol makes free throw 2 of 2,87,73
434,4,4:40.0,Personal foul by T. Williams (drawn by J. Redick),,87,73
435,4,4:32.0,J. Redick misses 2-pt jump shot from 23 ft,,87,73
436,4,4:31.0,,Defensive rebound by Z. Randolph,87,73
437,4,4:21.0,,M. Gasol misses 3-pt jump shot from 25 ft,87,73
438,4,4:20.0,,Offensive rebound by J. Ennis,87,73
439,4,4:15.0,,Turnover by J. Ennis (bad pass; steal by J. Redick),87,73
440,4,4:06.0,Turnover by J. Redick (bad pass; steal by J. Ennis),,87,73
441,4,4:02.0,,J. Ennis misses 2-pt layup from 3 ft (block by C. Paul),87,73
442,4,4:02.0,,Offensive rebound by Team,87,73
443,4,4:02.0,J. Crawford enters the game for R. Felton,,87,73
444,4,3:51.0,,M. Gasol makes 2-pt jump shot from 5 ft (assist by M. Conley),87,75
445,4,3:31.0,Personal foul by T. Williams (drawn by J. Redick),,87,75
446,4,3:22.0,C. Paul misses 2-pt jump shot from 16 ft,,87,75
447,4,3:20.0,,Defensive rebound by M. Gasol,87,75
448,4,3:14.0,,M. Gasol makes 2-pt layup from 2 ft (assist by M. Conley),87,77
449,4,3:14.0,LA Clippers full timeout,,87,77
450,4,2:52.0,C. Paul makes 2-pt jump shot from 15 ft,,89,77
451,4,2:37.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by J. Ennis),89,80
452,4,2:20.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by C. Paul),,92,80
453,4,2:00.0,,Personal foul by C. Paul (drawn by M. Gasol),92,80
454,4,2:00.0,,M. Gasol makes free throw 1 of 2,92,81
455,4,2:00.0,,J. Green enters the game for Z. Randolph,92,81
456,4,2:00.0,,M. Gasol makes free throw 2 of 2,92,82
457,4,1:52.0,Offensive foul by D. Jordan (drawn by J. Ennis),,92,82
458,4,1:52.0,Turnover by D. Jordan (offensive foul),,92,82
459,4,1:36.0,,J. Green misses 3-pt jump shot from 23 ft,92,82
460,4,1:35.0,Defensive rebound by D. Jordan,,92,82
461,4,1:18.0,Personal foul by J. Ennis (drawn by C. Paul),,92,82
462,4,1:04.0,C. Paul misses 3-pt jump shot from 26 ft,,92,82
463,4,1:04.0,,Defensive rebound by Team,92,82
464,4,0:55.0,,Shooting foul by J. Crawford (drawn by M. Conley),92,82
465,4,0:55.0,,M. Conley makes free throw 1 of 2,92,83
466,4,0:55.0,,M. Conley misses free throw 2 of 2,92,83
467,4,0:55.0,,J. Martin enters the game for M. Gasol,92,83
468,4,0:54.0,Defensive rebound by D. Jordan,,92,83
469,4,0:53.0,Personal foul by J. Green (drawn by B. Griffin),,92,83
470,4,0:53.0,B. Griffin misses free throw 1 of 2,,92,83
471,4,0:53.0,Offensive rebound by Team,,92,83
472,4,0:53.0,B. Griffin makes free throw 2 of 2,,93,83
473,4,0:53.0,,Memphis full timeout,93,83
474,4,0:53.0,,Z. Randolph enters the game for J. Green,93,83
475,4,0:53.0,,M. Gasol enters the game for J. Martin,93,83
476,4,0:53.0,,V. Carter enters the game for T. Williams,93,83
477,4,0:46.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),93,86
478,4,0:43.0,Turnover by J. Crawford (step out of bounds),,93,86
479,4,0:43.0,,Memphis full timeout,93,86
480,4,0:43.0,L. Mbah a Moute enters the game for J. Crawford,,93,86
481,4,0:39.0,,M. Conley misses 3-pt jump shot from 28 ft,93,86
482,4,0:38.0,Defensive rebound by B. Griffin,,93,86
483,4,0:34.0,Personal take foul by M. Conley (drawn by C. Paul),,93,86
484,4,0:34.0,C. Paul makes free throw 1 of 2,,94,86
485,4,0:34.0,C. Paul makes free throw 2 of 2,,95,86
486,4,0:34.0,,Memphis full timeout,95,86
487,4,0:28.0,,Z. Randolph makes 2-pt layup from 3 ft (assist by M. Conley),95,88
488,4,0:25.0,Personal take foul by M. Conley (drawn by C. Paul),,95,88
489,4,0:25.0,C. Paul makes free throw 1 of 2,,96,88
490,4,0:25.0,,J. Martin enters the game for J. Ennis,96,88
491,4,0:25.0,,W. Baldwin enters the game for M. Gasol,96,88
492,4,0:25.0,,A. Harrison enters the game for M. Conley,96,88
493,4,0:25.0,,T. Williams enters the game for V. Carter,96,88
494,4,0:25.0,,D. Davis enters the game for Z. Randolph,96,88
495,4,0:25.0,C. Paul makes free throw 2 of 2,,97,88
496,4,0:11.0,,Turnover by W. Baldwin (bad pass; steal by C. Paul),97,88
497,4,0:11.0,Personal take foul by D. Davis (drawn by C. Paul),,97,88
498,4,0:11.0,C. Paul makes free throw 1 of 2,,98,88
499,4,0:11.0,C. Paul makes free throw 2 of 2,,99,88
