,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DENVER_ACTION,GOLDEN STATE_SCORE,DENVER_SCORE
383,4,3:17.0,,G. Harris misses 3-pt jump shot from 26 ft,106,127
384,4,3:16.0,Defensive rebound by K. Looney,,106,127
385,4,3:00.0,I. Clark misses 2-pt layup from 1 ft,,106,127
386,4,2:57.0,,Defensive rebound by N. Jokić,106,127
387,4,2:46.0,,J. Nelson misses 2-pt jump shot from 11 ft,106,127
388,4,2:46.0,Defensive rebound by K. Looney,,106,127
389,4,2:31.0,K. Looney misses 2-pt layup from 2 ft,,106,127
390,4,2:30.0,,Defensive rebound by W. Barton,106,127
391,4,2:10.0,,J. Hernangómez makes 3-pt jump shot from 27 ft (assist by W. Barton),106,130
392,4,1:52.0,I. Clark misses 2-pt jump shot from 19 ft,,106,130
393,4,1:52.0,Offensive rebound by K. Looney,,106,130
394,4,1:46.0,P. McCaw misses 3-pt jump shot from 22 ft,,106,130
395,4,1:46.0,,Defensive rebound by W. Barton,106,130
396,4,1:26.0,,W. Barton makes 2-pt jump shot from 19 ft,106,132
397,4,1:24.0,Personal take foul by J. Nelson (drawn by B. Weber),,106,132
398,4,1:23.0,,J. Murray enters the game for N. Jokić,106,132
399,4,1:23.0,,J. O'Bryant enters the game for G. Harris,106,132
400,4,1:23.0,,M. Beasley enters the game for J. Nelson,106,132
401,4,1:04.0,B. Weber misses 3-pt jump shot from 25 ft,,106,132
402,4,1:04.0,,Defensive rebound by J. Hernangómez,106,132
403,4,0:58.0,,M. Beasley misses 3-pt jump shot from 24 ft,106,132
404,4,0:57.0,Defensive rebound by K. Looney,,106,132
405,4,0:47.0,I. Clark makes 2-pt jump shot from 20 ft,,108,132
406,4,0:25.0,,J. Murray misses 3-pt jump shot from 25 ft,108,132
407,4,0:24.0,Defensive rebound by B. Weber,,108,132
408,4,0:16.0,P. McCaw makes 2-pt layup from 2 ft (assist by I. Clark),,110,132
