,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
379,4,3:52.0,,J. Brown makes 2-pt layup from 1 ft (assist by G. Green),88,123
380,4,3:39.0,C. Watson misses 2-pt jump shot from 13 ft,,88,123
381,4,3:39.0,,Defensive rebound by G. Green,88,123
382,4,3:26.0,,Shooting foul by M. Hezonja (drawn by J. Young),88,123
383,4,3:26.0,Official timeout,,88,123
384,4,3:26.0,,J. Young makes free throw 1 of 3,88,124
385,4,3:26.0,,J. Young misses free throw 2 of 3,88,124
386,4,3:26.0,,Offensive rebound by Team,88,124
387,4,3:26.0,,T. Zeller enters the game for J. Brown,88,123
388,4,3:26.0,,J. Young makes free throw 3 of 3,88,125
389,4,3:07.0,A. Brown misses 3-pt jump shot from 26 ft,,88,125
390,4,3:06.0,,Defensive rebound by J. Mickey,88,125
391,4,2:52.0,,J. Young misses 2-pt jump shot from 8 ft (block by M. Hezonja),88,125
392,4,2:51.0,Defensive rebound by M. Hezonja,,88,125
393,4,2:45.0,D. Rudež makes 3-pt jump shot from 25 ft (assist by M. Hezonja),,91,125
394,4,2:25.0,,T. Rozier misses 3-pt jump shot from 26 ft,91,125
395,4,2:24.0,Defensive rebound by A. Brown,,91,125
396,4,2:16.0,,Violation by J. Mickey (kicked ball),91,125
397,4,2:16.0,,Boston full timeout,91,125
398,4,2:16.0,,J. Brown enters the game for T. Rozier,91,125
399,4,2:05.0,B. Biyombo misses 2-pt hook shot from 8 ft,,91,125
400,4,2:04.0,,Defensive rebound by J. Mickey,91,125
401,4,1:53.0,,G. Green misses 3-pt jump shot from 24 ft,91,125
402,4,1:52.0,Defensive rebound by A. Brown,,91,125
403,4,1:36.0,M. Hezonja makes 2-pt jump shot from 15 ft (assist by C. Watson),,93,125
404,4,1:18.0,,J. Brown misses 3-pt jump shot from 24 ft,93,125
405,4,1:17.0,Defensive rebound by M. Hezonja,,93,125
406,4,1:07.0,B. Biyombo makes 2-pt jump shot from 9 ft (assist by M. Hezonja),,95,125
407,4,0:52.0,,J. Young makes 3-pt jump shot from 27 ft (assist by J. Brown),95,128
408,4,0:32.0,C. Watson misses 3-pt jump shot from 25 ft,,95,128
409,4,0:31.0,,Defensive rebound by J. Young,95,128
410,4,0:11.0,,J. Mickey misses 3-pt jump shot from 23 ft,95,128
411,4,0:11.0,Defensive rebound by A. Brown,,95,128
412,4,0:03.0,M. Hezonja makes 3-pt jump shot from 29 ft (assist by D. Rudež),,98,128
