,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MILWAUKEE_ACTION,CLEVELAND_SCORE,MILWAUKEE_SCORE
384,4,6:59.0,Defensive rebound by K. Love,,82,104
385,4,6:52.0,L. James makes 2-pt layup at rim,,84,104
386,4,6:52.0,,Violation by G. Antetokounmpo (def goaltending),84,104
387,4,6:30.0,,M. Brogdon makes 2-pt hook shot from 1 ft,84,106
388,4,6:07.0,J. Smith misses 3-pt jump shot from 26 ft,,84,106
389,4,6:03.0,Offensive rebound by Team,,84,106
390,4,6:03.0,K. Felder enters the game for K. Irving,,84,106
391,4,6:03.0,J. Jones enters the game for L. James,,84,106
392,4,6:03.0,C. Andersen enters the game for K. Love,,84,106
393,4,6:03.0,R. Jefferson enters the game for T. Thompson,,84,106
394,4,6:03.0,J. McRae enters the game for J. Smith,,84,106
395,4,5:49.0,R. Jefferson makes 3-pt jump shot from 24 ft (assist by K. Felder),,87,106
396,4,5:31.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Brogdon),87,108
397,4,5:12.0,Personal foul by M. Beasley (drawn by R. Jefferson),,87,108
398,4,5:12.0,Official timeout,,87,108
399,4,5:12.0,R. Jefferson makes free throw 1 of 2,,88,108
400,4,5:12.0,,J. Parker enters the game for M. Beasley,87,108
401,4,5:12.0,R. Jefferson makes free throw 2 of 2,,89,108
402,4,4:55.0,,G. Monroe makes 2-pt layup at rim (assist by G. Antetokounmpo),89,110
403,4,4:40.0,R. Jefferson makes 3-pt jump shot from 24 ft (assist by C. Andersen),,92,110
404,4,4:26.0,,Turnover by G. Antetokounmpo (traveling),92,110
405,4,4:02.0,R. Jefferson misses 2-pt jump shot from 6 ft,,92,110
406,4,4:01.0,Offensive rebound by Team,,92,110
407,4,4:01.0,Turnover by Team (shot clock),,92,110
408,4,3:43.0,,G. Antetokounmpo misses 2-pt jump shot from 7 ft (block by J. Jones),92,110
409,4,3:43.0,,Offensive rebound by Team,92,110
410,4,3:34.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,92,110
411,4,3:32.0,Defensive rebound by R. Jefferson,,92,110
412,4,3:32.0,Turnover by R. Jefferson (bad pass),,92,110
413,4,3:17.0,,G. Monroe makes 2-pt layup at rim (assist by J. Terry),92,112
414,4,2:59.0,C. Andersen misses 2-pt layup from 1 ft (block by J. Terry),,92,112
415,4,2:57.0,,Defensive rebound by J. Parker,92,112
416,4,2:57.0,,Personal foul by K. Felder (drawn by G. Monroe),92,112
417,4,2:57.0,,Milwaukee full timeout,92,112
418,4,2:57.0,,G. Monroe makes free throw 1 of 2,92,113
419,4,2:57.0,,T. Maker enters the game for G. Antetokounmpo,92,112
420,4,2:57.0,,G. Monroe makes free throw 2 of 2,92,114
421,4,2:45.0,J. Jones makes 3-pt jump shot from 25 ft (assist by K. Felder),,95,114
422,4,2:21.0,,J. Parker misses 3-pt jump shot from 24 ft,95,114
423,4,2:20.0,Defensive rebound by C. Andersen,,95,114
424,4,2:10.0,J. Jones misses 3-pt jump shot from 26 ft,,95,114
425,4,2:09.0,,Defensive rebound by T. Maker,95,114
426,4,1:49.0,,T. Maker makes 2-pt jump shot from 18 ft,95,116
427,4,1:38.0,Shooting foul by T. Maker (drawn by C. Andersen),,95,116
428,4,1:38.0,C. Andersen makes free throw 1 of 2,,96,116
429,4,1:38.0,,S. Novak enters the game for J. Parker,96,116
430,4,1:38.0,,M. Plumlee enters the game for G. Monroe,96,116
431,4,1:38.0,C. Andersen makes free throw 2 of 2,,97,116
432,4,1:18.0,,S. Novak misses 3-pt jump shot from 27 ft,97,116
433,4,1:17.0,Defensive rebound by J. McRae,,97,116
434,4,1:07.0,J. McRae misses 2-pt jump shot from 15 ft,,97,116
435,4,1:06.0,,Defensive rebound by S. Novak,97,116
436,4,0:52.0,,Shooting foul by C. Andersen (drawn by T. Maker),97,116
437,4,0:52.0,,T. Maker makes free throw 1 of 2,97,117
438,4,0:52.0,,T. Maker makes free throw 2 of 2,97,118
439,4,0:35.0,J. Jones misses 2-pt jump shot from 18 ft,,97,118
440,4,0:34.0,Offensive rebound by J. McRae,,97,118
441,4,0:34.0,J. McRae makes 2-pt dunk at rim,,99,118
442,4,0:13.0,,T. Maker misses 2-pt jump shot from 12 ft,99,118
443,4,0:12.0,Defensive rebound by R. Jefferson,,99,118
444,4,0:03.0,R. Jefferson misses 3-pt jump shot from 26 ft,,99,118
445,4,0:02.0,Offensive rebound by J. McRae,,99,118
446,4,0:00.0,J. McRae makes 2-pt jump shot from 7 ft,,101,118
