,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHOENIX_ACTION,ATLANTA_SCORE,PHOENIX_SCORE
385,4,6:20.0,Turnover by D. Schröder (bad pass; steal by B. Knight),,84,89
386,4,6:04.0,,L. Barbosa misses 2-pt jump shot from 7 ft,84,89
387,4,6:03.0,,Offensive rebound by Team,84,89
388,4,6:03.0,Loose ball foul by T. Sefolosha (drawn by A. Len),,84,89
389,4,5:58.0,,J. Dudley makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),84,92
390,4,5:36.0,D. Schröder misses 3-pt jump shot from 24 ft,,84,92
391,4,5:36.0,,Defensive rebound by Team,84,92
392,4,5:36.0,Loose ball foul by D. Howard (drawn by A. Len),,84,92
393,4,5:23.0,,E. Bledsoe makes 2-pt layup from 1 ft,84,94
394,4,4:55.0,D. Schröder makes 2-pt jump shot from 6 ft,,86,94
395,4,4:44.0,,Turnover by J. Dudley (bad pass; steal by T. Sefolosha),86,94
396,4,4:38.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by T. Sefolosha),,89,94
397,4,4:37.0,,Phoenix full timeout,89,94
398,4,4:37.0,,T. Chandler enters the game for A. Len,89,94
399,4,4:37.0,,D. Booker enters the game for L. Barbosa,89,94
400,4,4:37.0,T. Hardaway enters the game for M. Muscala,,89,94
401,4,4:22.0,,B. Knight misses 2-pt jump shot from 18 ft,89,94
402,4,4:20.0,Defensive rebound by D. Howard,,89,94
403,4,4:12.0,T. Hardaway makes 2-pt jump shot from 16 ft,,91,94
404,4,3:52.0,,D. Booker makes 2-pt jump shot from 18 ft,91,96
405,4,3:32.0,D. Schröder makes 2-pt jump shot from 13 ft,,93,96
406,4,3:11.0,,D. Booker misses 2-pt jump shot from 16 ft,93,96
407,4,3:09.0,Defensive rebound by D. Howard,,93,96
408,4,2:59.0,D. Schröder misses 2-pt layup from 2 ft,,93,96
409,4,2:57.0,Offensive rebound by Team,,93,96
410,4,2:57.0,,Loose ball foul by J. Dudley (drawn by T. Hardaway),93,96
411,4,2:57.0,,P. Tucker enters the game for J. Dudley,93,96
412,4,2:50.0,T. Sefolosha makes 2-pt jump shot from 17 ft (assist by D. Schröder),,95,96
413,4,2:33.0,,E. Bledsoe makes 2-pt jump shot from 17 ft,95,98
414,4,2:14.0,Shooting foul by D. Booker (drawn by K. Bazemore),,95,98
415,4,2:14.0,K. Bazemore makes free throw 1 of 2,,96,98
416,4,2:14.0,K. Bazemore makes free throw 2 of 2,,97,98
417,4,1:57.0,,E. Bledsoe misses 2-pt jump shot from 3 ft,97,98
418,4,1:56.0,,Offensive rebound by T. Chandler,97,98
419,4,1:56.0,,T. Chandler misses 2-pt layup from 2 ft,97,98
420,4,1:55.0,,Offensive rebound by T. Chandler,97,98
421,4,1:55.0,,T. Chandler makes 2-pt layup from 2 ft,97,100
422,4,1:48.0,Turnover by D. Schröder (step out of bounds),,97,100
423,4,1:25.0,,D. Booker makes 2-pt jump shot from 21 ft,97,102
424,4,1:16.0,D. Schröder makes 2-pt jump shot from 17 ft,,99,102
425,4,0:53.0,,E. Bledsoe misses 2-pt jump shot from 7 ft,99,102
426,4,0:51.0,,Offensive rebound by P. Tucker,99,102
427,4,0:49.0,,P. Tucker misses 2-pt layup from 1 ft,99,102
428,4,0:48.0,,Offensive rebound by E. Bledsoe,99,102
429,4,0:28.0,,E. Bledsoe makes 2-pt jump shot from 17 ft,99,104
430,4,0:28.0,Atlanta full timeout,,99,104
431,4,0:24.0,D. Schröder misses 3-pt jump shot from 25 ft,,99,104
432,4,0:23.0,,Defensive rebound by B. Knight,99,104
433,4,0:21.0,,Personal take foul by T. Sefolosha (drawn by B. Knight),99,104
434,4,0:13.0,,Personal take foul by T. Hardaway (drawn by B. Knight),99,104
435,4,0:13.0,,B. Knight makes free throw 1 of 2,99,105
436,4,0:13.0,,B. Knight makes free throw 2 of 2,99,106
437,4,0:09.0,D. Schröder makes 2-pt layup from 1 ft,,101,106
438,4,0:08.0,,Personal take foul by T. Hardaway (drawn by D. Booker),101,106
439,4,0:08.0,,D. Booker makes free throw 1 of 2,101,107
440,4,0:08.0,,D. Booker misses free throw 2 of 2,101,107
441,4,0:08.0,Defensive rebound by T. Sefolosha,,101,107
442,4,0:01.0,Shooting foul by T. Chandler (drawn by D. Schröder),,101,107
443,4,0:01.0,D. Schröder makes free throw 1 of 3,,102,107
444,4,0:01.0,D. Schröder makes free throw 2 of 3,,103,107
445,4,0:01.0,D. Schröder makes free throw 3 of 3,,104,107
446,4,0:01.0,,Personal take foul by D. Schröder (drawn by E. Bledsoe),104,107
447,4,0:01.0,,E. Bledsoe makes free throw 1 of 2,104,108
448,4,0:01.0,,E. Bledsoe makes free throw 2 of 2,104,109
449,4,0:00.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by T. Hardaway),,107,109
