,QUARTER,TIME_REMAINING,ORLANDO_ACTION,ATLANTA_ACTION,ORLANDO_SCORE,ATLANTA_SCORE
385,4,3:17.0,,D. Bembry misses 3-pt jump shot from 24 ft,81,104
386,4,3:15.0,Defensive rebound by M. Hezonja,,81,104
387,4,3:01.0,Shooting foul by L. Patterson (drawn by E. Payton),,81,104
388,4,3:01.0,E. Payton misses free throw 1 of 2,,81,104
389,4,3:01.0,Offensive rebound by Team,,81,104
390,4,3:01.0,E. Payton makes free throw 2 of 2,,82,104
391,4,2:50.0,,Shooting foul by D. Rudež (drawn by T. Prince),82,104
392,4,2:50.0,Orlando full timeout,,82,104
393,4,2:50.0,,T. Prince makes free throw 1 of 2,82,105
394,4,2:50.0,,T. Prince makes free throw 2 of 2,82,106
395,4,2:36.0,M. Hezonja misses 2-pt jump shot from 21 ft (block by T. Prince),,82,106
396,4,2:35.0,,Defensive rebound by D. Bembry,82,106
397,4,2:28.0,,Shooting foul by M. Hezonja (drawn by T. Prince),82,106
398,4,2:28.0,,T. Prince makes free throw 1 of 2,82,107
399,4,2:28.0,,T. Prince makes free throw 2 of 2,82,108
400,4,2:20.0,Turnover by B. Biyombo (lost ball),,82,108
401,4,1:57.0,,M. Scott misses 2-pt jump shot from 11 ft,82,108
402,4,1:55.0,Defensive rebound by D. Rudež,,82,108
403,4,1:48.0,Shooting foul by L. Patterson (drawn by E. Payton),,82,108
404,4,1:48.0,E. Payton makes free throw 1 of 2,,83,108
405,4,1:48.0,E. Payton makes free throw 2 of 2,,84,108
406,4,1:37.0,,Shooting foul by D. Rudež (drawn by T. Prince),84,108
407,4,1:37.0,,T. Prince misses free throw 1 of 2,84,108
408,4,1:37.0,,Offensive rebound by Team,84,108
409,4,1:37.0,,T. Prince makes free throw 2 of 2,84,109
410,4,1:25.0,,Violation by T. Prince (kicked ball),84,109
411,4,1:11.0,E. Payton misses 3-pt jump shot from 26 ft,,84,109
412,4,1:09.0,,Defensive rebound by D. Bembry,84,109
413,4,1:03.0,,M. Scott misses 2-pt layup from 2 ft (block by B. Biyombo),84,109
414,4,1:01.0,,Offensive rebound by M. Scott,84,109
415,4,1:01.0,,M. Scott makes 2-pt layup from 1 ft,84,111
416,4,0:47.0,Personal foul by K. Humphries (drawn by E. Payton),,84,111
417,4,0:47.0,E. Payton makes free throw 1 of 2,,85,111
418,4,0:47.0,E. Payton makes free throw 2 of 2,,86,111
419,4,0:32.0,,Shooting foul by D. Augustin (drawn by K. Humphries),86,111
420,4,0:32.0,,K. Humphries makes free throw 1 of 2,86,112
421,4,0:32.0,,K. Humphries makes free throw 2 of 2,86,113
422,4,0:26.0,E. Payton misses 2-pt jump shot from 19 ft,,86,113
423,4,0:25.0,,Defensive rebound by T. Prince,86,113
424,4,0:00.0,,Turnover by Team (shot clock),86,113
425,4,0:00.0,M. Hezonja misses 3-pt jump shot from 51 ft,,86,113
426,4,0:00.0,Offensive rebound by Team,,86,113
