,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHICAGO_ACTION,WASHINGTON_SCORE,CHICAGO_SCORE
391,4,4:53.0,B. Beal makes free throw 2 of 2,,95,87
392,4,4:39.0,,Shooting foul by K. Oubre (drawn by J. Butler),95,87
393,4,4:39.0,,J. Butler makes free throw 1 of 2,95,88
394,4,4:39.0,,J. Butler makes free throw 2 of 2,95,89
395,4,4:19.0,K. Oubre misses 3-pt jump shot from 22 ft,,95,89
396,4,4:18.0,,Defensive rebound by T. Gibson,95,89
397,4,4:15.0,,Turnover by T. Gibson (bad pass; steal by K. Oubre),95,89
398,4,4:14.0,Turnover by K. Oubre (bad pass),,95,89
399,4,4:04.0,,D. Wade misses 2-pt layup from 3 ft,95,89
400,4,4:03.0,,Offensive rebound by J. Butler,95,89
401,4,4:03.0,,J. Butler misses 2-pt layup from 1 ft,95,89
402,4,4:02.0,Defensive rebound by M. Morris,,95,89
403,4,3:59.0,J. Wall makes 2-pt layup from 2 ft (assist by B. Beal),,97,89
404,4,3:38.0,,T. Gibson makes 2-pt jump shot from 7 ft (assist by J. Butler),97,91
405,4,3:13.0,M. Morris misses 2-pt jump shot from 8 ft,,97,91
406,4,3:12.0,,Defensive rebound by D. Wade,97,91
407,4,2:54.0,,D. Wade makes 2-pt jump shot from 7 ft,97,93
408,4,2:54.0,Washington full timeout,,97,93
409,4,2:38.0,B. Beal makes 2-pt jump shot from 17 ft,,99,93
410,4,2:22.0,,J. Butler misses 3-pt jump shot from 25 ft,99,93
411,4,2:21.0,Defensive rebound by J. Wall,,99,93
412,4,2:08.0,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),,101,93
413,4,1:59.0,,R. Rondo misses 2-pt jump shot from 7 ft,101,93
414,4,1:58.0,Defensive rebound by M. Gortat,,101,93
415,4,1:39.0,B. Beal misses 3-pt jump shot from 25 ft,,101,93
416,4,1:37.0,,Defensive rebound by T. Gibson,101,93
417,4,1:28.0,,J. Butler misses 2-pt jump shot from 11 ft,101,93
418,4,1:25.0,,Offensive rebound by J. Butler,101,93
419,4,1:25.0,,J. Butler misses 2-pt jump shot from 4 ft,101,93
420,4,1:22.0,Defensive rebound by M. Morris,,101,93
421,4,1:04.0,J. Wall makes 2-pt jump shot from 9 ft,,103,93
422,4,1:04.0,,Chicago full timeout,103,93
423,4,1:04.0,,D. McDermott enters the game for R. Lopez,103,93
424,4,1:04.0,,N. Mirotić enters the game for R. Rondo,103,93
425,4,0:55.0,,N. Mirotić makes 2-pt jump shot from 16 ft (assist by D. McDermott),103,95
426,4,0:49.0,Personal take foul by D. Wade (drawn by J. Wall),,103,95
427,4,0:49.0,J. Wall makes free throw 1 of 2,,104,95
428,4,0:49.0,J. Wall misses free throw 2 of 2,,104,95
429,4,0:49.0,,Defensive rebound by T. Gibson,104,95
430,4,0:49.0,,Chicago full timeout,104,95
431,4,0:49.0,,R. Lopez enters the game for N. Mirotić,104,95
432,4,0:44.0,,Shooting foul by M. Gortat (drawn by J. Butler),104,95
433,4,0:44.0,,J. Butler makes free throw 1 of 2,104,96
434,4,0:44.0,,J. Grant enters the game for R. Lopez,104,96
435,4,0:44.0,M. Thornton enters the game for M. Gortat,,104,97
436,4,0:44.0,T. Burke enters the game for J. Wall,,104,97
437,4,0:44.0,,R. Rondo enters the game for D. McDermott,104,97
438,4,0:44.0,,J. Butler makes free throw 2 of 2,104,97
439,4,0:44.0,Washington full timeout,,104,97
440,4,0:43.0,Personal foul by T. Gibson (drawn by B. Beal),,104,97
441,4,0:43.0,B. Beal makes free throw 1 of 2,,105,97
442,4,0:43.0,S. Mac enters the game for M. Morris,,105,97
443,4,0:43.0,J. Wall enters the game for T. Burke,,105,97
444,4,0:43.0,,N. Mirotić enters the game for T. Gibson,105,97
445,4,0:43.0,,D. McDermott enters the game for R. Rondo,105,97
446,4,0:43.0,B. Beal makes free throw 2 of 2,,106,97
447,4,0:29.0,,D. McDermott misses 3-pt jump shot from 25 ft,106,97
448,4,0:28.0,Defensive rebound by S. Mac,,106,97
449,4,0:28.0,Personal take foul by N. Mirotić (drawn by S. Mac),,106,97
450,4,0:28.0,S. Mac misses free throw 1 of 2,,106,97
451,4,0:28.0,Offensive rebound by Team,,106,97
452,4,0:28.0,S. Mac makes free throw 2 of 2,,107,97
453,4,0:21.0,,J. Grant misses 3-pt jump shot from 26 ft,107,97
454,4,0:20.0,Defensive rebound by M. Thornton,,107,97
