,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW YORK_ACTION,DALLAS_SCORE,NEW YORK_SCORE
386,4,1:46.0,,S. Vujačić makes 2-pt jump shot from 18 ft (assist by K. O'Quinn),70,89
387,4,1:46.0,Technical foul by Team,,70,89
388,4,1:46.0,Turnover by Team (turnover),,70,89
389,4,1:46.0,D. Powell enters the game for Q. Acy,,70,89
390,4,1:46.0,,S. Vujačić makes technical free throw,70,90
391,4,1:42.0,,M. Kuzminskas misses 3-pt jump shot from 25 ft,70,90
392,4,1:41.0,Defensive rebound by N. Brussino,,70,90
393,4,1:34.0,D. Powell misses 2-pt layup from 1 ft (block by K. O'Quinn),,70,90
394,4,1:33.0,Offensive rebound by D. Finney-Smith,,70,90
395,4,1:29.0,Turnover by N. Brussino (bad pass; steal by R. Baker),,70,90
396,4,1:25.0,,M. Kuzminskas makes 2-pt dunk at rim (assist by S. Vujačić),70,92
397,4,1:25.0,Technical foul by Team,,70,92
398,4,1:25.0,Turnover by Team (turnover),,70,92
399,4,1:25.0,,S. Vujačić makes technical free throw,70,93
400,4,1:18.0,,Turnover by S. Vujačić (lost ball; steal by D. Powell),70,93
401,4,0:55.0,D. Powell makes 2-pt jump shot from 16 ft (assist by J. Anderson),,72,93
402,4,0:41.0,,K. O'Quinn misses 2-pt layup from 3 ft (block by A. Hammons),72,93
403,4,0:40.0,Defensive rebound by D. Powell,,72,93
404,4,0:34.0,N. Brussino makes 3-pt jump shot from 23 ft (assist by D. Finney-Smith),,75,93
405,4,0:16.0,,S. Vujačić misses 2-pt jump shot from 19 ft (block by N. Brussino),75,93
406,4,0:14.0,Defensive rebound by J. Anderson,,75,93
407,4,0:10.0,Shooting foul by M. Kuzminskas (drawn by D. Powell),,75,93
408,4,0:10.0,D. Powell makes free throw 1 of 2,,76,93
409,4,0:10.0,D. Powell makes free throw 2 of 2,,77,93
410,4,0:06.0,,R. Baker misses 3-pt jump shot from 27 ft,77,93
411,4,0:05.0,Defensive rebound by A. Hammons,,77,93
