,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BOSTON_ACTION,CLEVELAND_SCORE,BOSTON_SCORE
395,4,4:23.0,,Defensive rebound by J. Crowder,89,88
396,4,4:06.0,,J. Brown makes 2-pt dunk at rim (assist by A. Horford),89,90
397,4,3:47.0,D. Williams misses 3-pt jump shot from 23 ft,,89,90
398,4,3:47.0,Offensive rebound by L. James,,89,90
399,4,3:28.0,Shooting foul by I. Thomas (drawn by K. Irving),,89,90
400,4,3:28.0,K. Irving makes 2-pt jump shot from 7 ft,,91,90
401,4,3:28.0,,A. Bradley enters the game for M. Smart,91,90
402,4,3:28.0,K. Irving makes free throw 1 of 1,,92,90
403,4,3:12.0,,I. Thomas misses 3-pt jump shot from 25 ft,92,90
404,4,3:11.0,Defensive rebound by K. Irving,,92,90
405,4,2:57.0,T. Thompson misses 2-pt layup from 2 ft (block by I. Thomas),,92,90
406,4,2:56.0,Offensive rebound by Team,,92,90
407,4,2:56.0,Cleveland full timeout,,92,90
408,4,2:56.0,,M. Smart enters the game for J. Brown,92,90
409,4,2:53.0,,Offensive charge foul by D. Williams (drawn by M. Smart),92,90
410,4,2:53.0,Turnover by D. Williams (offensive foul),,92,90
411,4,2:34.0,,A. Bradley misses 2-pt jump shot from 23 ft,92,90
412,4,2:32.0,Defensive rebound by D. Williams,,92,90
413,4,2:22.0,,Offensive charge foul by D. Williams (drawn by M. Smart),92,90
414,4,2:22.0,Turnover by D. Williams (offensive foul),,92,90
415,4,2:22.0,K. Korver enters the game for D. Williams,,92,90
416,4,2:06.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by I. Thomas),92,93
417,4,1:54.0,Personal foul by A. Bradley (drawn by K. Irving),,92,93
418,4,1:45.0,K. Irving misses 2-pt jump shot from 18 ft,,92,93
419,4,1:44.0,Offensive rebound by T. Thompson,,92,93
420,4,1:29.0,Shooting foul by A. Bradley (drawn by K. Irving),,92,93
421,4,1:29.0,K. Irving makes free throw 1 of 2,,93,93
422,4,1:29.0,K. Irving makes free throw 2 of 2,,94,93
423,4,1:09.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by I. Thomas),94,96
424,4,1:09.0,Cleveland full timeout,,94,96
425,4,1:09.0,,J. Brown enters the game for I. Thomas,94,96
426,4,0:58.0,K. Korver makes 3-pt jump shot from 26 ft (assist by L. James),,97,96
427,4,0:58.0,,Boston full timeout,97,96
428,4,0:58.0,D. Williams enters the game for K. Korver,,97,96
429,4,0:58.0,I. Shumpert enters the game for D. Williams,,97,96
430,4,0:58.0,,I. Thomas enters the game for J. Brown,97,96
431,4,0:49.0,,I. Thomas makes 3-pt jump shot from 29 ft (assist by M. Smart),97,99
432,4,0:49.0,Cleveland full timeout,,97,99
433,4,0:49.0,K. Korver enters the game for I. Shumpert,,97,99
434,4,0:49.0,D. Williams enters the game for D. Williams,,97,99
435,4,0:39.0,K. Irving makes 2-pt layup from 2 ft,,99,99
436,4,0:28.0,,Shooting foul by D. Williams (drawn by I. Thomas),99,99
437,4,0:28.0,,I. Thomas makes free throw 1 of 2,99,100
438,4,0:28.0,,I. Thomas makes free throw 2 of 2,99,101
439,4,0:14.0,K. Irving misses 2-pt jump shot from 13 ft,,99,101
440,4,0:13.0,Offensive rebound by T. Thompson,,99,101
441,4,0:06.0,D. Williams misses 3-pt jump shot from 23 ft,,99,101
442,4,0:05.0,,Defensive rebound by J. Crowder,99,101
443,4,0:04.0,,Personal take foul by L. James (drawn by J. Crowder),99,101
444,4,0:04.0,,J. Crowder makes free throw 1 of 2,99,102
445,4,0:04.0,,J. Brown enters the game for I. Thomas,99,102
446,4,0:04.0,,J. Crowder makes free throw 2 of 2,99,103
447,4,0:04.0,Cleveland full timeout,,99,103
448,4,0:02.0,K. Irving misses 3-pt jump shot from 25 ft,,99,103
449,4,0:00.0,Offensive rebound by T. Thompson,,99,103
450,4,0:00.0,T. Thompson misses 2-pt layup from 2 ft,,99,103
451,4,0:00.0,Offensive rebound by Team,,99,103
