,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW YORK_ACTION,ATLANTA_SCORE,NEW YORK_SCORE
384,4,7:12.0,K. Humphries enters the game for M. Dunleavy,,90,95
385,4,7:04.0,T. Hardaway makes 2-pt layup from 3 ft (assist by P. Millsap),,92,95
386,4,6:41.0,,R. Baker misses 3-pt jump shot from 26 ft,92,95
387,4,6:40.0,Defensive rebound by K. Humphries,,92,95
388,4,6:27.0,T. Hardaway makes 2-pt jump shot from 17 ft (assist by P. Millsap),,94,95
389,4,6:10.0,,R. Baker misses 3-pt jump shot from 27 ft,94,95
390,4,6:09.0,Defensive rebound by T. Sefolosha,,94,95
391,4,5:50.0,T. Hardaway makes 2-pt jump shot from 18 ft (assist by P. Millsap),,96,95
392,4,5:48.0,,New York full timeout,96,95
393,4,5:48.0,,C. Anthony enters the game for R. Baker,96,95
394,4,5:48.0,,D. Rose enters the game for B. Jennings,96,95
395,4,5:33.0,,J. Holiday misses 3-pt jump shot from 26 ft,96,95
396,4,5:32.0,,Offensive rebound by J. Noah,96,95
397,4,5:24.0,,J. Holiday makes 2-pt jump shot from 9 ft (assist by D. Rose),96,97
398,4,5:03.0,P. Millsap misses 3-pt jump shot from 26 ft,,96,97
399,4,5:03.0,Offensive rebound by K. Humphries,,96,97
400,4,5:03.0,K. Humphries misses 2-pt layup at rim,,96,97
401,4,5:02.0,,Defensive rebound by M. Kuzminskas,96,97
402,4,4:49.0,,M. Kuzminskas misses 3-pt jump shot from 25 ft,96,97
403,4,4:48.0,Defensive rebound by D. Schröder,,96,97
404,4,4:30.0,T. Hardaway misses 3-pt jump shot from 26 ft,,96,97
405,4,4:29.0,Offensive rebound by T. Hardaway,,96,97
406,4,4:24.0,Turnover by P. Millsap (lost ball; steal by C. Anthony),,96,97
407,4,4:13.0,,J. Holiday misses 2-pt layup from 1 ft,96,97
408,4,4:13.0,,Offensive rebound by J. Noah,96,97
409,4,4:13.0,,Shooting foul by P. Millsap (drawn by J. Noah),96,97
410,4,4:13.0,,J. Noah makes free throw 1 of 2,96,98
411,4,4:13.0,,J. Noah makes free throw 2 of 2,96,99
412,4,4:05.0,Shooting foul by C. Anthony (drawn by P. Millsap),,96,99
413,4,4:05.0,P. Millsap misses free throw 1 of 2,,96,99
414,4,4:05.0,Offensive rebound by Team,,96,99
415,4,4:05.0,P. Millsap misses free throw 2 of 2,,96,99
416,4,3:59.0,Offensive rebound by D. Schröder,,96,99
417,4,3:59.0,Atlanta full timeout,,96,99
418,4,3:59.0,K. Bazemore enters the game for T. Sefolosha,,96,99
419,4,3:52.0,T. Hardaway misses 3-pt jump shot from 24 ft,,96,99
420,4,3:51.0,,Defensive rebound by M. Kuzminskas,96,99
421,4,3:38.0,,D. Rose makes 2-pt layup from 1 ft,96,101
422,4,3:24.0,D. Schröder makes 2-pt jump shot from 22 ft,,98,101
423,4,3:02.0,,C. Anthony makes 2-pt jump shot from 18 ft,98,103
424,4,2:53.0,T. Hardaway makes 3-pt jump shot from 23 ft (assist by P. Millsap),,101,103
425,4,2:33.0,Offensive charge foul by D. Rose (drawn by T. Hardaway),,101,103
426,4,2:33.0,,Turnover by D. Rose (offensive foul),101,103
427,4,2:08.0,D. Schröder makes 2-pt layup from 2 ft,,103,103
428,4,1:46.0,,C. Anthony misses 2-pt jump shot from 18 ft,103,103
429,4,1:45.0,Defensive rebound by K. Bazemore,,103,103
430,4,1:37.0,Personal foul by C. Anthony,,103,103
431,4,1:23.0,K. Bazemore misses 3-pt jump shot from 23 ft,,103,103
432,4,1:22.0,,Defensive rebound by J. Holiday,103,103
433,4,1:17.0,,D. Rose makes 2-pt layup at rim,103,105
434,4,1:00.0,Personal foul by J. Noah,,103,105
435,4,1:00.0,P. Millsap makes free throw 1 of 2,,104,105
436,4,1:00.0,P. Millsap makes free throw 2 of 2,,105,105
437,4,1:00.0,,New York full timeout,105,105
438,4,0:43.0,,D. Rose makes 2-pt jump shot from 5 ft,105,107
439,4,0:22.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by K. Humphries),,108,107
440,4,0:17.0,,New York full timeout,108,107
441,4,0:17.0,T. Sefolosha enters the game for K. Humphries,,108,107
442,4,0:06.0,,D. Rose misses 2-pt layup from 2 ft (block by P. Millsap),108,107
443,4,0:05.0,,Offensive rebound by C. Anthony,108,107
444,4,0:04.0,,C. Anthony misses 2-pt layup at rim,108,107
445,4,0:03.0,,Offensive rebound by J. Noah,108,107
446,4,0:02.0,,J. Noah misses 2-pt layup from 1 ft,108,107
447,4,0:01.0,Defensive rebound by D. Schröder,,108,107
