,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PORTLAND_ACTION,BROOKLYN_SCORE,PORTLAND_SCORE
370,4,5:22.0,B. Lopez makes free throw 1 of 2,,101,113
371,4,5:22.0,B. Lopez misses free throw 2 of 2,,101,113
372,4,5:21.0,Offensive rebound by R. Hollis-Jefferson,,101,113
373,4,5:12.0,B. Lopez makes 3-pt jump shot from 24 ft (assist by R. Hollis-Jefferson),,104,113
374,4,4:51.0,,Shooting foul by B. Lopez (drawn by J. Nurkić),104,113
375,4,4:51.0,,J. Nurkić makes free throw 1 of 2,104,114
376,4,4:51.0,C. LeVert enters the game for S. Dinwiddie,,104,114
377,4,4:51.0,,J. Nurkić makes free throw 2 of 2,104,115
378,4,4:33.0,Turnover by C. LeVert (bad pass),,104,115
379,4,4:17.0,,J. Nurkić makes 2-pt jump shot from 8 ft (assist by D. Lillard),104,117
380,4,4:08.0,J. Lin misses 2-pt jump shot from 4 ft,,104,117
381,4,4:06.0,Offensive rebound by R. Hollis-Jefferson,,104,117
382,4,4:06.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft,,106,117
383,4,3:47.0,,C. McCollum makes 2-pt layup from 2 ft (assist by J. Nurkić),106,119
384,4,3:25.0,B. Lopez makes 2-pt jump shot from 5 ft (assist by S. Kilpatrick),,108,119
385,4,3:09.0,,C. McCollum misses 3-pt jump shot from 23 ft,108,119
386,4,3:07.0,Defensive rebound by C. LeVert,,108,119
387,4,3:01.0,J. Lin makes 3-pt jump shot from 25 ft (assist by C. LeVert),,111,119
388,4,3:01.0,,Portland full timeout,111,119
389,4,2:51.0,,Personal foul by R. Hollis-Jefferson (drawn by D. Lillard),111,119
390,4,2:40.0,,D. Lillard makes 2-pt layup from 1 ft (assist by J. Nurkić),111,121
391,4,2:31.0,J. Lin makes 3-pt jump shot from 24 ft,,114,121
392,4,2:07.0,,D. Lillard misses 2-pt jump shot from 12 ft,114,121
393,4,2:06.0,,Offensive rebound by Team,114,121
394,4,1:52.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by J. Nurkić),114,124
395,4,1:45.0,J. Lin misses 3-pt jump shot from 25 ft (block by D. Lillard),,114,124
396,4,1:44.0,,Defensive rebound by C. McCollum,114,124
397,4,1:25.0,,Turnover by J. Nurkić (3 sec),114,124
398,4,1:22.0,Shooting foul by J. Nurkić (drawn by J. Lin),,114,124
399,4,1:22.0,J. Lin makes free throw 1 of 2,,115,124
400,4,1:22.0,Q. Acy enters the game for B. Lopez,,115,124
401,4,1:22.0,S. Dinwiddie enters the game for S. Kilpatrick,,115,124
402,4,1:22.0,J. Lin makes free throw 2 of 2,,116,124
403,4,1:00.0,,D. Lillard makes 2-pt layup at rim,116,126
404,4,1:00.0,Brooklyn full timeout,,116,126
405,4,1:00.0,B. Lopez enters the game for R. Hollis-Jefferson,,116,126
406,4,1:00.0,S. Kilpatrick enters the game for S. Dinwiddie,,116,126
407,4,0:58.0,S. Kilpatrick misses 3-pt jump shot from 25 ft,,116,126
408,4,0:57.0,,Defensive rebound by D. Lillard,116,126
409,4,0:51.0,,Personal take foul by B. Lopez (drawn by D. Lillard),116,126
410,4,0:51.0,,D. Lillard makes free throw 1 of 2,116,127
411,4,0:51.0,,D. Lillard makes free throw 2 of 2,116,128
412,4,0:51.0,Brooklyn full timeout,,116,128
413,4,0:47.0,J. Lin misses 2-pt jump shot from 4 ft (block by D. Lillard),,116,128
414,4,0:46.0,,Defensive rebound by C. McCollum,116,128
415,4,0:25.0,,C. McCollum makes 2-pt jump shot from 5 ft,116,130
416,4,0:19.0,Q. Acy misses 3-pt jump shot from 25 ft,,116,130
417,4,0:18.0,,Defensive rebound by J. Nurkić,116,130
