,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,NEW ORLEANS_ACTION,GOLDEN STATE_SCORE,NEW ORLEANS_SCORE
388,4,3:30.0,D. Green misses 2-pt jump shot from 6 ft (block by A. Davis),,107,108
389,4,3:28.0,,Defensive rebound by L. Galloway,107,108
390,4,3:20.0,,Turnover by A. Davis (lost ball; steal by D. Green),107,108
391,4,3:14.0,S. Curry makes 2-pt jump shot from 20 ft (assist by K. Thompson),,109,108
392,4,3:00.0,,A. Davis misses 2-pt jump shot from 13 ft (block by K. Thompson),109,108
393,4,2:58.0,,Offensive rebound by Team,109,108
394,4,2:58.0,,New Orleans full timeout,109,108
395,4,2:58.0,,S. Hill enters the game for E. Moore,109,108
396,4,2:51.0,Turnover by K. Thompson (bad pass; steal by A. Davis),,109,108
397,4,2:51.0,,Turnover by J. Holiday (bad pass),109,108
398,4,2:32.0,K. Thompson misses 3-pt jump shot from 26 ft,,109,108
399,4,2:30.0,,Defensive rebound by J. Holiday,109,108
400,4,2:14.0,,J. Holiday misses 3-pt jump shot from 26 ft,109,108
401,4,2:13.0,Defensive rebound by S. Curry,,109,108
402,4,2:08.0,Personal foul by S. Hill (drawn by D. Green),,109,108
403,4,1:53.0,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),,111,108
404,4,1:43.0,,J. Holiday misses 2-pt layup from 2 ft,111,108
405,4,1:43.0,Defensive rebound by D. Green,,111,108
406,4,1:36.0,K. Thompson misses 3-pt jump shot from 24 ft,,111,108
407,4,1:33.0,Offensive rebound by A. Iguodala,,111,108
408,4,1:29.0,K. Thompson misses 3-pt jump shot from 22 ft,,111,108
409,4,1:28.0,,Defensive rebound by A. Davis,111,108
410,4,1:28.0,Loose ball foul by A. Iguodala (drawn by A. Davis),,111,108
411,4,1:21.0,,T. Frazier misses 3-pt jump shot from 27 ft,111,108
412,4,1:20.0,Defensive rebound by D. Green,,111,108
413,4,1:05.0,K. Durant misses 2-pt jump shot from 14 ft,,111,108
414,4,1:03.0,Offensive rebound by D. Green,,111,108
415,4,0:48.0,S. Curry misses 2-pt jump shot from 21 ft,,111,108
416,4,0:47.0,,Defensive rebound by S. Hill,111,108
417,4,0:46.0,,New Orleans full timeout,111,108
418,4,0:46.0,,E. Moore enters the game for S. Hill,111,108
419,4,0:35.0,,A. Davis misses 2-pt layup from 2 ft (block by K. Durant),111,108
420,4,0:33.0,Defensive rebound by D. Green,,111,108
421,4,0:17.0,K. Durant misses 2-pt jump shot from 19 ft,,111,108
422,4,0:16.0,,Defensive rebound by E. Moore,111,108
423,4,0:15.0,,New Orleans full timeout,111,108
424,4,0:13.0,,Personal block foul by K. Thompson (drawn by J. Holiday),111,108
425,4,0:13.0,,J. Holiday makes free throw 1 of 2,111,109
426,4,0:13.0,,J. Holiday misses free throw 2 of 2,111,109
427,4,0:13.0,,S. Hill enters the game for T. Frazier,111,109
428,4,0:11.0,,Offensive rebound by E. Moore,111,109
429,4,0:02.0,,Turnover by A. Davis (lost ball; steal by D. Green),111,109
430,4,0:02.0,Personal foul by L. Galloway (drawn by D. Green),,111,109
431,4,0:02.0,,Technical foul by A. Davis,111,109
432,4,0:02.0,S. Curry misses technical free throw,,111,109
433,4,0:02.0,Offensive rebound by Team,,111,109
434,4,0:02.0,Golden State full timeout,,111,109
435,4,0:02.0,Golden State full timeout,,111,109
436,4,0:02.0,,A. Ajinça enters the game for S. Hill,111,109
437,4,0:01.0,Personal take foul by L. Galloway (drawn by D. Green),,111,109
438,4,0:01.0,D. Green makes free throw 1 of 2,,112,109
439,4,0:01.0,,R. Williams enters the game for A. Ajinça,112,109
440,4,0:01.0,D. Green makes free throw 2 of 2,,113,109
441,4,0:00.0,,L. Galloway misses 3-pt jump shot from 34 ft,113,109
442,4,0:00.0,,Offensive rebound by Team,113,109
