,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PORTLAND_ACTION,LA LAKERS_SCORE,PORTLAND_SCORE
389,4,4:54.0,Offensive rebound by J. Randle,,94,91
390,4,4:49.0,J. Randle misses 2-pt layup from 2 ft,,94,91
391,4,4:47.0,,Defensive rebound by M. Plumlee,94,91
392,4,4:41.0,,Shooting foul by J. Calderón (drawn by D. Lillard),94,91
393,4,4:41.0,,D. Lillard makes free throw 1 of 3,94,92
394,4,4:41.0,,D. Lillard makes free throw 2 of 3,94,93
395,4,4:41.0,J. Clarkson enters the game for J. Calderón,,94,91
396,4,4:41.0,,C. McCollum enters the game for A. Crabbe,94,93
397,4,4:41.0,,D. Lillard makes free throw 3 of 3,94,94
398,4,4:26.0,N. Young misses 3-pt jump shot from 23 ft,,94,94
399,4,4:25.0,,Defensive rebound by M. Plumlee,94,94
400,4,4:14.0,,D. Lillard misses 2-pt jump shot from 23 ft,94,94
401,4,4:14.0,Defensive rebound by L. Nance,,94,94
402,4,4:08.0,J. Randle misses 2-pt layup from 1 ft,,94,94
403,4,4:07.0,,Defensive rebound by Team,94,94
404,4,3:53.0,,Turnover by D. Lillard (traveling),94,94
405,4,3:32.0,L. Deng misses 3-pt jump shot from 25 ft,,94,94
406,4,3:32.0,Offensive rebound by Team,,94,94
407,4,3:32.0,,Loose ball foul by A. Aminu (drawn by L. Nance),94,94
408,4,3:25.0,J. Clarkson misses 2-pt jump shot from 17 ft,,94,94
409,4,3:23.0,,Defensive rebound by C. McCollum,94,94
410,4,3:14.0,,C. McCollum makes 3-pt jump shot from 25 ft,94,97
411,4,2:56.0,L. Nance misses 2-pt layup from 2 ft,,94,97
412,4,2:56.0,,Defensive rebound by M. Plumlee,94,97
413,4,2:56.0,,Personal foul by J. Randle (drawn by M. Plumlee),94,97
414,4,2:56.0,L. Williams enters the game for J. Randle,,94,97
415,4,2:40.0,,C. McCollum makes 2-pt layup from 1 ft,94,99
416,4,2:27.0,L. Nance misses 2-pt jump shot from 16 ft,,94,99
417,4,2:27.0,,Defensive rebound by M. Plumlee,94,99
418,4,2:08.0,,M. Plumlee misses 2-pt layup from 2 ft,94,99
419,4,2:08.0,,Offensive rebound by M. Plumlee,94,99
420,4,2:06.0,,M. Plumlee misses 2-pt layup at rim (block by L. Nance),94,99
421,4,2:04.0,Defensive rebound by L. Williams,,94,99
422,4,2:00.0,L. Nance makes 2-pt dunk at rim (assist by L. Williams),,96,99
423,4,1:55.0,,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),96,101
424,4,1:55.0,LA Lakers full timeout,,96,101
425,4,1:55.0,I. Zubac enters the game for L. Nance,,96,101
426,4,1:43.0,L. Williams misses 2-pt jump shot from 7 ft,,96,101
427,4,1:42.0,,Defensive rebound by A. Aminu,96,101
428,4,1:27.0,,D. Lillard misses 2-pt layup from 3 ft,96,101
429,4,1:26.0,,Offensive rebound by M. Plumlee,96,101
430,4,1:26.0,,M. Plumlee misses 2-pt layup from 1 ft,96,101
431,4,1:25.0,Defensive rebound by I. Zubac,,96,101
432,4,1:18.0,L. Williams misses 3-pt jump shot from 25 ft,,96,101
433,4,1:17.0,,Defensive rebound by M. Plumlee,96,101
434,4,1:01.0,,Personal foul by L. Williams,96,101
435,4,0:49.0,,D. Lillard makes 2-pt jump shot from 12 ft,96,103
436,4,0:41.0,J. Clarkson makes 2-pt layup from 2 ft,,98,103
437,4,0:27.0,,M. Plumlee makes 2-pt dunk at rim (assist by A. Aminu),98,105
438,4,0:14.0,L. Deng misses 2-pt jump shot from 20 ft,,98,105
439,4,0:13.0,,Defensive rebound by M. Plumlee,98,105
