,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CLEVELAND_ACTION,MILWAUKEE_SCORE,CLEVELAND_SCORE
381,4,4:08.0,T. Maker makes 2-pt dunk at rim (assist by M. Brogdon),,95,109
382,4,3:41.0,,I. Shumpert makes 3-pt jump shot from 27 ft (assist by L. James),95,112
383,4,3:41.0,,Violation by Team (jump ball),95,112
384,4,3:33.0,Offensive foul by M. Teletović (drawn by R. Jefferson),,95,112
385,4,3:33.0,Turnover by M. Teletović (offensive foul),,95,112
386,4,3:33.0,,J. McRae enters the game for L. James,95,112
387,4,3:19.0,,C. Frye misses 3-pt jump shot from 25 ft,95,112
388,4,3:19.0,Defensive rebound by Team,,95,112
389,4,3:19.0,,Loose ball foul by R. Jefferson (drawn by T. Maker),95,112
390,4,3:19.0,,Technical foul by R. Jefferson,95,112
391,4,3:19.0,,Technical foul by R. Jefferson,95,112
392,4,3:19.0,M. Brogdon makes technical free throw,,96,112
393,4,3:19.0,M. Brogdon misses technical free throw,,96,112
394,4,3:19.0,Offensive rebound by Team,,96,112
395,4,3:19.0,T. Maker makes free throw 1 of 2,,97,112
396,4,3:19.0,,J. Jones enters the game for R. Jefferson,96,112
397,4,3:19.0,T. Maker misses free throw 2 of 2,,97,112
398,4,3:18.0,,Defensive rebound by I. Shumpert,97,112
399,4,3:15.0,,Personal foul by M. Teletović (drawn by I. Shumpert),97,112
400,4,2:50.0,,C. Frye misses 2-pt jump shot from 20 ft,97,112
401,4,2:48.0,Defensive rebound by M. Teletović,,97,112
402,4,2:34.0,Turnover by R. Vaughn (lost ball; steal by K. Irving),,97,112
403,4,2:32.0,,Cleveland full timeout,97,112
404,4,2:32.0,,M. Dunleavy enters the game for K. Irving,97,112
405,4,2:32.0,,D. Liggins enters the game for C. Frye,97,112
406,4,2:32.0,S. Novak enters the game for M. Teletović,,97,112
407,4,2:09.0,,D. Liggins misses 2-pt layup from 1 ft (block by T. Maker),97,112
408,4,2:08.0,Defensive rebound by T. Maker,,97,112
409,4,1:45.0,M. Plumlee misses 2-pt hook shot from 6 ft,,97,112
410,4,1:44.0,,Defensive rebound by D. Liggins,97,112
411,4,1:39.0,,Shooting foul by S. Novak (drawn by J. McRae),97,112
412,4,1:39.0,,J. McRae makes free throw 1 of 2,97,113
413,4,1:39.0,,J. McRae misses free throw 2 of 2,97,113
414,4,1:39.0,Defensive rebound by S. Novak,,97,113
415,4,1:39.0,,K. Felder enters the game for I. Shumpert,97,113
416,4,1:28.0,R. Vaughn makes 2-pt dunk at rim (assist by M. Brogdon),,99,113
417,4,1:07.0,,Turnover by J. McRae (bad pass),99,113
418,4,0:55.0,Shooting foul by J. Jones (drawn by M. Plumlee),,99,113
419,4,0:55.0,M. Plumlee makes free throw 1 of 2,,100,113
420,4,0:55.0,M. Plumlee misses free throw 2 of 2,,100,113
421,4,0:54.0,,Defensive rebound by J. Jones,100,113
422,4,0:36.0,,K. Felder misses 2-pt layup from 2 ft (block by T. Maker),100,113
423,4,0:36.0,,Offensive rebound by Team,100,113
424,4,0:33.0,,M. Dunleavy misses 2-pt layup from 1 ft,100,113
425,4,0:33.0,Defensive rebound by R. Vaughn,,100,113
426,4,0:28.0,M. Plumlee makes 2-pt layup from 1 ft (assist by R. Vaughn),,102,113
427,4,0:08.0,,K. Felder misses 2-pt jump shot from 15 ft,102,113
428,4,0:06.0,Defensive rebound by T. Maker,,102,113
