,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PHOENIX_ACTION,SACRAMENTO_SCORE,PHOENIX_SCORE
382,4,7:05.0,,Turnover by M. Chriss (bad pass; steal by T. Evans),87,83
383,4,6:59.0,T. Evans misses 2-pt layup from 1 ft (block by M. Chriss),,87,83
384,4,6:59.0,,Defensive rebound by T. Warren,87,83
385,4,6:59.0,,Personal foul by L. Galloway,87,83
386,4,6:59.0,W. Cauley-Stein enters the game for G. Papagiannis,,87,83
387,4,6:53.0,,A. Williams misses 2-pt layup from 2 ft (block by W. Cauley-Stein),87,83
388,4,6:53.0,,Offensive rebound by Team,87,83
389,4,6:46.0,,T. Warren makes 2-pt jump shot from 5 ft (assist by M. Chriss),87,85
390,4,6:21.0,S. Labissière makes 3-pt jump shot from 25 ft (assist by G. Temple),,90,85
391,4,6:07.0,,M. Chriss makes 3-pt jump shot from 25 ft (assist by D. Booker),90,88
392,4,5:49.0,Shooting foul by A. Williams (drawn by W. Cauley-Stein),,90,88
393,4,5:49.0,Official timeout,,90,88
394,4,5:49.0,W. Cauley-Stein makes free throw 1 of 2,,91,88
395,4,5:49.0,A. Afflalo enters the game for T. Evans,,90,88
396,4,5:49.0,W. Cauley-Stein misses free throw 2 of 2,,91,88
397,4,5:48.0,,Defensive rebound by M. Chriss,91,88
398,4,5:27.0,,D. Booker misses 2-pt jump shot from 18 ft,91,88
399,4,5:26.0,,Offensive rebound by Team,91,88
400,4,5:26.0,,Personal foul by G. Temple (drawn by M. Chriss),91,88
401,4,5:26.0,,M. Chriss makes free throw 1 of 2,91,89
402,4,5:26.0,,M. Chriss misses free throw 2 of 2,91,89
403,4,5:25.0,Defensive rebound by S. Labissière,,91,89
404,4,5:09.0,Turnover by S. Labissière (bad pass; steal by T. Ulis),,91,89
405,4,5:03.0,,D. Booker misses 2-pt jump shot from 22 ft,91,89
406,4,4:58.0,Defensive rebound by S. Labissière,,91,89
407,4,4:44.0,L. Galloway makes 2-pt jump shot from 22 ft,,93,89
408,4,4:31.0,,Offensive foul by A. Williams (drawn by L. Galloway),93,89
409,4,4:31.0,,Turnover by A. Williams (offensive foul),93,89
410,4,4:10.0,G. Temple misses 2-pt layup from 2 ft (block by M. Chriss),,93,89
411,4,4:09.0,,Defensive rebound by A. Williams,93,89
412,4,4:06.0,,D. Booker misses 2-pt layup from 1 ft (block by W. Cauley-Stein),93,89
413,4,4:03.0,,Offensive rebound by T. Warren,93,89
414,4,4:03.0,,T. Warren makes 2-pt layup from 2 ft,93,91
415,4,3:47.0,W. Cauley-Stein misses 2-pt jump shot from 4 ft,,93,91
416,4,3:47.0,Offensive rebound by W. Cauley-Stein,,93,91
417,4,3:46.0,Personal foul by M. Chriss (drawn by W. Cauley-Stein),,93,91
418,4,3:46.0,W. Cauley-Stein misses free throw 1 of 2,,93,91
419,4,3:46.0,Offensive rebound by Team,,93,91
420,4,3:46.0,W. Cauley-Stein misses free throw 2 of 2,,93,91
421,4,3:46.0,T. Lawson enters the game for L. Galloway,,93,91
422,4,3:45.0,,Defensive rebound by A. Williams,93,91
423,4,3:33.0,,T. Ulis makes 2-pt jump shot from 16 ft,93,93
424,4,3:13.0,W. Cauley-Stein misses 2-pt jump shot from 11 ft,,93,93
425,4,3:12.0,Offensive rebound by W. Cauley-Stein,,93,93
426,4,3:08.0,W. Cauley-Stein makes 2-pt layup from 3 ft,,95,93
427,4,3:03.0,,M. Chriss misses 3-pt jump shot from 26 ft,95,93
428,4,3:03.0,Defensive rebound by A. Afflalo,,95,93
429,4,2:43.0,S. Labissière makes 2-pt layup from 2 ft (assist by W. Cauley-Stein),,97,93
430,4,2:23.0,,M. Chriss makes 2-pt dunk at rim (assist by T. Ulis),97,95
431,4,2:06.0,Sacramento full timeout,,97,95
432,4,2:01.0,Shooting foul by A. Williams (drawn by S. Labissière),,97,95
433,4,2:01.0,S. Labissière makes free throw 1 of 2,,98,95
434,4,2:01.0,S. Labissière makes free throw 2 of 2,,99,95
435,4,1:47.0,,Personal foul by A. Afflalo (drawn by A. Williams),99,95
436,4,1:47.0,,A. Williams misses free throw 1 of 2,99,95
437,4,1:47.0,,Offensive rebound by Team,99,95
438,4,1:47.0,,A. Williams makes free throw 2 of 2,99,96
439,4,1:30.0,G. Temple misses 3-pt jump shot from 26 ft,,99,96
440,4,1:29.0,,Defensive rebound by M. Chriss,99,96
441,4,1:19.0,,T. Ulis misses 2-pt jump shot from 12 ft,99,96
442,4,1:16.0,,Offensive rebound by A. Williams,99,96
443,4,1:16.0,,A. Williams misses 2-pt layup from 1 ft,99,96
444,4,1:16.0,,Offensive rebound by Team,99,96
445,4,1:07.0,,T. Warren misses 2-pt jump shot from 13 ft,99,96
446,4,1:07.0,Defensive rebound by S. Labissière,,99,96
447,4,0:50.0,W. Cauley-Stein makes 2-pt layup from 1 ft,,101,96
448,4,0:50.0,,Phoenix full timeout,101,96
449,4,0:45.0,,D. Booker misses 2-pt jump shot from 14 ft (block by G. Temple),101,96
450,4,0:44.0,Defensive rebound by G. Temple,,101,96
451,4,0:43.0,Personal take foul by A. Williams (drawn by G. Temple),,101,96
452,4,0:43.0,G. Temple makes free throw 1 of 2,,102,96
453,4,0:43.0,G. Temple makes free throw 2 of 2,,103,96
454,4,0:35.0,,D. Booker misses 3-pt jump shot from 26 ft,103,96
455,4,0:35.0,,Offensive rebound by Team,103,96
456,4,0:34.0,,Phoenix full timeout,103,96
457,4,0:32.0,,Turnover by M. Chriss (bad pass),103,96
458,4,0:31.0,Personal take foul by D. Booker (drawn by T. Lawson),,103,96
459,4,0:31.0,T. Lawson makes free throw 1 of 2,,104,96
460,4,0:31.0,T. Lawson misses free throw 2 of 2,,104,96
461,4,0:31.0,,Defensive rebound by M. Chriss,104,96
462,4,0:22.0,,T. Warren makes 2-pt jump shot from 17 ft (assist by T. Ulis),104,98
463,4,0:19.0,Personal take foul by T. Ulis (drawn by A. Afflalo),,104,98
464,4,0:19.0,A. Afflalo makes free throw 1 of 2,,105,98
465,4,0:19.0,A. Afflalo makes free throw 2 of 2,,106,98
466,4,0:11.0,,M. Chriss makes 3-pt jump shot from 26 ft (assist by T. Ulis),106,101
467,4,0:10.0,Personal take foul by M. Chriss (drawn by S. Labissière),,106,101
468,4,0:10.0,S. Labissière misses free throw 1 of 2,,106,101
469,4,0:10.0,Offensive rebound by Team,,106,101
470,4,0:10.0,S. Labissière makes free throw 2 of 2,,107,101
471,4,0:05.0,,T. Ulis misses 3-pt jump shot from 30 ft,107,101
472,4,0:04.0,Defensive rebound by W. Cauley-Stein,,107,101
