,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DALLAS_ACTION,LA CLIPPERS_SCORE,DALLAS_SCORE
383,4,6:14.0,,Defensive rebound by J. Anderson,107,79
384,4,6:06.0,,Shooting foul by M. Speights (drawn by J. Anderson),107,79
385,4,6:06.0,,J. Anderson makes free throw 1 of 2,107,80
386,4,6:06.0,,J. Anderson makes free throw 2 of 2,107,81
387,4,5:52.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by R. Felton),,110,81
388,4,5:34.0,,J. Gibson makes 2-pt layup from 1 ft (assist by D. Powell),110,83
389,4,5:13.0,M. Speights makes 2-pt jump shot from 4 ft (assist by J. Crawford),,112,83
390,4,4:56.0,,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by J. Gibson),112,86
391,4,4:31.0,J. Crawford misses 3-pt jump shot from 25 ft,,112,86
392,4,4:31.0,,Defensive rebound by J. Anderson,112,86
393,4,4:20.0,,D. Powell makes 2-pt jump shot from 12 ft (assist by D. Finney-Smith),112,88
394,4,3:59.0,A. Rivers makes 3-pt jump shot from 25 ft (assist by B. Bass),,115,88
395,4,3:41.0,,D. Powell misses 2-pt hook shot from 6 ft,115,88
396,4,3:39.0,Defensive rebound by M. Speights,,115,88
397,4,3:30.0,B. Bass misses 2-pt jump shot from 8 ft,,115,88
398,4,3:29.0,Offensive rebound by R. Felton,,115,88
399,4,3:26.0,Shooting foul by J. Anderson (drawn by J. Crawford),,115,88
400,4,3:26.0,J. Crawford makes free throw 1 of 2,,116,88
401,4,3:26.0,,A. Hammons enters the game for D. Powell,116,88
402,4,3:26.0,J. Crawford makes free throw 2 of 2,,117,88
403,4,3:09.0,,N. Brussino misses 3-pt jump shot from 24 ft,117,88
404,4,3:08.0,,Offensive rebound by A. Hammons,117,88
405,4,2:58.0,,J. Anderson makes 2-pt layup from 2 ft (assist by N. Brussino),117,90
406,4,2:43.0,B. Bass makes 2-pt layup from 1 ft,,119,90
407,4,2:29.0,,J. Anderson misses 2-pt dunk at rim,119,90
408,4,2:27.0,,Offensive rebound by D. Finney-Smith,119,90
409,4,2:20.0,,J. Anderson makes 2-pt jump shot from 6 ft,119,92
410,4,2:20.0,,Shooting foul by M. Speights (drawn by J. Anderson),119,92
411,4,2:20.0,Official timeout,,119,92
412,4,2:20.0,,J. Anderson makes free throw 1 of 1,119,93
413,4,2:07.0,Personal block foul by D. Finney-Smith (drawn by M. Speights),,119,93
414,4,2:07.0,M. Speights misses free throw 1 of 2,,119,93
415,4,2:07.0,Offensive rebound by Team,,119,93
416,4,2:07.0,M. Speights makes free throw 2 of 2,,120,93
417,4,1:58.0,,D. Finney-Smith makes 2-pt layup from 1 ft (assist by N. Brussino),120,95
418,4,1:44.0,B. Bass makes 2-pt jump shot from 15 ft,,122,95
419,4,1:36.0,,A. Hammons misses 2-pt layup from 2 ft,122,95
420,4,1:35.0,,Offensive rebound by A. Hammons,122,95
421,4,1:32.0,,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by A. Hammons),122,98
422,4,1:17.0,B. Bass misses 2-pt jump shot from 16 ft,,122,98
423,4,1:16.0,,Defensive rebound by J. Anderson,122,98
424,4,1:07.0,,J. Anderson misses 2-pt jump shot from 18 ft,122,98
425,4,1:06.0,Defensive rebound by M. Speights,,122,98
426,4,1:03.0,Personal block foul by J. Anderson (drawn by A. Rivers),,122,98
427,4,1:03.0,A. Rivers makes free throw 1 of 2,,123,98
428,4,1:03.0,A. Rivers makes free throw 2 of 2,,124,98
429,4,0:53.0,,J. Anderson makes 3-pt jump shot from 23 ft (assist by D. Finney-Smith),124,101
430,4,0:36.0,B. Bass misses 2-pt layup from 2 ft (block by N. Brussino),,124,101
431,4,0:35.0,,Defensive rebound by N. Brussino,124,101
432,4,0:30.0,,J. Gibson makes 3-pt jump shot from 25 ft (assist by N. Brussino),124,104
433,4,0:06.0,Turnover by Team (shot clock),,124,104
