,QUARTER,TIME_REMAINING,TORONTO_ACTION,DETROIT_ACTION,TORONTO_SCORE,DETROIT_SCORE
384,4,4:14.0,Defensive rebound by N. Powell,,75,74
385,4,4:08.0,Turnover by D. DeRozan (traveling),,75,74
386,4,3:50.0,,Turnover by T. Harris (lost ball),75,74
387,4,3:30.0,D. DeRozan misses 3-pt jump shot from 25 ft,,75,74
388,4,3:29.0,Offensive rebound by S. Ibaka,,75,74
389,4,3:29.0,Shooting foul by A. Drummond (drawn by S. Ibaka),,75,74
390,4,3:29.0,S. Ibaka makes free throw 1 of 2,,76,74
391,4,3:29.0,,J. Leuer enters the game for T. Harris,76,74
392,4,3:29.0,S. Ibaka makes free throw 2 of 2,,77,74
393,4,3:21.0,,Personal foul by N. Powell (drawn by K. Caldwell-Pope),77,74
394,4,3:09.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,77,74
395,4,3:08.0,Defensive rebound by D. DeRozan,,77,74
396,4,2:57.0,N. Powell makes 2-pt layup from 1 ft (assist by D. DeRozan),,79,74
397,4,2:46.0,,Offensive foul by A. Drummond (drawn by N. Powell),79,74
398,4,2:46.0,,Turnover by A. Drummond (offensive foul),79,74
399,4,2:46.0,Toronto full timeout,,79,74
400,4,2:31.0,S. Ibaka makes 2-pt jump shot from 15 ft (assist by D. DeRozan),,81,74
401,4,2:14.0,,I. Smith misses 2-pt jump shot from 13 ft,81,74
402,4,2:13.0,Defensive rebound by D. DeRozan,,81,74
403,4,1:56.0,Shooting foul by A. Drummond (drawn by D. DeRozan),,81,74
404,4,1:56.0,D. DeRozan makes free throw 1 of 2,,82,74
405,4,1:56.0,,R. Jackson enters the game for I. Smith,82,74
406,4,1:56.0,D. DeRozan makes free throw 2 of 2,,83,74
407,4,1:47.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,83,74
408,4,1:45.0,Defensive rebound by D. DeRozan,,83,74
409,4,1:38.0,Shooting foul by A. Drummond (drawn by D. DeRozan),,83,74
410,4,1:38.0,D. DeRozan makes free throw 1 of 2,,84,74
411,4,1:38.0,,T. Harris enters the game for A. Drummond,84,74
412,4,1:38.0,,A. Baynes enters the game for J. Leuer,85,74
413,4,1:38.0,D. DeRozan makes free throw 2 of 2,,85,74
414,4,1:38.0,,Detroit full timeout,85,74
415,4,1:31.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,85,74
416,4,1:30.0,Defensive rebound by C. Joseph,,85,74
417,4,1:17.0,C. Joseph misses 3-pt jump shot from 23 ft,,85,74
418,4,1:17.0,,Defensive rebound by Team,85,74
419,4,1:17.0,Loose ball foul by P. Tucker (drawn by R. Jackson),,85,74
420,4,1:17.0,,R. Jackson makes free throw 1 of 2,85,75
421,4,1:17.0,,R. Jackson misses free throw 2 of 2,85,75
422,4,1:16.0,Defensive rebound by S. Ibaka,,85,75
423,4,0:58.0,Offensive foul by C. Joseph (drawn by A. Baynes),,85,75
424,4,0:58.0,Turnover by C. Joseph (offensive foul),,85,75
425,4,0:58.0,,J. Leuer enters the game for A. Baynes,85,75
426,4,0:44.0,,M. Morris misses 3-pt jump shot from 25 ft,85,75
427,4,0:43.0,Defensive rebound by C. Joseph,,85,75
428,4,0:24.0,Toronto full timeout,,85,75
429,4,0:20.0,Shooting foul by R. Jackson (drawn by D. DeRozan),,85,75
430,4,0:20.0,D. DeRozan makes free throw 1 of 2,,86,75
431,4,0:20.0,D. DeRozan makes free throw 2 of 2,,87,75
432,4,0:14.0,,R. Jackson misses 2-pt layup from 2 ft,87,75
433,4,0:13.0,Defensive rebound by P. Tucker,,87,75
