,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA CLIPPERS_ACTION,GOLDEN STATE_SCORE,LA CLIPPERS_SCORE
390,4,8:48.0,K. Thompson makes 2-pt jump shot from 20 ft (assist by K. Durant),,100,77
391,4,8:32.0,,A. Rivers makes 3-pt jump shot from 26 ft (assist by J. Crawford),100,80
392,4,8:11.0,A. Iguodala makes 2-pt layup from 3 ft (assist by D. West),,102,80
393,4,7:55.0,,J. Crawford misses 2-pt layup from 2 ft,102,80
394,4,7:54.0,,Offensive rebound by J. Crawford,102,80
395,4,7:44.0,,J. Crawford makes 2-pt layup from 3 ft,102,82
396,4,7:44.0,,Shooting foul by D. West (drawn by J. Crawford),102,82
397,4,7:44.0,Official timeout,,102,82
398,4,7:44.0,,C. Paul enters the game for A. Rivers,102,82
399,4,7:44.0,P. McCaw enters the game for A. Iguodala,,102,82
400,4,7:44.0,,J. Crawford makes free throw 1 of 1,102,83
401,4,7:26.0,Turnover by S. Livingston (lost ball),,102,83
402,4,7:26.0,,B. Griffin enters the game for J. Crawford,102,83
403,4,7:17.0,,B. Griffin makes 2-pt jump shot from 18 ft (assist by C. Paul),102,85
404,4,7:02.0,Personal foul by A. Anderson (drawn by K. Thompson),,102,85
405,4,7:02.0,D. Green enters the game for K. Durant,,102,85
406,4,7:02.0,Z. Pachulia enters the game for D. West,,102,85
407,4,6:59.0,Offensive foul by Z. Pachulia (drawn by A. Anderson),,102,85
408,4,6:59.0,Turnover by Z. Pachulia (offensive foul),,102,85
409,4,6:59.0,,J. Crawford enters the game for L. Mbah a Moute,102,85
410,4,6:44.0,,B. Griffin misses 2-pt hook shot from 9 ft,102,85
411,4,6:44.0,Offensive rebound by Z. Pachulia,,102,85
412,4,6:28.0,S. Livingston makes 2-pt jump shot from 15 ft,,104,85
413,4,6:13.0,,B. Griffin misses 2-pt layup from 1 ft (block by Z. Pachulia),104,85
414,4,6:10.0,,Offensive rebound by B. Griffin,104,85
415,4,6:05.0,,A. Anderson misses 3-pt jump shot from 27 ft,104,85
416,4,6:03.0,Defensive rebound by Team,,104,85
417,4,6:03.0,,Loose ball foul by B. Griffin (drawn by Z. Pachulia),104,85
418,4,6:03.0,,Technical foul by B. Griffin,104,85
419,4,6:03.0,K. Thompson makes technical free throw,,105,85
420,4,5:56.0,Personal foul by D. Jordan (drawn by S. Livingston),,105,85
421,4,5:56.0,,LA Clippers full timeout,105,85
422,4,5:56.0,S. Livingston misses free throw 1 of 2,,105,85
423,4,5:56.0,Offensive rebound by Team,,105,85
424,4,5:56.0,S. Livingston makes free throw 2 of 2,,106,85
425,4,5:38.0,,D. Jordan makes 2-pt dunk at rim (assist by A. Anderson),106,87
426,4,5:19.0,D. Green misses 3-pt jump shot from 27 ft,,106,87
427,4,5:18.0,,Defensive rebound by D. Jordan,106,87
428,4,5:17.0,,Personal foul by D. Green (drawn by B. Griffin),106,87
429,4,5:08.0,,C. Paul makes 2-pt jump shot from 17 ft,106,89
430,4,4:47.0,Personal foul by B. Griffin (drawn by K. Thompson),,106,89
431,4,4:47.0,K. Thompson makes free throw 1 of 2,,107,89
432,4,4:47.0,S. Curry enters the game for S. Livingston,,107,89
433,4,4:47.0,K. Thompson makes free throw 2 of 2,,108,89
434,4,4:27.0,,C. Paul makes 2-pt jump shot from 16 ft,108,91
435,4,4:11.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by Z. Pachulia),,111,91
436,4,3:55.0,,Personal foul by S. Curry (drawn by C. Paul),111,91
437,4,3:55.0,,W. Johnson enters the game for B. Griffin,111,91
438,4,3:55.0,,M. Speights enters the game for D. Jordan,111,91
439,4,3:55.0,,A. Rivers enters the game for C. Paul,111,91
440,4,3:47.0,,W. Johnson makes 3-pt jump shot from 26 ft (assist by J. Crawford),111,94
441,4,3:28.0,K. Thompson makes 2-pt jump shot from 7 ft (assist by S. Curry),,113,94
442,4,3:12.0,,A. Anderson misses 3-pt jump shot from 25 ft,113,94
443,4,3:11.0,,Offensive rebound by M. Speights,113,94
444,4,3:10.0,,M. Speights makes 2-pt layup from 2 ft,113,96
445,4,2:56.0,S. Curry misses 3-pt jump shot from 26 ft,,113,96
446,4,2:54.0,Offensive rebound by Team,,113,96
447,4,2:54.0,Golden State full timeout,,113,96
448,4,2:54.0,K. Looney enters the game for D. Green,,113,96
449,4,2:54.0,I. Clark enters the game for Z. Pachulia,,113,96
450,4,2:54.0,J. McAdoo enters the game for K. Thompson,,113,96
451,4,2:54.0,S. Livingston enters the game for S. Curry,,113,96
452,4,2:44.0,Personal foul by A. Rivers (drawn by J. McAdoo),,113,96
453,4,2:44.0,J. McAdoo misses free throw 1 of 2,,113,96
454,4,2:44.0,Offensive rebound by Team,,113,96
455,4,2:44.0,J. McAdoo misses free throw 2 of 2,,113,96
456,4,2:42.0,,Defensive rebound by M. Speights,113,96
457,4,2:29.0,,Personal foul by K. Looney (drawn by A. Rivers),113,96
458,4,2:17.0,,W. Johnson misses 2-pt jump shot from 16 ft,113,96
459,4,2:15.0,Defensive rebound by J. McAdoo,,113,96
460,4,2:03.0,P. McCaw misses 3-pt jump shot from 25 ft,,113,96
461,4,2:01.0,Offensive rebound by K. Looney,,113,96
462,4,1:59.0,,Offensive charge foul by J. McAdoo (drawn by M. Speights),113,96
463,4,1:59.0,Turnover by J. McAdoo (offensive foul),,113,96
464,4,1:42.0,,A. Rivers misses 2-pt jump shot from 8 ft (block by K. Looney),113,96
465,4,1:39.0,Defensive rebound by I. Clark,,113,96
466,4,1:35.0,P. McCaw misses 3-pt jump shot from 28 ft,,113,96
467,4,1:32.0,Offensive rebound by K. Looney,,113,96
468,4,1:25.0,I. Clark misses 2-pt jump shot from 10 ft,,113,96
469,4,1:23.0,,Defensive rebound by M. Speights,113,96
470,4,1:10.0,,J. Crawford misses 2-pt jump shot from 9 ft,113,96
471,4,1:07.0,Defensive rebound by I. Clark,,113,96
472,4,0:57.0,I. Clark makes 2-pt jump shot from 17 ft,,115,96
473,4,0:43.0,,M. Speights misses 3-pt jump shot from 27 ft,115,96
474,4,0:42.0,Defensive rebound by J. McAdoo,,115,96
475,4,0:25.0,J. McAdoo misses 2-pt jump shot from 11 ft,,115,96
476,4,0:25.0,,Defensive rebound by Team,115,96
477,4,0:25.0,Loose ball foul by K. Looney (drawn by M. Speights),,115,96
478,4,0:25.0,,M. Speights makes free throw 1 of 2,115,97
479,4,0:25.0,,M. Speights makes free throw 2 of 2,115,98
480,4,0:07.0,I. Clark misses 3-pt jump shot from 25 ft,,115,98
481,4,0:05.0,,Defensive rebound by M. Speights,115,98
