,QUARTER,TIME_REMAINING,TORONTO_ACTION,HOUSTON_ACTION,TORONTO_SCORE,HOUSTON_SCORE
377,4,5:13.0,J. Valančiūnas makes 2-pt layup from 2 ft,,100,88
378,4,5:04.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by J. Harden),100,91
379,4,4:55.0,Offensive foul by J. Valančiūnas (drawn by P. Beverley),,100,91
380,4,4:55.0,Turnover by J. Valančiūnas (offensive foul),,100,91
381,4,4:45.0,,E. Gordon misses 3-pt jump shot from 26 ft (block by D. Carroll),100,91
382,4,4:44.0,,Offensive rebound by P. Beverley,100,91
383,4,4:40.0,,E. Gordon misses 3-pt jump shot from 25 ft,100,91
384,4,4:39.0,Defensive rebound by J. Valančiūnas,,100,91
385,4,4:37.0,Personal foul by P. Beverley (drawn by J. Valančiūnas),,100,91
386,4,4:18.0,K. Lowry makes 2-pt jump shot from 18 ft,,102,91
387,4,4:07.0,,J. Harden makes 2-pt layup from 1 ft,102,93
388,4,3:45.0,J. Valančiūnas misses 2-pt jump shot from 8 ft,,102,93
389,4,3:44.0,Offensive rebound by J. Valančiūnas,,102,93
390,4,3:41.0,J. Valančiūnas makes 2-pt layup from 3 ft,,104,93
391,4,3:18.0,,T. Ariza misses 3-pt jump shot from 23 ft,104,93
392,4,3:17.0,,Offensive rebound by P. Beverley,104,93
393,4,3:06.0,,J. Harden misses 2-pt jump shot from 6 ft (block by D. Carroll),104,93
394,4,3:04.0,,Offensive rebound by T. Ariza,104,93
395,4,3:02.0,,T. Ariza misses 3-pt jump shot from 26 ft,104,93
396,4,3:02.0,,Offensive rebound by Team,104,93
397,4,3:02.0,Loose ball foul by P. Patterson (drawn by J. Harden),,104,93
398,4,3:02.0,,C. Capela enters the game for M. Harrell,104,93
399,4,3:02.0,,R. Anderson enters the game for E. Gordon,104,93
400,4,2:56.0,,R. Anderson makes 3-pt jump shot from 27 ft (assist by J. Harden),104,96
401,4,2:30.0,D. Carroll makes 2-pt jump shot from 12 ft (assist by P. Patterson),,106,96
402,4,2:18.0,,J. Harden makes 3-pt jump shot from 26 ft,106,99
403,4,1:56.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by K. Lowry),,109,99
404,4,1:49.0,,R. Anderson misses 3-pt jump shot from 26 ft,109,99
405,4,1:47.0,,Offensive rebound by P. Beverley,109,99
406,4,1:36.0,,Turnover by J. Harden (bad pass; steal by P. Patterson),109,99
407,4,1:31.0,D. Carroll makes 2-pt dunk at rim (assist by K. Lowry),,111,99
408,4,1:30.0,,Houston full timeout,111,99
409,4,1:08.0,,Turnover by P. Beverley (traveling),111,99
410,4,1:01.0,Personal foul by P. Beverley (drawn by K. Lowry),,111,99
411,4,1:01.0,,S. Dekker enters the game for J. Harden,111,99
412,4,0:46.0,K. Lowry misses 3-pt jump shot from 30 ft,,111,99
413,4,0:45.0,Offensive rebound by P. Patterson,,111,99
414,4,0:28.0,D. Carroll makes 2-pt jump shot from 13 ft (assist by D. DeRozan),,113,99
415,4,0:18.0,,T. Ariza makes 3-pt jump shot from 26 ft (assist by S. Dekker),113,102
416,4,0:00.0,Personal foul by P. Beverley (drawn by K. Lowry),,113,102
417,4,0:00.0,K. Lowry makes free throw 1 of 2,,114,102
418,4,0:00.0,K. Lowry makes free throw 2 of 2,,115,102
