,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PORTLAND_ACTION,CHARLOTTE_SCORE,PORTLAND_SCORE
380,4,6:25.0,S. Hawes enters the game for M. Williams,,83,102
381,4,6:25.0,B. Roberts enters the game for K. Walker,,83,102
382,4,6:25.0,C. Wood enters the game for M. Belinelli,,83,102
383,4,6:25.0,T. Graham enters the game for F. Kaminsky,,83,102
384,4,6:25.0,J. Lamb enters the game for R. Sessions,,83,102
385,4,6:05.0,S. Hawes misses 3-pt jump shot from 25 ft,,83,102
386,4,6:03.0,Offensive rebound by T. Graham,,83,102
387,4,5:58.0,C. Wood misses 3-pt jump shot from 23 ft,,83,102
388,4,5:56.0,,Defensive rebound by M. Harkless,83,102
389,4,5:43.0,,M. Leonard misses 3-pt jump shot from 25 ft,83,102
390,4,5:42.0,Defensive rebound by C. Wood,,83,102
391,4,5:27.0,B. Roberts misses 2-pt jump shot from 13 ft,,83,102
392,4,5:26.0,,Defensive rebound by M. Leonard,83,102
393,4,5:09.0,,M. Leonard misses 3-pt jump shot from 25 ft,83,102
394,4,5:08.0,Defensive rebound by J. Lamb,,83,102
395,4,5:00.0,J. Lamb misses 3-pt jump shot from 26 ft,,83,102
396,4,4:59.0,,Defensive rebound by A. Crabbe,83,102
397,4,4:37.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by M. Leonard),83,105
398,4,4:22.0,J. Lamb misses 2-pt jump shot from 15 ft,,83,105
399,4,4:21.0,,Defensive rebound by D. Lillard,83,105
400,4,4:14.0,,Shooting block foul by B. Roberts (drawn by D. Lillard),83,105
401,4,4:14.0,,D. Lillard makes free throw 1 of 2,83,106
402,4,4:14.0,,P. Connaughton enters the game for A. Aminu,83,106
403,4,4:14.0,,N. Vonleh enters the game for A. Crabbe,83,106
404,4,4:14.0,,D. Lillard makes free throw 2 of 2,83,107
405,4,4:00.0,S. Hawes makes 2-pt jump shot from 15 ft,,85,107
406,4,3:44.0,,M. Harkless misses 2-pt layup from 2 ft (block by C. Wood),85,107
407,4,3:43.0,Defensive rebound by J. Lamb,,85,107
408,4,3:42.0,Personal foul by M. Harkless (drawn by J. Lamb),,85,107
409,4,3:42.0,,S. Napier enters the game for D. Lillard,85,107
410,4,3:26.0,T. Graham misses 2-pt layup from 2 ft,,85,107
411,4,3:26.0,,Defensive rebound by M. Harkless,85,107
412,4,3:08.0,,S. Napier misses 2-pt jump shot from 16 ft,85,107
413,4,3:08.0,Defensive rebound by C. Wood,,85,107
414,4,3:01.0,Personal foul by S. Napier (drawn by B. Roberts),,85,107
415,4,3:01.0,B. Roberts makes free throw 1 of 2,,86,107
416,4,3:01.0,B. Roberts makes free throw 2 of 2,,87,107
417,4,2:40.0,,M. Leonard misses 3-pt jump shot from 25 ft,87,107
418,4,2:39.0,Defensive rebound by B. Roberts,,87,107
419,4,2:31.0,J. Lamb misses 2-pt jump shot from 13 ft,,87,107
420,4,2:30.0,,Defensive rebound by M. Leonard,87,107
421,4,2:15.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by M. Harkless),87,110
422,4,1:57.0,S. Hawes makes 2-pt layup from 2 ft (assist by C. Wood),,89,110
423,4,1:32.0,,M. Harkless misses 3-pt jump shot from 27 ft,89,110
424,4,1:32.0,Defensive rebound by C. Wood,,89,110
425,4,1:18.0,J. Lamb makes 3-pt jump shot from 24 ft (assist by B. Roberts),,92,110
426,4,1:03.0,,P. Connaughton makes 2-pt layup from 2 ft (assist by M. Leonard),92,112
427,4,0:49.0,B. Roberts makes 3-pt jump shot from 24 ft,,95,112
428,4,0:33.0,,P. Connaughton makes 3-pt jump shot from 23 ft (assist by M. Leonard),95,115
429,4,0:12.0,B. Roberts makes 3-pt jump shot from 23 ft (assist by S. Hawes),,98,115
