,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,OKLAHOMA CITY_ACTION,GOLDEN STATE_SCORE,OKLAHOMA CITY_SCORE
390,4,9:49.0,,J. Lauvergne makes 2-pt dunk at rim (assist by D. Sabonis),108,93
391,4,9:37.0,Shooting foul by C. Payne (drawn by J. McAdoo),,108,93
392,4,9:37.0,J. McAdoo misses free throw 1 of 2,,108,93
393,4,9:37.0,Offensive rebound by Team,,108,93
394,4,9:37.0,J. McAdoo misses free throw 2 of 2,,108,93
395,4,9:37.0,,V. Oladipo enters the game for J. Grant,108,93
396,4,9:36.0,,Defensive rebound by D. Sabonis,108,93
397,4,9:25.0,,Turnover by V. Oladipo (lost ball; steal by J. McAdoo),108,93
398,4,9:11.0,K. Thompson misses 3-pt jump shot from 25 ft,,108,93
399,4,9:11.0,,Defensive rebound by J. Lauvergne,108,93
400,4,8:59.0,,Turnover by J. Lauvergne (bad pass; steal by K. Thompson),108,93
401,4,8:50.0,Turnover by D. Green (lost ball; steal by D. Sabonis),,108,93
402,4,8:43.0,,A. Morrow makes 3-pt jump shot from 25 ft (assist by V. Oladipo),108,96
403,4,8:35.0,Golden State full timeout,,108,96
404,4,8:35.0,,R. Westbrook enters the game for A. Morrow,108,96
405,4,8:35.0,,A. Roberson enters the game for C. Payne,108,96
406,4,8:35.0,K. Durant enters the game for D. Green,,108,96
407,4,8:29.0,Personal foul by V. Oladipo (drawn by K. Thompson),,108,96
408,4,8:15.0,A. Iguodala misses 3-pt jump shot from 24 ft,,108,96
409,4,8:14.0,,Defensive rebound by R. Westbrook,108,96
410,4,8:05.0,,R. Westbrook misses 3-pt jump shot from 25 ft,108,96
411,4,8:04.0,Defensive rebound by S. Livingston,,108,96
412,4,7:46.0,K. Thompson makes 2-pt jump shot from 18 ft,,110,96
413,4,7:21.0,,D. Sabonis misses 2-pt jump shot from 6 ft (block by J. McAdoo),110,96
414,4,7:20.0,Defensive rebound by K. Durant,,110,96
415,4,7:18.0,,A. Morrow enters the game for D. Sabonis,110,96
416,4,7:18.0,,S. Adams enters the game for J. Lauvergne,110,96
417,4,7:17.0,Turnover by K. Durant (lost ball; steal by R. Westbrook),,110,96
418,4,7:03.0,D. Green enters the game for J. McAdoo,,110,96
419,4,6:53.0,,V. Oladipo misses 2-pt jump shot from 7 ft,110,96
420,4,6:52.0,,Offensive rebound by A. Roberson,110,96
421,4,6:52.0,,A. Roberson makes 2-pt layup from 2 ft,110,98
422,4,6:36.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),,113,98
423,4,6:26.0,Offensive charge foul by R. Westbrook (drawn by D. Green),,113,98
424,4,6:26.0,,Turnover by R. Westbrook (offensive foul),113,98
425,4,6:26.0,S. Curry enters the game for A. Iguodala,,113,98
426,4,6:13.0,Turnover by D. Green (bad pass),,113,98
427,4,6:06.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),113,100
428,4,5:46.0,K. Durant makes 2-pt dunk at rim (assist by D. Green),,115,100
429,4,5:38.0,,Turnover by R. Westbrook (lost ball),115,100
430,4,5:38.0,Official timeout,,115,100
431,4,5:27.0,S. Curry misses 2-pt jump shot from 3 ft (block by S. Adams),,115,100
432,4,5:26.0,,Defensive rebound by A. Roberson,115,100
433,4,5:23.0,,Personal foul by K. Durant (drawn by R. Westbrook),115,100
434,4,5:23.0,,R. Westbrook makes free throw 1 of 2,115,101
435,4,5:23.0,A. Iguodala enters the game for K. Durant,,115,101
436,4,5:23.0,,R. Westbrook makes free throw 2 of 2,115,102
437,4,5:09.0,Shooting foul by R. Westbrook (drawn by K. Thompson),,115,102
438,4,5:09.0,K. Thompson makes free throw 1 of 3,,116,102
439,4,5:09.0,K. Thompson makes free throw 2 of 3,,117,102
440,4,5:09.0,K. Thompson makes free throw 3 of 3,,118,102
441,4,4:58.0,,A. Morrow misses 2-pt jump shot from 4 ft,118,102
442,4,4:58.0,,Offensive rebound by A. Morrow,118,102
443,4,4:55.0,,A. Morrow misses 2-pt layup from 3 ft,118,102
444,4,4:55.0,Defensive rebound by D. Green,,118,102
445,4,4:44.0,D. Green misses 2-pt layup from 1 ft,,118,102
446,4,4:44.0,,Defensive rebound by V. Oladipo,118,102
447,4,4:38.0,,A. Roberson makes 2-pt dunk at rim (assist by V. Oladipo),118,104
448,4,4:16.0,K. Durant enters the game for S. Livingston,,118,104
449,4,4:13.0,K. Durant makes 2-pt jump shot from 18 ft (assist by S. Curry),,120,104
450,4,3:57.0,,Turnover by A. Roberson (bad pass; steal by S. Curry),120,104
451,4,3:40.0,K. Durant makes 3-pt jump shot from 28 ft (assist by D. Green),,123,104
452,4,3:39.0,,Oklahoma City full timeout,123,104
453,4,3:29.0,,A. Roberson misses 2-pt jump shot from 5 ft,123,104
454,4,3:28.0,Defensive rebound by D. Green,,123,104
455,4,3:24.0,K. Thompson makes 2-pt dunk at rim (assist by D. Green),,125,104
456,4,3:09.0,,R. Westbrook makes 3-pt jump shot from 24 ft,125,107
457,4,2:45.0,D. Green makes 2-pt layup from 2 ft (assist by K. Durant),,127,107
458,4,2:36.0,,Shooting foul by D. Green (drawn by R. Westbrook),127,107
459,4,2:36.0,,R. Westbrook misses free throw 1 of 2,127,107
460,4,2:36.0,,Offensive rebound by Team,127,107
461,4,2:36.0,,J. Grant enters the game for A. Roberson,127,107
462,4,2:36.0,,R. Westbrook makes free throw 2 of 2,127,108
463,4,2:19.0,S. Curry makes 3-pt jump shot from 24 ft,,130,108
464,4,2:02.0,,R. Westbrook misses 3-pt jump shot from 26 ft,130,108
465,4,2:01.0,Defensive rebound by S. Curry,,130,108
466,4,1:52.0,Golden State full timeout,,130,108
467,4,1:52.0,,C. Payne enters the game for S. Adams,130,108
468,4,1:52.0,,Á. Abrines enters the game for R. Westbrook,130,108
469,4,1:52.0,,D. Sabonis enters the game for A. Morrow,130,108
470,4,1:52.0,B. Weber enters the game for K. Durant,,130,108
471,4,1:52.0,D. Jones enters the game for D. Green,,130,108
472,4,1:52.0,K. Looney enters the game for K. Thompson,,130,108
473,4,1:52.0,P. McCaw enters the game for S. Curry,,130,108
474,4,1:52.0,I. Clark enters the game for A. Iguodala,,130,108
475,4,1:44.0,Turnover by I. Clark (bad pass; steal by Á. Abrines),,130,108
476,4,1:42.0,,Personal foul by B. Weber (drawn by Á. Abrines),130,108
477,4,1:42.0,,Á. Abrines makes free throw 1 of 2,130,109
478,4,1:42.0,,S. Christon enters the game for V. Oladipo,130,109
479,4,1:42.0,,Á. Abrines makes free throw 2 of 2,130,110
480,4,1:17.0,K. Looney misses 2-pt jump shot from 17 ft,,130,110
481,4,1:17.0,,Defensive rebound by C. Payne,130,110
482,4,1:10.0,,Shooting foul by D. Jones (drawn by J. Grant),130,110
483,4,1:10.0,,J. Grant makes free throw 1 of 2,130,111
484,4,1:10.0,,J. Grant makes free throw 2 of 2,130,112
485,4,0:48.0,D. Jones misses 2-pt layup from 1 ft (block by J. Grant),,130,112
486,4,0:48.0,Offensive rebound by D. Jones,,130,112
487,4,0:47.0,Shooting foul by J. Grant (drawn by D. Jones),,130,112
488,4,0:47.0,D. Jones misses free throw 1 of 2,,130,112
489,4,0:47.0,Offensive rebound by Team,,130,112
490,4,0:47.0,D. Jones misses free throw 2 of 2,,130,112
491,4,0:45.0,,Defensive rebound by J. Grant,130,112
492,4,0:34.0,,D. Sabonis makes 2-pt jump shot from 3 ft (assist by J. Grant),130,114
493,4,0:24.0,B. Weber misses 2-pt layup from 3 ft (block by D. Sabonis),,130,114
494,4,0:24.0,Offensive rebound by Team,,130,114
495,4,0:12.0,Turnover by I. Clark (traveling),,130,114
496,4,0:06.0,,J. Grant misses 2-pt jump shot from 20 ft,130,114
497,4,0:05.0,Defensive rebound by D. Jones,,130,114
