,QUARTER,TIME_REMAINING,BOSTON_ACTION,OKLAHOMA CITY_ACTION,BOSTON_SCORE,OKLAHOMA CITY_SCORE
383,4,4:27.0,,J. Lauvergne makes 2-pt layup from 2 ft,90,86
384,4,4:07.0,T. Rozier misses 2-pt jump shot from 10 ft,,90,86
385,4,4:04.0,Offensive rebound by A. Johnson,,90,86
386,4,4:00.0,Turnover by A. Johnson (lost ball; steal by J. Lauvergne),,90,86
387,4,3:57.0,,R. Westbrook misses 2-pt jump shot from 7 ft,90,86
388,4,3:56.0,,Offensive rebound by S. Adams,90,86
389,4,3:56.0,,S. Adams misses 2-pt dunk from 2 ft,90,86
390,4,3:55.0,,Offensive rebound by R. Westbrook,90,86
391,4,3:48.0,,Shooting foul by A. Johnson (drawn by S. Adams),90,86
392,4,3:48.0,,S. Adams misses free throw 1 of 2,90,86
393,4,3:48.0,,Offensive rebound by Team,90,86
394,4,3:48.0,,S. Adams misses free throw 2 of 2,90,86
395,4,3:48.0,Defensive rebound by K. Olynyk,,90,86
396,4,3:48.0,K. Olynyk enters the game for A. Johnson,,90,86
397,4,3:48.0,J. Crowder enters the game for T. Rozier,,90,86
398,4,3:48.0,M. Smart enters the game for J. Brown,,90,86
399,4,3:48.0,,D. Sabonis enters the game for J. Lauvergne,90,86
400,4,3:31.0,Turnover by A. Bradley (bad pass; steal by S. Christon),,90,86
401,4,3:20.0,,S. Adams makes 2-pt layup from 2 ft (assist by R. Westbrook),90,88
402,4,3:20.0,,Shooting foul by J. Crowder (drawn by S. Adams),90,88
403,4,3:20.0,T. Rozier enters the game for J. Crowder,,90,88
404,4,3:20.0,,S. Adams makes free throw 1 of 1,90,89
405,4,3:05.0,A. Bradley makes 2-pt jump shot from 17 ft (assist by A. Horford),,92,89
406,4,2:49.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by D. Sabonis),92,92
407,4,2:28.0,M. Smart misses 2-pt layup from 2 ft,,92,92
408,4,2:27.0,Offensive rebound by A. Bradley,,92,92
409,4,2:27.0,A. Bradley makes 2-pt layup from 2 ft,,94,92
410,4,2:18.0,,Turnover by R. Westbrook (lost ball; steal by A. Bradley),94,92
411,4,1:57.0,K. Olynyk misses 3-pt jump shot from 25 ft,,94,92
412,4,1:56.0,Offensive rebound by T. Rozier,,94,92
413,4,1:40.0,Boston full timeout,,94,92
414,4,1:40.0,Official timeout,,94,92
415,4,1:40.0,,J. Grant enters the game for D. Sabonis,94,92
416,4,1:34.0,A. Bradley misses 2-pt jump shot from 16 ft,,94,92
417,4,1:30.0,,Defensive rebound by R. Westbrook,94,92
418,4,1:26.0,,R. Westbrook makes 2-pt layup from 2 ft,94,94
419,4,1:10.0,M. Smart misses 2-pt layup from 1 ft,,94,94
420,4,1:09.0,Offensive rebound by Team,,94,94
421,4,1:09.0,,A. Roberson enters the game for A. Morrow,94,94
422,4,1:06.0,A. Horford misses 2-pt jump shot from 4 ft (block by S. Adams),,94,94
423,4,1:05.0,,Defensive rebound by J. Grant,94,94
424,4,0:52.0,,R. Westbrook misses 2-pt jump shot from 18 ft,94,94
425,4,0:50.0,Defensive rebound by T. Rozier,,94,94
426,4,0:40.0,Turnover by A. Horford (bad pass),,94,94
427,4,0:40.0,,Oklahoma City full timeout,94,94
428,4,0:40.0,,A. Morrow enters the game for A. Roberson,94,94
429,4,0:40.0,A. Johnson enters the game for K. Olynyk,,94,94
430,4,0:31.0,,R. Westbrook makes 2-pt layup from 1 ft,94,96
431,4,0:31.0,Boston full timeout,,94,96
432,4,0:31.0,K. Olynyk enters the game for A. Johnson,,94,96
433,4,0:31.0,,A. Roberson enters the game for A. Morrow,94,96
434,4,0:23.0,A. Bradley misses 2-pt layup from 2 ft,,94,96
435,4,0:21.0,,Defensive rebound by R. Westbrook,94,96
436,4,0:14.0,,J. Grant makes 2-pt dunk at rim (assist by S. Adams),94,98
437,4,0:14.0,Boston full timeout,,94,98
438,4,0:08.0,A. Horford misses 2-pt jump shot from 8 ft,,94,98
439,4,0:06.0,Offensive rebound by M. Smart,,94,98
440,4,0:06.0,M. Smart makes 2-pt layup from 1 ft,,96,98
441,4,0:06.0,,Oklahoma City full timeout,96,98
442,4,0:06.0,J. Brown enters the game for K. Olynyk,,96,98
443,4,0:06.0,,D. Sabonis enters the game for A. Roberson,96,98
444,4,0:06.0,,E. Freedom enters the game for S. Adams,96,98
445,4,0:06.0,,A. Morrow enters the game for J. Grant,96,98
446,4,0:05.0,,Personal take foul by T. Rozier (drawn by R. Westbrook),96,98
447,4,0:05.0,,R. Westbrook makes free throw 1 of 2,96,99
448,4,0:05.0,,R. Westbrook misses free throw 2 of 2,96,99
449,4,0:05.0,,J. Grant enters the game for E. Freedom,96,99
450,4,0:05.0,,A. Roberson enters the game for D. Sabonis,96,99
451,4,0:04.0,Defensive rebound by M. Smart,,96,99
452,4,0:00.0,M. Smart misses 3-pt jump shot from 25 ft,,96,99
453,4,0:00.0,Offensive rebound by Team,,96,99
