,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MINNESOTA_ACTION,SACRAMENTO_SCORE,MINNESOTA_SCORE
377,4,5:42.0,Sacramento full timeout,,106,101
378,4,5:33.0,Shooting foul by G. Dieng (drawn by B. McLemore),,106,101
379,4,5:33.0,B. McLemore misses free throw 1 of 2,,106,101
380,4,5:33.0,Offensive rebound by Team,,106,101
381,4,5:33.0,B. Hield enters the game for L. Galloway,,106,101
382,4,5:33.0,B. McLemore makes free throw 2 of 2,,107,101
383,4,5:12.0,,A. Payne misses 2-pt layup at rim,107,101
384,4,5:10.0,Defensive rebound by B. McLemore,,107,101
385,4,5:09.0,Personal foul by A. Payne (drawn by B. McLemore),,107,101
386,4,5:09.0,A. Afflalo enters the game for B. McLemore,,107,101
387,4,4:57.0,W. Cauley-Stein makes 2-pt jump shot from 15 ft (assist by A. Tolliver),,109,101
388,4,4:43.0,,A. Wiggins misses 2-pt jump shot from 20 ft,109,101
389,4,4:42.0,Defensive rebound by W. Cauley-Stein,,109,101
390,4,4:34.0,Shooting foul by R. Rubio (drawn by T. Lawson),,109,101
391,4,4:34.0,T. Lawson makes free throw 1 of 2,,110,101
392,4,4:34.0,,K. Towns enters the game for G. Dieng,110,101
393,4,4:34.0,T. Lawson makes free throw 2 of 2,,111,101
394,4,4:20.0,,A. Wiggins makes 2-pt layup from 2 ft,111,103
395,4,3:59.0,A. Afflalo makes 3-pt jump shot from 23 ft (assist by T. Lawson),,114,103
396,4,3:37.0,,A. Wiggins misses 2-pt jump shot from 21 ft,114,103
397,4,3:36.0,Defensive rebound by W. Cauley-Stein,,114,103
398,4,3:20.0,T. Lawson misses 2-pt jump shot from 20 ft,,114,103
399,4,3:19.0,,Defensive rebound by K. Towns,114,103
400,4,3:14.0,,Shooting foul by T. Lawson (drawn by R. Rubio),114,103
401,4,3:14.0,,R. Rubio makes free throw 1 of 2,114,104
402,4,3:14.0,,R. Rubio makes free throw 2 of 2,114,105
403,4,3:08.0,Turnover by A. Tolliver (traveling),,114,105
404,4,2:52.0,,S. Muhammad misses 2-pt jump shot from 11 ft,114,105
405,4,2:50.0,,Offensive rebound by K. Towns,114,105
406,4,2:44.0,,A. Payne misses 3-pt jump shot from 25 ft,114,105
407,4,2:43.0,Defensive rebound by A. Tolliver,,114,105
408,4,2:34.0,Sacramento full timeout,,114,105
409,4,2:34.0,,Minnesota full timeout,114,105
410,4,2:23.0,A. Tolliver makes 2-pt layup from 2 ft (assist by T. Lawson),,116,105
411,4,2:23.0,Shooting foul by S. Muhammad (drawn by A. Tolliver),,116,105
412,4,2:23.0,A. Tolliver misses free throw 1 of 1,,116,105
413,4,2:23.0,,Defensive rebound by A. Payne,116,105
414,4,2:10.0,,K. Towns misses 3-pt jump shot from 24 ft,116,105
415,4,2:09.0,,Offensive rebound by S. Muhammad,116,105
416,4,2:03.0,,A. Wiggins misses 3-pt jump shot from 28 ft,116,105
417,4,2:02.0,,Offensive rebound by K. Towns,116,105
418,4,2:01.0,,K. Towns makes 2-pt layup from 2 ft,116,107
419,4,1:39.0,A. Tolliver misses 2-pt jump shot from 21 ft,,116,107
420,4,1:38.0,,Defensive rebound by A. Wiggins,116,107
421,4,1:35.0,,Shooting foul by B. Hield (drawn by A. Wiggins),116,107
422,4,1:35.0,,A. Wiggins misses free throw 1 of 2,116,107
423,4,1:35.0,,Offensive rebound by Team,116,107
424,4,1:35.0,,A. Wiggins misses free throw 2 of 2,116,107
425,4,1:35.0,,K. Dunn enters the game for S. Muhammad,116,107
426,4,1:35.0,D. Collison enters the game for B. Hield,,116,107
427,4,1:34.0,,Offensive rebound by Team,116,107
428,4,1:23.0,,A. Payne makes 2-pt dunk at rim (assist by K. Towns),116,109
429,4,1:18.0,Personal foul by K. Towns (drawn by T. Lawson),,116,109
430,4,1:18.0,T. Lawson misses free throw 1 of 2,,116,109
431,4,1:18.0,Offensive rebound by Team,,116,109
432,4,1:18.0,T. Lawson makes free throw 2 of 2,,117,109
433,4,1:10.0,,A. Wiggins misses 3-pt jump shot from 25 ft,117,109
434,4,1:09.0,Defensive rebound by Team,,117,109
435,4,1:09.0,,Loose ball foul by K. Towns (drawn by W. Cauley-Stein),117,109
436,4,1:09.0,W. Cauley-Stein makes free throw 1 of 2,,118,109
437,4,1:09.0,W. Cauley-Stein makes free throw 2 of 2,,119,109
438,4,1:09.0,,Minnesota full timeout,119,109
439,4,1:02.0,,Personal foul by W. Cauley-Stein (drawn by K. Towns),119,109
440,4,1:02.0,,K. Towns makes free throw 1 of 2,119,110
441,4,1:02.0,,K. Towns makes free throw 2 of 2,119,111
442,4,0:53.0,Personal take foul by K. Dunn (drawn by D. Collison),,119,111
443,4,0:53.0,D. Collison makes free throw 1 of 2,,120,111
444,4,0:53.0,,T. Jones enters the game for K. Dunn,119,111
445,4,0:53.0,D. Collison makes free throw 2 of 2,,121,111
446,4,0:44.0,,A. Payne makes 2-pt layup from 2 ft,121,113
447,4,0:42.0,Sacramento full timeout,,121,113
448,4,0:42.0,Sacramento full timeout,,121,113
449,4,0:42.0,B. Hield enters the game for A. Afflalo,,121,113
450,4,0:32.0,Turnover by W. Cauley-Stein (bad pass; steal by T. Jones),,121,113
451,4,0:28.0,,Shooting foul by B. Hield (drawn by A. Payne),121,113
452,4,0:28.0,,A. Payne misses free throw 1 of 2,121,113
453,4,0:28.0,,Offensive rebound by Team,121,113
454,4,0:28.0,,A. Payne misses free throw 2 of 2,121,113
455,4,0:27.0,,Offensive rebound by A. Payne,121,113
456,4,0:26.0,,Shooting foul by B. Hield (drawn by A. Payne),121,113
457,4,0:26.0,,A. Payne makes free throw 1 of 2,121,114
458,4,0:26.0,,A. Payne makes free throw 2 of 2,121,115
459,4,0:22.0,Turnover by D. Collison (lost ball; steal by R. Rubio),,121,115
460,4,0:15.0,,K. Towns misses 3-pt jump shot from 23 ft,121,115
461,4,0:14.0,,Offensive rebound by R. Rubio,121,115
462,4,0:08.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by T. Jones),121,117
463,4,0:06.0,Personal take foul by R. Rubio (drawn by T. Lawson),,121,117
464,4,0:06.0,T. Lawson misses free throw 1 of 2,,121,117
465,4,0:06.0,Offensive rebound by Team,,121,117
466,4,0:06.0,T. Lawson makes free throw 2 of 2,,122,117
467,4,0:06.0,,Minnesota full timeout,122,117
468,4,0:04.0,,Turnover by K. Towns (bad pass; steal by W. Cauley-Stein),122,117
469,4,0:03.0,Personal take foul by A. Payne (drawn by W. Cauley-Stein),,122,117
470,4,0:03.0,W. Cauley-Stein makes free throw 1 of 2,,123,117
471,4,0:03.0,W. Cauley-Stein misses free throw 2 of 2,,123,117
472,4,0:03.0,,Defensive rebound by K. Towns,123,117
