,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SACRAMENTO_ACTION,MINNESOTA_SCORE,SACRAMENTO_SCORE
378,4,6:00.0,,B. Hield makes 2-pt layup from 3 ft (assist by W. Cauley-Stein),93,76
379,4,5:37.0,N. Bjelica misses 2-pt jump shot from 6 ft,,93,76
380,4,5:36.0,Offensive rebound by K. Towns,,93,76
381,4,5:36.0,K. Towns misses 2-pt layup from 2 ft,,93,76
382,4,5:35.0,Offensive rebound by K. Towns,,93,76
383,4,5:34.0,K. Towns makes 2-pt jump shot from 3 ft,,95,76
384,4,5:20.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by T. Lawson),95,79
385,4,5:02.0,A. Wiggins misses 2-pt jump shot from 21 ft,,95,79
386,4,5:01.0,,Defensive rebound by B. Hield,95,79
387,4,4:46.0,,T. Evans makes 2-pt layup from 4 ft,95,81
388,4,4:25.0,K. Towns makes 2-pt dunk at rim (assist by R. Rubio),,97,81
389,4,4:12.0,,Personal foul by R. Rubio (drawn by T. Lawson),97,81
390,4,4:12.0,,Sacramento full timeout,97,81
391,4,4:01.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by T. Lawson),97,84
392,4,3:38.0,T. Jones misses 3-pt jump shot from 26 ft,,97,84
393,4,3:38.0,Offensive rebound by N. Bjelica,,97,84
394,4,3:35.0,Personal foul by B. Hield (drawn by K. Towns),,97,84
395,4,3:18.0,R. Rubio misses 2-pt layup from 4 ft,,97,84
396,4,3:17.0,Offensive rebound by A. Wiggins,,97,84
397,4,3:17.0,A. Wiggins misses 2-pt layup from 2 ft,,97,84
398,4,3:16.0,,Defensive rebound by T. Evans,97,84
399,4,3:08.0,,B. Hield misses 3-pt jump shot from 23 ft,97,84
400,4,3:07.0,Defensive rebound by K. Towns,,97,84
401,4,3:03.0,Shooting block foul by T. Evans (drawn by A. Wiggins),,97,84
402,4,3:03.0,A. Wiggins makes free throw 1 of 2,,98,84
403,4,3:03.0,A. Wiggins makes free throw 2 of 2,,99,84
404,4,2:50.0,,Turnover by W. Cauley-Stein (bad pass; steal by N. Bjelica),99,84
405,4,2:26.0,K. Towns makes 2-pt dunk at rim (assist by N. Bjelica),,101,84
406,4,2:26.0,,Sacramento full timeout,101,84
407,4,2:26.0,,B. McLemore enters the game for W. Cauley-Stein,101,84
408,4,2:26.0,,L. Galloway enters the game for T. Lawson,101,84
409,4,2:26.0,,G. Papagiannis enters the game for T. Evans,101,84
410,4,2:05.0,,B. Hield misses 2-pt jump shot from 22 ft,101,84
411,4,2:04.0,Defensive rebound by A. Wiggins,,101,84
412,4,1:43.0,K. Towns misses 2-pt hook shot from 5 ft,,101,84
413,4,1:42.0,,Defensive rebound by S. Labissière,101,84
414,4,1:33.0,,B. Hield misses 3-pt jump shot from 24 ft,101,84
415,4,1:33.0,,Offensive rebound by S. Labissière,101,84
416,4,1:33.0,,S. Labissière misses 2-pt layup from 4 ft,101,84
417,4,1:32.0,Defensive rebound by K. Towns,,101,84
418,4,1:13.0,Turnover by R. Rubio (bad pass),,101,84
419,4,1:13.0,K. Dunn enters the game for K. Towns,,101,84
420,4,1:13.0,S. Muhammad enters the game for A. Wiggins,,101,84
421,4,1:03.0,,L. Galloway misses 3-pt jump shot from 25 ft,101,84
422,4,1:02.0,,Offensive rebound by S. Labissière,101,84
423,4,0:59.0,,Shooting foul by N. Bjelica (drawn by B. Hield),101,84
424,4,0:59.0,,B. Hield misses free throw 1 of 2,101,84
425,4,0:59.0,,Offensive rebound by Team,101,84
426,4,0:59.0,,B. Hield makes free throw 2 of 2,101,85
427,4,0:45.0,Shooting foul by B. McLemore (drawn by S. Muhammad),,101,85
428,4,0:45.0,S. Muhammad makes free throw 1 of 2,,102,85
429,4,0:45.0,S. Muhammad misses free throw 2 of 2,,102,85
430,4,0:44.0,Offensive rebound by N. Bjelica,,102,85
431,4,0:27.0,N. Bjelica misses 3-pt jump shot from 26 ft,,102,85
432,4,0:26.0,,Defensive rebound by S. Labissière,102,85
433,4,0:19.0,,B. Hield makes 3-pt jump shot from 26 ft (assist by L. Galloway),102,88
