,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
387,4,7:13.0,S. Ibaka enters the game for P. Patterson,,89,85
388,4,7:13.0,N. Powell makes free throw 2 of 2,,90,85
389,4,6:59.0,,B. Beal misses 2-pt layup from 2 ft,90,85
390,4,6:58.0,,Offensive rebound by I. Mahinmi,90,85
391,4,6:57.0,,I. Mahinmi makes 2-pt layup from 1 ft,90,87
392,4,6:42.0,N. Powell makes 2-pt jump shot from 4 ft,,92,87
393,4,6:42.0,Shooting foul by M. Morris (drawn by N. Powell),,92,87
394,4,6:42.0,N. Powell makes free throw 1 of 1,,93,87
395,4,6:29.0,,B. Bogdanović makes 2-pt jump shot from 16 ft (assist by J. Wall),93,89
396,4,6:13.0,D. DeRozan makes 2-pt jump shot from 16 ft,,95,89
397,4,6:00.0,,B. Beal makes 2-pt jump shot from 5 ft (assist by J. Wall),95,91
398,4,6:00.0,,Shooting foul by N. Powell (drawn by B. Beal),95,91
399,4,6:00.0,,B. Beal misses free throw 1 of 1,95,91
400,4,6:00.0,,M. Gortat enters the game for I. Mahinmi,95,91
401,4,6:00.0,,O. Porter enters the game for B. Bogdanović,95,91
402,4,5:58.0,Defensive rebound by S. Ibaka,,95,91
403,4,5:46.0,Def 3 sec tech foul by M. Morris,,95,91
404,4,5:46.0,,Washington full timeout,95,91
405,4,5:46.0,D. DeRozan misses technical free throw,,95,91
406,4,5:46.0,Offensive rebound by Team,,95,91
407,4,5:37.0,N. Powell misses 2-pt layup from 1 ft,,95,91
408,4,5:37.0,,Defensive rebound by Team,95,91
409,4,5:37.0,Loose ball foul by S. Ibaka (drawn by M. Morris),,95,91
410,4,5:18.0,,M. Morris misses 2-pt jump shot from 20 ft,95,91
411,4,5:17.0,Defensive rebound by D. DeRozan,,95,91
412,4,5:07.0,Toronto full timeout,,95,91
413,4,5:05.0,C. Joseph enters the game for D. Wright,,95,91
414,4,5:00.0,D. DeRozan misses 2-pt jump shot from 18 ft,,95,91
415,4,4:59.0,,Defensive rebound by M. Morris,95,91
416,4,4:45.0,,J. Wall misses 2-pt layup from 1 ft,95,91
417,4,4:44.0,Defensive rebound by D. DeRozan,,95,91
418,4,4:37.0,C. Joseph makes 2-pt jump shot from 16 ft (assist by D. DeRozan),,97,91
419,4,4:22.0,,B. Beal makes 2-pt layup from 1 ft,97,93
420,4,3:57.0,D. DeRozan makes 2-pt jump shot from 21 ft,,99,93
421,4,3:41.0,,Turnover by B. Beal (lost ball; steal by N. Powell),99,93
422,4,3:38.0,Shooting foul by J. Wall (drawn by N. Powell),,99,93
423,4,3:38.0,N. Powell makes free throw 1 of 2,,100,93
424,4,3:38.0,N. Powell makes free throw 2 of 2,,101,93
425,4,3:26.0,,Shooting foul by S. Ibaka (drawn by J. Wall),101,93
426,4,3:26.0,,J. Wall misses free throw 1 of 2,101,93
427,4,3:26.0,,Offensive rebound by Team,101,93
428,4,3:26.0,,J. Wall makes free throw 2 of 2,101,94
429,4,3:18.0,D. DeRozan misses 2-pt layup from 1 ft,,101,94
430,4,3:17.0,,Defensive rebound by O. Porter,101,94
431,4,3:08.0,,B. Beal misses 3-pt jump shot from 23 ft,101,94
432,4,3:07.0,Defensive rebound by S. Ibaka,,101,94
433,4,2:50.0,S. Ibaka misses 2-pt jump shot from 16 ft,,101,94
434,4,2:49.0,,Defensive rebound by M. Morris,101,94
435,4,2:45.0,,J. Wall misses 2-pt layup from 1 ft (block by S. Ibaka),101,94
436,4,2:43.0,,Offensive rebound by B. Beal,101,94
437,4,2:42.0,,Shooting foul by N. Powell (drawn by B. Beal),101,94
438,4,2:42.0,,B. Beal makes free throw 1 of 2,101,95
439,4,2:42.0,,B. Beal makes free throw 2 of 2,101,96
440,4,2:24.0,N. Powell makes 2-pt dunk at rim,,103,96
441,4,2:11.0,,B. Beal misses 3-pt jump shot from 25 ft,103,96
442,4,2:10.0,Defensive rebound by C. Joseph,,103,96
443,4,1:51.0,S. Ibaka misses 3-pt jump shot from 28 ft,,103,96
444,4,1:50.0,,Defensive rebound by M. Morris,103,96
445,4,1:50.0,Loose ball foul by P. Tucker (drawn by M. Morris),,103,96
446,4,1:50.0,,M. Morris makes free throw 1 of 2,103,97
447,4,1:50.0,,M. Morris makes free throw 2 of 2,103,98
448,4,1:30.0,N. Powell makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,106,98
449,4,1:30.0,,Washington full timeout,106,98
450,4,1:30.0,,B. Bogdanović enters the game for M. Gortat,106,98
451,4,1:23.0,,B. Beal makes 2-pt jump shot from 21 ft (assist by O. Porter),106,100
452,4,1:20.0,Toronto full timeout,,106,100
453,4,1:14.0,S. Ibaka makes 2-pt layup at rim (assist by D. DeRozan),,108,100
454,4,1:09.0,,J. Wall makes 2-pt layup from 1 ft,108,102
455,4,0:59.0,Personal foul by B. Beal (drawn by D. DeRozan),,108,102
456,4,0:53.0,Turnover by D. DeRozan (lost ball),,108,102
457,4,0:42.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by M. Morris),108,105
458,4,0:21.0,D. DeRozan makes 3-pt jump shot from 26 ft,,111,105
459,4,0:20.0,,Washington full timeout,111,105
460,4,0:19.0,,Inbound foul by N. Powell,111,105
461,4,0:19.0,,B. Beal makes free throw 1 of 1,111,106
462,4,0:13.0,,J. Wall misses 3-pt jump shot from 26 ft,111,106
463,4,0:11.0,Defensive rebound by D. DeRozan,,111,106
464,4,0:09.0,Personal foul by B. Bogdanović (drawn by D. DeRozan),,111,106
465,4,0:09.0,D. DeRozan makes free throw 1 of 2,,112,106
466,4,0:09.0,D. DeRozan misses free throw 2 of 2,,112,106
467,4,0:09.0,Offensive rebound by D. DeRozan,,112,106
468,4,0:08.0,Personal take foul by M. Morris (drawn by D. DeRozan),,112,106
469,4,0:08.0,D. DeRozan makes free throw 1 of 2,,113,106
470,4,0:08.0,D. DeRozan makes free throw 2 of 2,,114,106
471,4,0:01.0,,J. Wall misses 3-pt jump shot from 29 ft,114,106
472,4,0:00.0,Defensive rebound by D. DeRozan,,114,106
