,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,TORONTO_ACTION,LA LAKERS_SCORE,TORONTO_SCORE
387,4,3:59.0,,Defensive rebound by N. Powell,77,106
388,4,3:51.0,,T. Ross misses 3-pt jump shot from 26 ft,77,106
389,4,3:51.0,Defensive rebound by T. Robinson,,77,106
390,4,3:45.0,T. Robinson makes 2-pt jump shot from 6 ft,,79,106
391,4,3:45.0,Shooting foul by P. Siakam (drawn by T. Robinson),,79,106
392,4,3:45.0,T. Robinson misses free throw 1 of 1,,79,106
393,4,3:45.0,,B. Caboclo enters the game for T. Ross,79,106
394,4,3:45.0,,F. VanVleet enters the game for C. Joseph,79,106
395,4,3:44.0,,Defensive rebound by J. Poeltl,79,106
396,4,3:31.0,,Turnover by F. VanVleet (lost ball),79,106
397,4,3:26.0,Turnover by T. Robinson (lost ball; steal by F. VanVleet),,79,106
398,4,3:14.0,,B. Caboclo misses 3-pt jump shot from 23 ft,79,106
399,4,3:13.0,,Offensive rebound by N. Powell,79,106
400,4,2:56.0,,F. VanVleet misses 3-pt jump shot from 27 ft,79,106
401,4,2:55.0,Defensive rebound by Team,,79,106
402,4,2:55.0,LA Lakers full timeout,,79,106
403,4,2:55.0,J. Calderón enters the game for B. Ingram,,79,106
404,4,2:41.0,Shooting foul by F. VanVleet (drawn by M. Huertas),,79,106
405,4,2:41.0,M. Huertas misses free throw 1 of 2,,79,106
406,4,2:41.0,Offensive rebound by Team,,79,106
407,4,2:41.0,T. Black enters the game for L. Nance,,79,106
408,4,2:41.0,M. Huertas makes free throw 2 of 2,,80,106
409,4,2:19.0,,J. Poeltl misses 2-pt layup from 2 ft,80,106
410,4,2:18.0,Defensive rebound by T. Robinson,,80,106
411,4,2:10.0,M. World Peace misses 3-pt jump shot from 27 ft,,80,106
412,4,2:09.0,,Defensive rebound by N. Powell,80,106
413,4,1:51.0,,F. VanVleet makes 2-pt layup from 4 ft,80,108
414,4,1:36.0,T. Black misses 2-pt jump shot from 3 ft (block by P. Siakam),,80,108
415,4,1:35.0,,Defensive rebound by N. Powell,80,108
416,4,1:29.0,,N. Powell misses 2-pt jump shot from 3 ft (block by M. World Peace),80,108
417,4,1:28.0,,Offensive rebound by P. Siakam,80,108
418,4,1:18.0,,B. Caboclo makes 3-pt jump shot from 25 ft (assist by J. Poeltl),80,111
419,4,1:06.0,Turnover by M. Huertas (bad pass; steal by B. Caboclo),,80,111
420,4,1:01.0,,P. Siakam makes 2-pt dunk at rim (assist by B. Caboclo),80,113
421,4,0:49.0,Shooting foul by P. Siakam (drawn by T. Robinson),,80,113
422,4,0:49.0,T. Robinson misses free throw 1 of 2,,80,113
423,4,0:49.0,Offensive rebound by Team,,80,113
424,4,0:49.0,T. Robinson misses free throw 2 of 2,,80,113
425,4,0:48.0,Offensive rebound by M. World Peace,,80,113
426,4,0:42.0,T. Robinson misses 2-pt jump shot from 16 ft,,80,113
427,4,0:41.0,,Defensive rebound by P. Siakam,80,113
428,4,0:34.0,Offensive charge foul by B. Caboclo (drawn by T. Black),,80,113
429,4,0:34.0,,Turnover by B. Caboclo (offensive foul),80,113
430,4,0:21.0,J. Calderón misses 3-pt jump shot from 24 ft,,80,113
431,4,0:20.0,,Defensive rebound by P. Siakam,80,113
