,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
373,4,11:41.0,T. Luwawu-Cabarrot makes 2-pt dunk at rim (assist by N. Stauskas),,81,78
374,4,11:31.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,81,78
375,4,11:30.0,Defensive rebound by R. Covington,,81,78
376,4,11:29.0,Personal foul by T. Booker (drawn by R. Covington),,81,78
377,4,11:13.0,J. Anderson misses 3-pt jump shot from 25 ft,,81,78
378,4,11:12.0,,Defensive rebound by K. McDaniels,81,78
379,4,11:06.0,,S. Dinwiddie misses 2-pt layup from 1 ft,81,78
380,4,11:05.0,Defensive rebound by R. Covington,,81,78
381,4,10:54.0,R. Covington makes 2-pt layup from 2 ft,,83,78
382,4,10:39.0,,T. Booker makes 2-pt layup from 2 ft (assist by S. Dinwiddie),83,80
383,4,10:21.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 24 ft (assist by R. Holmes),,86,80
384,4,10:03.0,,J. Hamilton makes 2-pt layup from 2 ft (assist by S. Dinwiddie),86,82
385,4,9:49.0,Offensive foul by T. Luwawu-Cabarrot (drawn by S. Kilpatrick),,86,82
386,4,9:49.0,Turnover by T. Luwawu-Cabarrot (offensive foul),,86,82
387,4,9:49.0,T. McConnell enters the game for J. Anderson,,86,82
388,4,9:37.0,,T. Booker makes 2-pt layup from 1 ft (assist by S. Dinwiddie),86,84
389,4,9:21.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,,86,84
390,4,9:20.0,,Defensive rebound by J. Hamilton,86,84
391,4,9:11.0,,J. Hamilton makes 2-pt layup from 2 ft (assist by S. Dinwiddie),86,86
392,4,9:11.0,Philadelphia full timeout,,86,86
393,4,9:11.0,D. Šarić enters the game for R. Holmes,,86,86
394,4,8:51.0,Turnover by N. Stauskas (bad pass; steal by K. McDaniels),,86,86
395,4,8:38.0,,K. McDaniels makes 2-pt jump shot from 8 ft,86,88
396,4,8:15.0,Shooting foul by J. Hamilton (drawn by D. Šarić),,86,88
397,4,8:15.0,D. Šarić makes 2-pt jump shot from 5 ft (assist by T. McConnell),,88,88
398,4,8:15.0,R. Holmes enters the game for N. Stauskas,,88,88
399,4,8:15.0,D. Šarić makes free throw 1 of 1,,89,88
400,4,8:02.0,,Turnover by T. Booker (lost ball; steal by T. McConnell),89,88
401,4,7:54.0,R. Covington misses 3-pt jump shot from 24 ft,,89,88
402,4,7:53.0,,Defensive rebound by S. Dinwiddie,89,88
403,4,7:45.0,,Turnover by S. Dinwiddie (bad pass; steal by T. McConnell),89,88
404,4,7:40.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,,89,88
405,4,7:39.0,,Defensive rebound by K. McDaniels,89,88
406,4,7:35.0,,K. McDaniels makes 2-pt layup from 3 ft,89,90
407,4,7:07.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 23 ft (assist by T. McConnell),,92,90
408,4,7:01.0,,Brooklyn full timeout,92,90
409,4,7:01.0,,J. Lin enters the game for K. McDaniels,92,90
410,4,7:01.0,,I. Whitehead enters the game for S. Dinwiddie,92,90
411,4,7:01.0,,B. Lopez enters the game for J. Hamilton,92,90
412,4,6:54.0,Violation by D. Šarić (def goaltending),,92,90
413,4,6:54.0,,S. Kilpatrick makes 2-pt layup from 1 ft,92,92
414,4,6:38.0,Personal block foul by S. Kilpatrick (drawn by R. Covington),,92,92
415,4,6:31.0,Shooting foul by I. Whitehead (drawn by T. Luwawu-Cabarrot),,92,92
416,4,6:31.0,T. Luwawu-Cabarrot misses free throw 1 of 2,,92,92
417,4,6:31.0,Offensive rebound by Team,,92,92
418,4,6:31.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,93,92
419,4,6:20.0,,J. Lin misses 3-pt jump shot from 26 ft,93,92
420,4,6:19.0,Defensive rebound by T. Luwawu-Cabarrot,,93,92
421,4,6:04.0,Personal block foul by I. Whitehead (drawn by T. Luwawu-Cabarrot),,93,92
422,4,6:04.0,T. Luwawu-Cabarrot makes free throw 1 of 2,,94,92
423,4,6:04.0,,C. LeVert enters the game for S. Kilpatrick,94,92
424,4,6:04.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,95,92
425,4,5:54.0,,C. LeVert makes 2-pt dunk at rim (assist by B. Lopez),95,94
426,4,5:36.0,R. Holmes misses 3-pt jump shot from 24 ft,,95,94
427,4,5:35.0,,Defensive rebound by C. LeVert,95,94
428,4,5:25.0,,Personal foul by D. Šarić (drawn by J. Lin),95,94
429,4,5:13.0,,C. LeVert misses 3-pt jump shot from 25 ft,95,94
430,4,5:12.0,,Offensive rebound by Team,95,94
431,4,5:12.0,Loose ball foul by T. Luwawu-Cabarrot (drawn by I. Whitehead),,95,94
432,4,5:12.0,N. Stauskas enters the game for T. Luwawu-Cabarrot,,95,94
433,4,5:10.0,,Personal foul by T. McConnell (drawn by J. Lin),95,94
434,4,5:05.0,,J. Lin makes 2-pt jump shot from 6 ft,95,96
435,4,4:55.0,T. McConnell misses 2-pt jump shot from 14 ft,,95,96
436,4,4:52.0,Offensive rebound by R. Covington,,95,96
437,4,4:49.0,R. Holmes misses 2-pt layup from 2 ft,,95,96
438,4,4:48.0,,Defensive rebound by B. Lopez,95,96
439,4,4:31.0,,I. Whitehead misses 2-pt layup from 1 ft (block by D. Šarić),95,96
440,4,4:30.0,Defensive rebound by D. Šarić,,95,96
441,4,4:22.0,R. Covington misses 3-pt jump shot from 25 ft,,95,96
442,4,4:20.0,Offensive rebound by Team,,95,96
443,4,4:20.0,,Loose ball foul by J. Lin (drawn by R. Holmes),95,96
444,4,4:20.0,R. Holmes makes free throw 1 of 2,,96,96
445,4,4:20.0,R. Holmes makes free throw 2 of 2,,97,96
446,4,4:02.0,,J. Lin misses 2-pt jump shot from 17 ft,97,96
447,4,4:01.0,Defensive rebound by R. Holmes,,97,96
448,4,3:51.0,,Offensive charge foul by R. Covington (drawn by J. Lin),97,96
449,4,3:51.0,Turnover by R. Covington (offensive foul),,97,96
450,4,3:37.0,,B. Lopez makes 2-pt layup from 2 ft,97,98
451,4,3:13.0,D. Šarić makes 2-pt jump shot from 8 ft,,99,98
452,4,2:54.0,,B. Lopez misses 3-pt jump shot from 27 ft,99,98
453,4,2:53.0,Defensive rebound by R. Holmes,,99,98
454,4,2:52.0,Personal foul by T. Booker (drawn by R. Holmes),,99,98
455,4,2:52.0,Official timeout,,99,98
456,4,2:52.0,R. Holmes misses free throw 1 of 2,,99,98
457,4,2:52.0,Offensive rebound by Team,,99,98
458,4,2:52.0,,R. Hollis-Jefferson enters the game for T. Booker,99,98
459,4,2:52.0,R. Holmes makes free throw 2 of 2,,100,98
460,4,2:29.0,,I. Whitehead makes 3-pt jump shot from 24 ft (assist by J. Lin),100,101
461,4,2:12.0,Turnover by D. Šarić (lost ball; steal by R. Hollis-Jefferson),,100,101
462,4,1:50.0,,C. LeVert misses 3-pt jump shot from 25 ft,100,101
463,4,1:50.0,Defensive rebound by D. Šarić,,100,101
464,4,1:29.0,T. McConnell misses 2-pt jump shot from 6 ft,,100,101
465,4,1:27.0,Offensive rebound by R. Covington,,100,101
466,4,1:26.0,R. Covington makes 2-pt layup from 2 ft,,102,101
467,4,1:12.0,,Turnover by J. Lin (traveling),102,101
468,4,0:54.0,Shooting foul by J. Lin (drawn by T. McConnell),,102,101
469,4,0:54.0,T. McConnell makes free throw 1 of 2,,103,101
470,4,0:54.0,T. McConnell makes free throw 2 of 2,,104,101
471,4,0:33.0,,B. Lopez misses 3-pt jump shot from 25 ft,104,101
472,4,0:32.0,Defensive rebound by R. Covington,,104,101
473,4,0:10.0,D. Šarić misses 3-pt jump shot from 24 ft,,104,101
474,4,0:08.0,Offensive rebound by Team,,104,101
475,4,0:08.0,Philadelphia full timeout,,104,101
476,4,0:08.0,Philadelphia full timeout,,104,101
477,4,0:07.0,Personal foul by I. Whitehead (drawn by R. Holmes),,104,101
478,4,0:07.0,R. Holmes makes free throw 1 of 2,,105,101
479,4,0:07.0,R. Holmes makes free throw 2 of 2,,106,101
480,4,0:07.0,,Brooklyn full timeout,106,101
481,4,0:07.0,,R. Foye enters the game for R. Hollis-Jefferson,106,101
482,4,0:07.0,,J. Hamilton enters the game for I. Whitehead,106,101
483,4,0:03.0,,J. Hamilton misses 3-pt jump shot from 26 ft,106,101
484,4,0:01.0,Defensive rebound by D. Šarić,,106,101
