,QUARTER,TIME_REMAINING,PORTLAND_ACTION,ORLANDO_ACTION,PORTLAND_SCORE,ORLANDO_SCORE
392,4,8:53.0,Official timeout,,80,91
393,4,8:53.0,D. Lillard makes free throw 1 of 2,,81,91
394,4,8:53.0,D. Lillard makes free throw 2 of 2,,82,91
395,4,8:41.0,,Personal foul by S. Napier (drawn by B. Biyombo),82,91
396,4,8:35.0,,T. Ross misses 3-pt jump shot from 26 ft,82,91
397,4,8:34.0,Defensive rebound by D. Lillard,,82,91
398,4,8:27.0,S. Napier makes 3-pt jump shot from 24 ft (assist by D. Lillard),,85,91
399,4,8:08.0,,Turnover by D. Augustin (bad pass; steal by S. Napier),85,91
400,4,8:07.0,Shooting foul by M. Hezonja (drawn by M. Harkless),,85,91
401,4,8:07.0,M. Harkless makes free throw 1 of 2,,86,91
402,4,8:07.0,M. Harkless makes free throw 2 of 2,,87,91
403,4,7:51.0,,T. Ross makes 2-pt jump shot from 13 ft (assist by J. Green),87,93
404,4,7:41.0,D. Lillard makes 2-pt layup from 2 ft,,89,93
405,4,7:28.0,,Shooting foul by M. Harkless (drawn by J. Green),89,93
406,4,7:28.0,,J. Green makes free throw 1 of 2,89,94
407,4,7:28.0,,E. Payton enters the game for D. Augustin,89,94
408,4,7:28.0,,J. Green makes free throw 2 of 2,89,95
409,4,7:05.0,S. Napier misses 2-pt jump shot from 17 ft,,89,95
410,4,7:04.0,Offensive rebound by S. Napier,,89,95
411,4,6:55.0,A. Crabbe makes 2-pt jump shot from 12 ft (assist by S. Napier),,91,95
412,4,6:39.0,,T. Ross misses 2-pt jump shot from 15 ft,91,95
413,4,6:38.0,Defensive rebound by D. Lillard,,91,95
414,4,6:34.0,Turnover by D. Lillard (bad pass),,91,95
415,4,6:34.0,,Orlando full timeout,91,95
416,4,6:34.0,,E. Fournier enters the game for T. Ross,91,95
417,4,6:34.0,,N. Vučević enters the game for B. Biyombo,91,95
418,4,6:20.0,,E. Fournier misses 3-pt jump shot from 23 ft,91,95
419,4,6:19.0,Defensive rebound by D. Lillard,,91,95
420,4,6:03.0,J. Nurkić misses 2-pt hook shot from 5 ft,,91,95
421,4,6:01.0,,Defensive rebound by N. Vučević,91,95
422,4,6:00.0,,A. Gordon enters the game for J. Green,91,95
423,4,6:00.0,C. McCollum enters the game for A. Crabbe,,91,95
424,4,5:58.0,,Turnover by N. Vučević (lost ball; steal by M. Harkless),91,95
425,4,5:47.0,M. Harkless makes 2-pt dunk at rim (assist by J. Nurkić),,93,95
426,4,5:28.0,,E. Payton misses 2-pt layup from 2 ft (block by M. Harkless),93,95
427,4,5:26.0,Defensive rebound by S. Napier,,93,95
428,4,5:21.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by C. McCollum),,96,95
429,4,5:03.0,,Personal foul by J. Nurkić (drawn by E. Fournier),96,95
430,4,5:03.0,,E. Fournier makes free throw 1 of 2,96,96
431,4,5:03.0,,E. Fournier misses free throw 2 of 2,96,96
432,4,5:03.0,,T. Ross enters the game for M. Hezonja,96,96
433,4,5:01.0,Defensive rebound by J. Nurkić,,96,96
434,4,4:41.0,D. Lillard makes 2-pt layup from 2 ft,,98,96
435,4,4:34.0,,Shooting foul by S. Napier (drawn by E. Payton),98,96
436,4,4:34.0,,E. Payton misses free throw 1 of 2,98,96
437,4,4:34.0,,Offensive rebound by Team,98,96
438,4,4:34.0,,E. Payton makes free throw 2 of 2,98,97
439,4,4:20.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by J. Nurkić),,101,97
440,4,4:06.0,,Turnover by E. Payton (bad pass; steal by C. McCollum),101,97
441,4,3:57.0,M. Harkless misses 2-pt layup from 2 ft (block by A. Gordon),,101,97
442,4,3:55.0,Offensive rebound by J. Nurkić,,101,97
443,4,3:55.0,J. Nurkić makes 2-pt hook shot from 4 ft,,103,97
444,4,3:55.0,,Orlando full timeout,103,97
445,4,3:55.0,,D. Augustin enters the game for E. Payton,103,97
446,4,3:45.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by A. Gordon),103,100
447,4,3:26.0,M. Harkless makes 2-pt jump shot from 10 ft,,105,100
448,4,3:00.0,,N. Vučević misses 2-pt jump shot from 12 ft,105,100
449,4,2:57.0,Defensive rebound by M. Harkless,,105,100
450,4,2:56.0,Portland full timeout,,105,100
451,4,2:37.0,D. Lillard misses 3-pt jump shot from 30 ft,,105,100
452,4,2:36.0,,Defensive rebound by A. Gordon,105,100
453,4,2:27.0,,A. Gordon misses 2-pt jump shot from 6 ft,105,100
454,4,2:26.0,,Offensive rebound by N. Vučević,105,100
455,4,2:26.0,,Shooting foul by M. Harkless (drawn by N. Vučević),105,100
456,4,2:26.0,,N. Vučević makes free throw 1 of 2,105,101
457,4,2:26.0,,N. Vučević misses free throw 2 of 2,105,101
458,4,2:25.0,Defensive rebound by J. Nurkić,,105,101
459,4,2:05.0,J. Nurkić misses 2-pt layup from 2 ft,,105,101
460,4,2:03.0,,Defensive rebound by N. Vučević,105,101
461,4,1:55.0,,N. Vučević makes 2-pt layup from 3 ft (assist by E. Fournier),105,103
462,4,1:37.0,M. Harkless makes 3-pt jump shot from 26 ft (assist by J. Nurkić),,108,103
463,4,1:19.0,,E. Fournier misses 2-pt jump shot from 18 ft,108,103
464,4,1:18.0,Defensive rebound by S. Napier,,108,103
465,4,0:58.0,D. Lillard misses 2-pt layup from 2 ft,,108,103
466,4,0:56.0,Offensive rebound by J. Nurkić,,108,103
467,4,0:54.0,Turnover by J. Nurkić (bad pass; steal by T. Ross),,108,103
468,4,0:49.0,,T. Ross misses 3-pt jump shot from 26 ft,108,103
469,4,0:47.0,Defensive rebound by J. Nurkić,,108,103
470,4,0:36.0,Personal take foul by E. Fournier (drawn by D. Lillard),,108,103
471,4,0:36.0,Portland full timeout,,108,103
472,4,0:36.0,,J. Green enters the game for N. Vučević,108,103
473,4,0:36.0,A. Crabbe enters the game for M. Harkless,,108,103
474,4,0:36.0,M. Leonard enters the game for J. Nurkić,,108,103
475,4,0:33.0,C. McCollum makes 2-pt dunk at rim (assist by S. Napier),,110,103
476,4,0:33.0,,Orlando full timeout,110,103
477,4,0:33.0,J. Nurkić enters the game for A. Crabbe,,110,103
478,4,0:33.0,M. Harkless enters the game for M. Leonard,,110,103
479,4,0:33.0,,M. Hezonja enters the game for A. Gordon,110,103
480,4,0:33.0,,N. Vučević enters the game for J. Green,110,103
481,4,0:28.0,,T. Ross misses 3-pt jump shot from 24 ft,110,103
482,4,0:27.0,Defensive rebound by S. Napier,,110,103
483,4,0:24.0,Personal take foul by N. Vučević (drawn by D. Lillard),,110,103
484,4,0:24.0,D. Lillard makes free throw 1 of 2,,111,103
485,4,0:24.0,,A. Gordon enters the game for M. Hezonja,111,103
486,4,0:24.0,D. Lillard makes free throw 2 of 2,,112,103
487,4,0:18.0,,Offensive foul by N. Vučević (drawn by C. McCollum),112,103
488,4,0:18.0,,Turnover by N. Vučević (offensive foul),112,103
