,QUARTER,TIME_REMAINING,DENVER_ACTION,HOUSTON_ACTION,DENVER_SCORE,HOUSTON_SCORE
384,4,5:09.0,W. Barton makes 2-pt layup from 2 ft,,106,109
385,4,5:09.0,Shooting foul by T. Ariza (drawn by W. Barton),,106,109
386,4,5:09.0,Official timeout,,106,109
387,4,5:09.0,W. Barton misses free throw 1 of 1,,106,109
388,4,5:09.0,,Defensive rebound by C. Capela,106,109
389,4,4:59.0,,E. Gordon makes 2-pt layup from 2 ft,106,111
390,4,4:40.0,N. Jokić makes 2-pt jump shot from 7 ft,,108,111
391,4,4:27.0,,Shooting foul by G. Harris (drawn by J. Harden),108,111
392,4,4:27.0,,J. Harden misses free throw 1 of 3,108,111
393,4,4:27.0,,Offensive rebound by Team,108,111
394,4,4:27.0,,J. Harden makes free throw 2 of 3,108,112
395,4,4:27.0,,J. Harden makes free throw 3 of 3,108,113
396,4,4:12.0,N. Jokić misses 2-pt jump shot from 12 ft,,108,113
397,4,4:11.0,,Defensive rebound by T. Ariza,108,113
398,4,4:02.0,,J. Harden makes 2-pt layup from 1 ft,108,115
399,4,3:53.0,Shooting foul by C. Capela (drawn by N. Jokić),,108,115
400,4,3:53.0,N. Jokić makes free throw 1 of 3,,109,115
401,4,3:53.0,N. Jokić makes free throw 2 of 3,,110,115
402,4,3:53.0,N. Jokić makes free throw 3 of 3,,111,115
403,4,3:33.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by C. Capela),111,118
404,4,3:26.0,Offensive foul by N. Jokić (drawn by C. Capela),,111,118
405,4,3:26.0,Turnover by N. Jokić (offensive foul),,111,118
406,4,3:26.0,,N. Hilário enters the game for C. Capela,111,118
407,4,3:12.0,,J. Harden misses 3-pt jump shot from 26 ft,111,118
408,4,3:11.0,Defensive rebound by W. Barton,,111,118
409,4,3:06.0,Personal foul by N. Hilário (drawn by N. Jokić),,111,118
410,4,3:00.0,J. Nelson makes 3-pt jump shot from 25 ft,,114,118
411,4,2:39.0,,J. Harden makes 2-pt jump shot from 15 ft,114,120
412,4,2:21.0,N. Jokić makes 2-pt layup from 3 ft,,116,120
413,4,1:58.0,,Turnover by E. Gordon (bad pass),116,120
414,4,1:58.0,,Houston full timeout,116,120
415,4,1:41.0,N. Jokić misses 2-pt layup from 2 ft,,116,120
416,4,1:41.0,Offensive rebound by J. Hernangómez,,116,120
417,4,1:41.0,J. Hernangómez makes 2-pt layup from 1 ft,,118,120
418,4,1:28.0,,J. Harden makes 3-pt jump shot from 26 ft,118,123
419,4,1:14.0,W. Barton makes 3-pt jump shot from 26 ft (assist by N. Jokić),,121,123
420,4,0:58.0,,Turnover by N. Hilário (bad pass; steal by W. Barton),121,123
421,4,0:55.0,Personal foul by P. Beverley (drawn by W. Barton),,121,123
422,4,0:42.0,W. Barton makes 2-pt jump shot from 9 ft (assist by G. Harris),,123,123
423,4,0:42.0,Shooting foul by E. Gordon (drawn by W. Barton),,123,123
424,4,0:42.0,W. Barton makes free throw 1 of 1,,124,123
425,4,0:32.0,,J. Harden misses 2-pt layup from 2 ft,124,123
426,4,0:31.0,Defensive rebound by J. Nelson,,124,123
427,4,0:09.0,J. Nelson misses 2-pt jump shot from 21 ft,,124,123
428,4,0:07.0,,Defensive rebound by J. Harden,124,123
429,4,0:02.0,,J. Harden makes 2-pt layup from 2 ft,124,125
430,4,0:02.0,Denver full timeout,,124,125
431,4,0:02.0,,Houston full timeout,124,125
432,4,0:02.0,M. Plumlee enters the game for J. Hernangómez,,124,125
433,4,0:01.0,Turnover by N. Jokić (bad pass; steal by J. Harden),,124,125
