,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MEMPHIS_ACTION,NEW ORLEANS_SCORE,MEMPHIS_SCORE
389,4,5:32.0,A. Davis makes 2-pt jump shot from 16 ft (assist by D. Motiejūnas),,84,77
390,4,5:13.0,,M. Conley makes 2-pt jump shot from 12 ft,84,79
391,4,4:56.0,A. Davis misses 2-pt jump shot from 14 ft,,84,79
392,4,4:55.0,,Defensive rebound by M. Gasol,84,79
393,4,4:42.0,,Turnover by M. Gasol (bad pass; steal by T. Evans),84,79
394,4,4:24.0,A. Davis misses 2-pt jump shot from 9 ft,,84,79
395,4,4:23.0,,Defensive rebound by M. Gasol,84,79
396,4,4:14.0,,T. Douglas makes 2-pt jump shot from 15 ft,84,81
397,4,4:13.0,New Orleans full timeout,,84,81
398,4,4:13.0,J. Holiday enters the game for E. Moore,,84,81
399,4,4:13.0,,Z. Randolph enters the game for B. Wright,84,81
400,4,3:52.0,D. Motiejūnas misses 2-pt jump shot from 6 ft,,84,81
401,4,3:52.0,,Defensive rebound by M. Gasol,84,81
402,4,3:35.0,,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Gasol),84,83
403,4,3:18.0,S. Hill makes 3-pt jump shot from 23 ft (assist by J. Holiday),,87,83
404,4,3:00.0,,Turnover by V. Carter (bad pass; steal by D. Motiejūnas),87,83
405,4,2:48.0,A. Davis makes 2-pt jump shot from 15 ft (assist by J. Holiday),,89,83
406,4,2:48.0,,Memphis full timeout,89,83
407,4,2:29.0,,V. Carter misses 3-pt jump shot from 23 ft,89,83
408,4,2:28.0,Defensive rebound by A. Davis,,89,83
409,4,2:15.0,Turnover by J. Holiday (bad pass; steal by M. Gasol),,89,83
410,4,2:11.0,,T. Douglas makes 2-pt layup from 1 ft (assist by M. Gasol),89,85
411,4,2:11.0,,Shooting foul by D. Motiejūnas (drawn by T. Douglas),89,85
412,4,2:11.0,,T. Douglas misses free throw 1 of 1,89,85
413,4,2:10.0,Defensive rebound by S. Hill,,89,85
414,4,2:00.0,Shooting foul by T. Douglas (drawn by J. Holiday),,89,85
415,4,2:00.0,J. Holiday makes free throw 1 of 2,,90,85
416,4,2:00.0,J. Holiday misses free throw 2 of 2,,90,85
417,4,1:58.0,,Defensive rebound by M. Gasol,90,85
418,4,1:49.0,,M. Conley makes 3-pt jump shot from 27 ft (assist by M. Gasol),90,88
419,4,1:33.0,D. Motiejūnas makes 2-pt jump shot from 8 ft,,92,88
420,4,1:17.0,,Turnover by Z. Randolph (lost ball),92,88
421,4,1:00.0,A. Davis misses 2-pt jump shot from 21 ft,,92,88
422,4,0:59.0,,Defensive rebound by T. Douglas,92,88
423,4,0:49.0,,V. Carter makes 3-pt jump shot from 26 ft (assist by M. Gasol),92,91
424,4,0:49.0,New Orleans full timeout,,92,91
425,4,0:49.0,,J. Green enters the game for Z. Randolph,92,91
426,4,0:39.0,A. Davis makes 2-pt jump shot from 23 ft (assist by J. Holiday),,94,91
427,4,0:39.0,,Memphis full timeout,94,91
428,4,0:39.0,E. Moore enters the game for T. Evans,,94,91
429,4,0:39.0,,Z. Randolph enters the game for J. Green,94,91
430,4,0:25.0,,V. Carter misses 3-pt jump shot from 26 ft,94,91
431,4,0:24.0,,Offensive rebound by Z. Randolph,94,91
432,4,0:23.0,,Z. Randolph misses 2-pt layup from 2 ft,94,91
433,4,0:21.0,Defensive rebound by J. Holiday,,94,91
434,4,0:18.0,Shooting foul by M. Conley (drawn by J. Holiday),,94,91
435,4,0:18.0,J. Holiday misses free throw 1 of 2,,94,91
436,4,0:18.0,Offensive rebound by Team,,94,91
437,4,0:18.0,J. Holiday misses free throw 2 of 2,,94,91
438,4,0:18.0,,Defensive rebound by V. Carter,94,91
439,4,0:17.0,,Memphis full timeout,94,91
440,4,0:17.0,,T. Daniels enters the game for T. Douglas,94,91
441,4,0:05.0,,M. Conley misses 3-pt jump shot from 29 ft,94,91
442,4,0:05.0,Defensive rebound by Team,,94,91
443,4,0:05.0,New Orleans full timeout,,94,91
444,4,0:05.0,L. Galloway enters the game for D. Motiejūnas,,94,91
445,4,0:05.0,,J. Ennis enters the game for Z. Randolph,94,91
446,4,0:05.0,,T. Douglas enters the game for T. Daniels,94,91
447,4,0:05.0,New Orleans full timeout,,94,91
448,4,0:02.0,Personal take foul by M. Gasol (drawn by L. Galloway),,94,91
449,4,0:02.0,L. Galloway misses free throw 1 of 2,,94,91
450,4,0:02.0,Offensive rebound by Team,,94,91
451,4,0:02.0,L. Galloway makes free throw 2 of 2,,95,91
452,4,0:01.0,,M. Conley misses 3-pt jump shot from 26 ft,95,91
453,4,0:00.0,,Offensive rebound by Team,95,91
