,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,TORONTO_ACTION,GOLDEN STATE_SCORE,TORONTO_SCORE
382,4,7:18.0,,K. Lowry misses 3-pt jump shot from 25 ft,111,99
383,4,7:18.0,Defensive rebound by D. West,,111,99
384,4,7:04.0,D. West makes 2-pt layup from 1 ft (assist by P. McCaw),,113,99
385,4,6:45.0,,D. DeRozan enters the game for T. Ross,113,99
386,4,6:45.0,,N. Powell enters the game for C. Joseph,113,99
387,4,6:40.0,,P. Siakam misses 2-pt jump shot from 14 ft,113,99
388,4,6:40.0,Defensive rebound by D. Green,,113,99
389,4,6:30.0,Golden State full timeout,,113,99
390,4,6:23.0,D. Green misses 3-pt jump shot from 26 ft,,113,99
391,4,6:22.0,,Defensive rebound by D. DeRozan,113,99
392,4,6:03.0,,P. Patterson misses 2-pt jump shot from 13 ft,113,99
393,4,6:03.0,Defensive rebound by P. McCaw,,113,99
394,4,5:49.0,S. Curry misses 2-pt jump shot from 18 ft,,113,99
395,4,5:49.0,,Defensive rebound by P. Patterson,113,99
396,4,5:39.0,,Shooting foul by P. McCaw (drawn by K. Lowry),113,99
397,4,5:39.0,,K. Lowry misses free throw 1 of 2,113,99
398,4,5:39.0,,Offensive rebound by Team,113,99
399,4,5:39.0,,K. Lowry makes free throw 2 of 2,113,100
400,4,5:18.0,Turnover by S. Curry (traveling),,113,100
401,4,5:13.0,,Turnover by K. Lowry (bad pass; steal by S. Livingston),113,100
402,4,5:02.0,P. McCaw makes 3-pt jump shot from 23 ft (assist by S. Livingston),,116,100
403,4,4:35.0,,N. Powell misses 2-pt layup from 3 ft (block by D. West),116,100
404,4,4:33.0,,Offensive rebound by P. Siakam,116,100
405,4,4:32.0,,P. Siakam misses 2-pt layup from 1 ft (block by P. McCaw),116,100
406,4,4:30.0,Defensive rebound by S. Curry,,116,100
407,4,4:27.0,Shooting foul by N. Powell (drawn by S. Curry),,116,100
408,4,4:27.0,S. Curry makes free throw 1 of 2,,117,100
409,4,4:27.0,K. Durant enters the game for D. West,,117,100
410,4,4:27.0,S. Curry makes free throw 2 of 2,,118,100
411,4,4:14.0,,Turnover by D. DeRozan (lost ball; steal by D. Green),118,100
412,4,4:01.0,D. Green misses 2-pt jump shot from 6 ft,,118,100
413,4,4:01.0,,Defensive rebound by P. Siakam,118,100
414,4,3:53.0,,N. Powell makes 3-pt jump shot from 24 ft (assist by D. DeRozan),118,103
415,4,3:42.0,Turnover by D. Green (bad pass),,118,103
416,4,3:33.0,,K. Lowry misses 3-pt jump shot from 27 ft,118,103
417,4,3:32.0,Defensive rebound by K. Durant,,118,103
418,4,3:16.0,S. Curry misses 3-pt jump shot from 27 ft,,118,103
419,4,3:16.0,,Defensive rebound by P. Patterson,118,103
420,4,3:11.0,,Shooting foul by K. Durant (drawn by K. Lowry),118,103
421,4,3:11.0,,K. Lowry makes free throw 1 of 2,118,104
422,4,3:11.0,K. Thompson enters the game for S. Livingston,,118,104
423,4,3:11.0,,K. Lowry makes free throw 2 of 2,118,105
424,4,3:03.0,Personal foul by N. Powell (drawn by K. Durant),,118,105
425,4,2:50.0,D. Green misses 2-pt jump shot from 6 ft,,118,105
426,4,2:50.0,,Defensive rebound by Team,118,105
427,4,2:50.0,,Toronto full timeout,118,105
428,4,2:50.0,,C. Joseph enters the game for K. Lowry,118,105
429,4,2:41.0,,Personal foul by D. Green (drawn by D. DeRozan),118,105
430,4,2:41.0,,D. DeRozan makes free throw 1 of 2,118,106
431,4,2:41.0,,D. DeRozan makes free throw 2 of 2,118,107
432,4,2:23.0,K. Durant makes 2-pt jump shot from 19 ft,,120,107
433,4,2:11.0,,C. Joseph makes 2-pt jump shot from 16 ft,120,109
434,4,1:59.0,S. Curry misses 2-pt jump shot from 19 ft,,120,109
435,4,1:59.0,,Defensive rebound by D. DeRozan,120,109
436,4,1:53.0,,D. DeRozan makes 2-pt layup from 3 ft,120,111
437,4,1:38.0,S. Curry misses 3-pt jump shot from 26 ft,,120,111
438,4,1:38.0,,Defensive rebound by N. Powell,120,111
439,4,1:30.0,,Shooting foul by D. Green (drawn by C. Joseph),120,111
440,4,1:30.0,,C. Joseph makes free throw 1 of 2,120,112
441,4,1:30.0,,T. Ross enters the game for D. DeRozan,120,112
442,4,1:30.0,,C. Joseph makes free throw 2 of 2,120,113
443,4,1:16.0,Shooting foul by N. Powell (drawn by K. Thompson),,120,113
444,4,1:16.0,K. Thompson makes free throw 1 of 2,,121,113
445,4,1:16.0,K. Thompson makes free throw 2 of 2,,122,113
446,4,1:16.0,,Toronto full timeout,122,113
447,4,1:16.0,,D. DeRozan enters the game for P. Siakam,122,113
448,4,1:07.0,,T. Ross makes 3-pt jump shot from 27 ft,122,116
449,4,0:41.0,K. Durant misses 3-pt jump shot from 26 ft,,122,116
450,4,0:41.0,,Defensive rebound by C. Joseph,122,116
451,4,0:41.0,,Toronto full timeout,122,116
452,4,0:34.0,,T. Ross misses 3-pt jump shot from 26 ft,122,116
453,4,0:33.0,Defensive rebound by K. Thompson,,122,116
454,4,0:14.0,Personal take foul by C. Joseph (drawn by K. Durant),,122,116
455,4,0:14.0,K. Durant misses free throw 1 of 2,,122,116
456,4,0:14.0,Offensive rebound by Team,,122,116
457,4,0:14.0,K. Durant makes free throw 2 of 2,,123,116
458,4,0:14.0,,Toronto full timeout,123,116
459,4,0:14.0,,Shooting foul by S. Curry (drawn by T. Ross),123,116
460,4,0:14.0,,T. Ross makes free throw 1 of 3,123,117
461,4,0:14.0,,T. Ross makes free throw 2 of 3,123,118
462,4,0:14.0,,P. Siakam enters the game for P. Patterson,123,118
463,4,0:14.0,,T. Ross makes free throw 3 of 3,123,119
464,4,0:12.0,Personal take foul by T. Ross (drawn by K. Thompson),,123,119
465,4,0:12.0,K. Thompson makes free throw 1 of 2,,124,119
466,4,0:12.0,,P. Patterson enters the game for P. Siakam,124,119
467,4,0:12.0,K. Thompson makes free throw 2 of 2,,125,119
468,4,0:05.0,,Shooting foul by D. Green (drawn by T. Ross),125,119
469,4,0:05.0,,T. Ross makes free throw 1 of 2,125,120
470,4,0:05.0,,T. Ross makes free throw 2 of 2,125,121
471,4,0:03.0,Personal take foul by C. Joseph (drawn by S. Curry),,125,121
472,4,0:03.0,S. Curry makes free throw 1 of 2,,126,121
473,4,0:03.0,S. Curry makes free throw 2 of 2,,127,121
474,4,0:03.0,,Turnover by P. Patterson (bad pass),127,121
