,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA LAKERS_ACTION,PORTLAND_SCORE,LA LAKERS_SCORE
390,4,6:24.0,,Defensive rebound by Team,92,75
391,4,6:24.0,Loose ball foul by E. Davis (drawn by J. Clarkson),,92,75
392,4,6:24.0,D. Lillard enters the game for C. McCollum,,92,75
393,4,5:59.0,,N. Young misses 2-pt jump shot from 19 ft,92,75
394,4,5:58.0,Defensive rebound by Team,,92,75
395,4,5:58.0,Official timeout,,92,75
396,4,5:42.0,A. Crabbe misses 2-pt layup from 3 ft,,92,75
397,4,5:40.0,Offensive rebound by E. Davis,,92,75
398,4,5:40.0,E. Davis misses 2-pt dunk at rim,,92,75
399,4,5:35.0,,Defensive rebound by D. Russell,92,75
400,4,5:32.0,,B. Ingram makes 3-pt jump shot from 23 ft (assist by J. Clarkson),92,78
401,4,5:06.0,A. Aminu misses 2-pt jump shot from 12 ft,,92,78
402,4,5:05.0,,Defensive rebound by J. Randle,92,78
403,4,4:43.0,,J. Clarkson misses 3-pt jump shot from 24 ft,92,78
404,4,4:42.0,Defensive rebound by A. Aminu,,92,78
405,4,4:26.0,D. Lillard makes 2-pt jump shot from 4 ft,,94,78
406,4,4:26.0,Shooting foul by J. Clarkson (drawn by D. Lillard),,94,78
407,4,4:26.0,M. Plumlee enters the game for E. Davis,,94,78
408,4,4:26.0,D. Lillard makes free throw 1 of 1,,95,78
409,4,4:13.0,,D. Russell misses 3-pt jump shot from 28 ft,95,78
410,4,4:12.0,Defensive rebound by A. Aminu,,95,78
411,4,4:00.0,Personal foul by J. Randle (drawn by M. Plumlee),,95,78
412,4,3:52.0,Shooting foul by J. Randle (drawn by D. Lillard),,95,78
413,4,3:52.0,D. Lillard makes free throw 1 of 2,,96,78
414,4,3:52.0,D. Lillard makes free throw 2 of 2,,97,78
415,4,3:41.0,,Shooting foul by A. Aminu (drawn by J. Randle),97,78
416,4,3:41.0,,J. Randle makes free throw 1 of 2,97,79
417,4,3:41.0,,J. Randle misses free throw 2 of 2,97,79
418,4,3:39.0,Defensive rebound by M. Plumlee,,97,79
419,4,3:18.0,A. Crabbe makes 2-pt jump shot from 19 ft (assist by E. Turner),,99,79
420,4,3:05.0,,J. Clarkson misses 2-pt jump shot from 4 ft,99,79
421,4,3:03.0,,Offensive rebound by J. Randle,99,79
422,4,3:03.0,,Shooting foul by M. Plumlee (drawn by J. Randle),99,79
423,4,3:03.0,,J. Randle misses free throw 1 of 2,99,79
424,4,3:03.0,,Offensive rebound by Team,99,79
425,4,3:03.0,,M. Huertas enters the game for J. Clarkson,99,79
426,4,3:03.0,,J. Randle makes free throw 2 of 2,99,80
427,4,2:48.0,D. Lillard makes 2-pt layup from 2 ft,,101,80
428,4,2:33.0,,B. Ingram makes 3-pt jump shot from 28 ft (assist by J. Randle),101,83
429,4,2:33.0,Portland full timeout,,101,83
430,4,2:33.0,P. Connaughton enters the game for M. Plumlee,,101,83
431,4,2:33.0,S. Napier enters the game for D. Lillard,,101,83
432,4,2:33.0,N. Vonleh enters the game for A. Crabbe,,101,83
433,4,2:33.0,J. Layman enters the game for E. Turner,,101,83
434,4,2:33.0,,J. Calderón enters the game for J. Randle,101,83
435,4,2:33.0,,T. Robinson enters the game for N. Young,101,83
436,4,2:33.0,,T. Black enters the game for D. Russell,101,83
437,4,2:33.0,,M. World Peace enters the game for B. Ingram,101,83
438,4,2:33.0,M. Leonard enters the game for A. Aminu,,101,83
439,4,2:13.0,J. Layman makes 2-pt jump shot from 15 ft (assist by S. Napier),,103,83
440,4,1:57.0,,M. World Peace misses 2-pt jump shot from 21 ft,103,83
441,4,1:56.0,Defensive rebound by M. Leonard,,103,83
442,4,1:50.0,J. Layman makes 3-pt jump shot from 26 ft (assist by P. Connaughton),,106,83
443,4,1:32.0,,T. Robinson misses 2-pt jump shot from 15 ft,106,83
444,4,1:29.0,Defensive rebound by S. Napier,,106,83
445,4,1:20.0,J. Layman misses 2-pt jump shot from 19 ft,,106,83
446,4,1:19.0,,Defensive rebound by M. Huertas,106,83
447,4,1:12.0,,M. Huertas makes 2-pt jump shot from 14 ft,106,85
448,4,0:56.0,S. Napier makes 2-pt jump shot from 16 ft,,108,85
449,4,0:43.0,,Turnover by T. Robinson (lost ball),108,85
450,4,0:19.0,Turnover by Team (shot clock),,108,85
451,4,0:08.0,,T. Robinson makes 2-pt layup from 2 ft (assist by M. Huertas),108,87
